Start,End,Energy (kWh)
2017-12-07 22:18:00,2017-12-08 07:28:00,8.69
2017-12-08 19:08:00,2017-12-09 08:38:00,10.18
2017-12-09 09:03:00,2017-12-09 10:48:00,4.98
2017-12-09 13:22:00,2017-12-09 16:08:00,8.5
2017-12-09 16:21:00,2017-12-11 07:33:00,3.21
2017-12-11 19:13:00,2017-12-12 07:23:00,8.5
2017-12-12 19:21:00,2017-12-13 07:29:00,10.72
2017-12-14 19:32:00,2017-12-15 07:30:00,10.52
2017-12-15 17:44:00,2017-12-16 09:42:00,8.86
2017-12-16 15:55:00,2017-12-16 17:33:00,6.13
2017-12-16 18:35:00,2017-12-17 08:36:00,7.03
2017-12-17 13:23:00,2017-12-17 14:26:00,3.94
2017-12-17 15:36:00,2017-12-18 08:14:00,9.47
2017-12-18 08:45:00,2017-12-18 15:11:00,5.9
2017-12-18 17:02:00,2017-12-18 19:44:00,6.54
2017-12-18 21:15:00,2017-12-19 07:24:00,7.25
2017-12-19 21:53:00,2017-12-19 23:45:00,7.04
2017-12-20 00:11:00,2017-12-20 07:27:00,6.92
2017-12-20 19:04:00,2017-12-21 08:13:00,8.71
2017-12-21 11:17:00,2017-12-21 15:17:00,6.58
2017-12-21 17:07:00,2017-12-21 17:51:00,2.74
2017-12-21 19:56:00,2017-12-22 07:29:00,8.67
2017-12-22 15:53:00,2017-12-22 17:10:00,4.81
2017-12-22 23:37:00,2017-12-23 10:34:00,6.34
2017-12-23 11:15:00,2017-12-23 11:46:00,1.89
2017-12-23 12:11:00,2017-12-23 13:13:00,3.79
2017-12-23 14:33:00,2017-12-23 16:28:00,7.17
2017-12-24 12:36:00,2017-12-24 14:36:00,3.98
2017-12-24 20:49:00,2017-12-24 23:18:00,5.41
2017-12-24 23:53:00,2017-12-26 09:46:00,6.78
2017-12-26 09:59:00,2017-12-26 10:39:00,2.45
2017-12-26 12:45:00,2017-12-26 16:30:00,4.72
2017-12-26 16:43:00,2017-12-27 13:40:00,3.97
2017-12-27 16:58:00,2017-12-28 12:12:00,9.65
2017-12-28 15:25:00,2017-12-28 18:37:00,8.59
2017-12-28 19:10:00,2017-12-28 20:52:00,5.74
2017-12-28 21:30:00,2017-12-29 10:16:00,5.76
2017-12-29 13:16:00,2017-12-29 16:06:00,8.15
2017-12-29 18:06:00,2017-12-29 19:55:00,5.21
2017-12-29 21:32:00,2017-12-29 23:19:00,4.91
2017-12-29 23:44:00,2017-12-30 10:18:00,5.11
2017-12-30 19:29:00,2017-12-31 11:45:00,8.21
2017-12-31 12:56:00,2017-12-31 13:57:00,3.78
2017-12-31 16:03:00,2017-12-31 16:51:00,2.94
2017-12-31 17:22:00,2017-12-31 23:49:00,8.41
2018-01-01 10:10:00,2018-01-02 07:27:00,5.46
2018-01-02 18:48:00,2018-01-03 07:27:00,10.07
2018-01-03 19:00:00,2018-01-04 10:44:00,8.08
2018-01-04 12:43:00,2018-01-04 14:57:00,8.28
2018-01-04 16:36:00,2018-01-04 19:01:00,8.49
2018-01-04 20:22:00,2018-01-05 07:32:00,5.79
2018-01-05 18:23:00,2018-01-05 19:31:00,4.19
2018-01-05 19:54:00,2018-01-06 11:14:00,9.2
2018-01-06 11:27:00,2018-01-06 13:19:00,3.56
2018-01-06 15:15:00,2018-01-06 16:33:00,4.4
2018-01-06 16:46:00,2018-01-07 10:40:00,3.41
2018-01-07 12:50:00,2018-01-07 15:32:00,6.56
2018-01-07 16:00:00,2018-01-08 07:22:00,2.62
2018-01-08 18:31:00,2018-01-08 19:39:00,4.24
2018-01-08 21:13:00,2018-01-09 08:16:00,9.06
2018-01-09 19:48:00,2018-01-10 07:20:00,9.17
2018-01-10 19:44:00,2018-01-11 07:24:00,9.62
2018-01-11 19:35:00,2018-01-12 07:17:00,8.91
2018-01-12 18:06:00,2018-01-13 12:06:00,10.55
2018-01-13 13:19:00,2018-01-13 15:11:00,4.03
2018-01-13 16:14:00,2018-01-14 11:12:00,5.08
2018-01-14 13:52:00,2018-01-14 14:52:00,3.61
2018-01-14 15:50:00,2018-01-14 16:35:00,2.74
2018-01-14 16:47:00,2018-01-15 07:31:00,7.98
2018-01-15 19:00:00,2018-01-15 19:41:00,2.56
2018-01-15 21:15:00,2018-01-16 07:25:00,9.84
2018-01-16 19:21:00,2018-01-17 07:14:00,8.63
2018-01-17 19:29:00,2018-01-18 08:14:00,10.16
2018-01-18 09:23:00,2018-01-18 10:58:00,5.89
2018-01-18 13:38:00,2018-01-18 14:32:00,3.31
2018-01-18 16:27:00,2018-01-19 07:22:00,6.45
2018-01-19 18:29:00,2018-01-19 19:24:00,3.45
2018-01-19 22:05:00,2018-01-20 08:43:00,10.23
2018-01-20 08:57:00,2018-01-20 10:10:00,3.09
2018-01-20 10:48:00,2018-01-20 12:21:00,5.18
2018-01-20 12:34:00,2018-01-20 14:45:00,3.08
2018-01-20 16:26:00,2018-01-20 18:52:00,6.5
2018-01-20 23:16:00,2018-01-21 10:42:00,9.38
2018-01-21 15:50:00,2018-01-22 07:33:00,10.49
2018-01-22 19:31:00,2018-01-23 07:48:00,10.1
2018-01-23 19:07:00,2018-01-24 07:10:00,8.46
2018-01-24 18:46:00,2018-01-25 07:25:00,9.68
2018-01-25 19:43:00,2018-01-26 07:25:00,9.01
2018-01-26 19:58:00,2018-01-27 13:45:00,8.4
2018-01-27 16:01:00,2018-01-27 19:05:00,8.38
2018-01-27 21:34:00,2018-01-28 08:48:00,8.73
2018-01-28 16:50:00,2018-01-29 07:26:00,8.84
2018-01-29 18:53:00,2018-01-29 19:44:00,3.14
2018-01-29 21:14:00,2018-01-30 08:13:00,10.44
2018-01-30 08:42:00,2018-01-30 10:15:00,4.78
2018-01-30 11:57:00,2018-01-30 14:11:00,8.25
2018-01-30 16:26:00,2018-01-31 07:02:00,7.09
2018-02-02 18:15:00,2018-02-02 19:37:00,4.83
2018-02-02 23:25:00,2018-02-03 08:40:00,8.29
2018-02-03 10:09:00,2018-02-03 10:40:00,1.91
2018-02-03 11:07:00,2018-02-04 12:36:00,8.69
2018-02-04 15:36:00,2018-02-05 07:24:00,8.93
2018-02-05 18:53:00,2018-02-05 19:43:00,3.08
2018-02-05 21:11:00,2018-02-06 07:24:00,9.63
2018-02-06 19:32:00,2018-02-07 08:12:00,8.88
2018-02-07 08:45:00,2018-02-08 07:26:00,7.76
2018-02-08 19:07:00,2018-02-09 08:26:00,10.08
2018-02-10 14:17:00,2018-02-11 14:21:00,8.17
2018-02-12 19:10:00,2018-02-12 19:42:00,1.98
2018-02-25 10:29:00,2018-02-25 10:51:00,1.31
2018-02-25 13:36:00,2018-02-25 16:10:00,8.48
2018-02-25 16:42:00,2018-02-25 17:23:00,2.57
2018-02-25 17:37:00,2018-02-26 07:21:00,5.39
2018-02-26 19:03:00,2018-02-26 19:43:00,2.47
2018-02-26 21:10:00,2018-02-27 09:25:00,9.15
2018-02-27 19:59:00,2018-02-28 07:27:00,8.55
2018-02-28 23:09:00,2018-03-01 14:17:00,11.33
2018-03-01 16:47:00,2018-03-03 14:22:00,13.16
2018-03-03 14:49:00,2018-03-03 18:44:00,2.3
2018-03-03 21:01:00,2018-03-04 10:58:00,8.29
2018-03-04 13:40:00,2018-03-04 16:15:00,8.1
2018-03-04 18:13:00,2018-03-05 07:27:00,9.75
2018-03-05 19:07:00,2018-03-05 19:39:00,1.96
2018-03-05 21:10:00,2018-03-06 07:22:00,9.4
2018-03-06 19:33:00,2018-03-07 07:24:00,10.17
2018-03-07 19:32:00,2018-03-08 08:11:00,9.53
2018-03-08 08:55:00,2018-03-08 10:22:00,5.4
2018-03-08 12:44:00,2018-03-08 14:41:00,5.47
2018-03-08 16:07:00,2018-03-08 19:33:00,3.8
2018-03-08 22:43:00,2018-03-09 07:25:00,7.07
2018-03-09 19:22:00,2018-03-10 08:35:00,10.08
2018-03-10 09:54:00,2018-03-10 11:17:00,4.47
2018-03-10 12:24:00,2018-03-10 15:21:00,3.09
2018-03-10 17:08:00,2018-03-10 18:46:00,5.92
2018-03-10 19:05:00,2018-03-11 07:21:00,2.58
2018-03-11 21:08:00,2018-03-12 07:26:00,9.98
2018-03-12 19:45:00,2018-03-13 07:23:00,10.22
2018-03-13 18:59:00,2018-03-14 07:24:00,9.81
2018-03-14 19:10:00,2018-03-14 19:23:00,0.76
2018-03-14 20:17:00,2018-03-15 08:11:00,10.46
2018-03-15 08:48:00,2018-03-15 12:42:00,5.52
2018-03-15 14:13:00,2018-03-15 14:47:00,2.11
2018-03-15 16:06:00,2018-03-15 16:57:00,3.15
2018-03-15 17:13:00,2018-03-15 19:10:00,6.83
2018-03-15 22:12:00,2018-03-16 08:12:00,9.77
2018-03-16 08:40:00,2018-03-16 09:30:00,3.12
2018-03-16 14:42:00,2018-03-16 15:33:00,3.19
2018-03-16 16:02:00,2018-03-17 08:35:00,9.86
2018-03-17 09:56:00,2018-03-17 12:19:00,5.55
2018-03-17 13:40:00,2018-03-17 15:20:00,6.24
2018-03-17 15:53:00,2018-03-19 07:23:00,4.17
2018-03-19 19:00:00,2018-03-19 19:43:00,2.68
2018-03-19 21:11:00,2018-03-20 11:39:00,8.42
2018-03-20 13:00:00,2018-03-20 14:04:00,4
2018-03-20 15:32:00,2018-03-20 15:46:00,0.85
2018-03-20 16:01:00,2018-03-20 17:55:00,7.1
2018-03-20 18:51:00,2018-03-21 07:31:00,6.55
2018-03-21 19:58:00,2018-03-22 07:19:00,9.92
2018-03-22 20:34:00,2018-03-23 07:05:00,8.99
2018-03-23 19:20:00,2018-03-24 11:40:00,8.83
2018-03-24 13:02:00,2018-03-24 14:01:00,3.16
2018-03-24 14:54:00,2018-03-24 15:24:00,1.82
2018-03-24 16:11:00,2018-03-24 17:13:00,3.63
2018-03-24 17:23:00,2018-03-25 09:34:00,7.7
2018-03-25 09:50:00,2018-03-25 13:41:00,4.8
2018-03-25 17:47:00,2018-03-25 18:56:00,4.34
2018-03-25 19:31:00,2018-03-26 07:21:00,8.28
2018-03-26 19:37:00,2018-03-27 07:19:00,8.65
2018-03-27 20:02:00,2018-03-28 07:20:00,8.6
2018-03-28 19:35:00,2018-03-29 07:20:00,9.97
2018-03-29 19:01:00,2018-03-30 11:56:00,10.01
2018-03-30 12:50:00,2018-03-30 14:11:00,3.17
2018-03-30 15:17:00,2018-03-30 15:49:00,1.85
2018-03-30 15:49:00,2018-03-30 16:10:00,1.29
2018-03-30 17:37:00,2018-03-30 19:07:00,5.65
2018-03-30 23:09:00,2018-03-31 08:33:00,8.66
2018-03-31 10:12:00,2018-03-31 13:12:00,6.3
2018-03-31 14:30:00,2018-03-31 17:13:00,4.12
2018-03-31 17:25:00,2018-03-31 21:37:00,2.81
2018-04-06 15:08:00,2018-04-07 11:24:00,8.81
2018-04-07 13:04:00,2018-04-07 15:03:00,4.02
2018-04-07 16:36:00,2018-04-07 17:24:00,3.01
2018-04-07 17:48:00,2018-04-08 11:12:00,6.44
2018-04-08 11:26:00,2018-04-08 15:19:00,3.18
2018-04-08 15:33:00,2018-04-08 15:56:00,1.38
2018-04-08 16:15:00,2018-04-09 07:27:00,4.53
2018-04-09 19:51:00,2018-04-10 06:56:00,8.75
2018-04-10 18:13:00,2018-04-11 07:20:00,8.41
2018-04-11 20:16:00,2018-04-12 07:25:00,8.74
2018-04-12 20:14:00,2018-04-13 07:26:00,8.27
2018-04-14 10:20:00,2018-04-14 12:48:00,7.82
2018-04-14 13:25:00,2018-04-14 14:56:00,3.02
2018-04-14 17:11:00,2018-04-15 11:15:00,3.71
2018-04-15 12:12:00,2018-04-15 17:17:00,3.39
2018-04-15 17:36:00,2018-04-16 07:28:00,3.41
2018-04-16 19:04:00,2018-04-16 19:45:00,2.57
2018-04-16 21:10:00,2018-04-17 07:24:00,8.3
2018-04-17 18:38:00,2018-04-18 07:14:00,8.75
2018-04-18 19:58:00,2018-04-18 20:08:00,0.64
2018-04-18 21:23:00,2018-04-19 07:22:00,8.22
2018-04-19 19:38:00,2018-04-20 08:08:00,8.81
2018-04-21 13:04:00,2018-04-21 17:02:00,8.27
2018-04-21 17:49:00,2018-04-22 08:18:00,3.09
2018-04-22 18:47:00,2018-04-23 07:26:00,8.61
2018-04-27 17:39:00,2018-04-27 19:22:00,6.48
2018-04-27 21:38:00,2018-04-28 08:38:00,8.89
2018-04-28 09:55:00,2018-04-28 14:03:00,4.79
2018-04-28 16:17:00,2018-04-29 08:32:00,6.21
2018-04-29 14:37:00,2018-04-29 16:33:00,7.34
2018-04-29 16:46:00,2018-04-30 07:29:00,3.18
2018-04-30 17:15:00,2018-04-30 19:45:00,8.61
2018-04-30 21:16:00,2018-05-01 08:11:00,3.6
2018-05-01 08:40:00,2018-05-01 17:06:00,5.35
2018-05-01 17:24:00,2018-05-01 19:17:00,2.81
2018-05-01 19:52:00,2018-05-02 07:21:00,3.56
2018-05-02 19:24:00,2018-05-03 08:13:00,8.79
2018-05-03 12:40:00,2018-05-03 14:04:00,5.28
2018-05-03 16:12:00,2018-05-03 18:32:00,5.77
2018-05-03 21:24:00,2018-05-04 08:13:00,8.72
2018-05-04 08:44:00,2018-05-04 08:54:00,0.62
2018-05-04 15:03:00,2018-05-04 15:31:00,1.74
2018-05-04 15:51:00,2018-05-04 18:44:00,8.34
2018-05-04 20:47:00,2018-05-05 10:44:00,8.42
2018-05-05 12:10:00,2018-05-06 09:47:00,6.99
2018-05-06 09:59:00,2018-05-06 17:39:00,2.73
2018-05-06 17:53:00,2018-05-07 09:20:00,2.27
2018-05-07 13:36:00,2018-05-08 07:23:00,8.79
2018-05-08 19:32:00,2018-05-09 07:08:00,8.81
2018-05-10 09:57:00,2018-05-10 14:04:00,6.17
2018-05-10 16:06:00,2018-05-10 18:42:00,3.02
2018-05-11 18:47:00,2018-05-12 08:30:00,8.84
2018-05-12 10:04:00,2018-05-12 13:37:00,4.54
2018-05-12 14:18:00,2018-05-12 17:36:00,2.67
2018-05-12 18:10:00,2018-05-12 19:48:00,3.37
2018-05-13 11:06:00,2018-05-13 11:22:00,0.94
2018-05-13 14:08:00,2018-05-13 16:17:00,8.09
2018-05-13 16:33:00,2018-05-14 07:20:00,2.77
2018-05-14 17:21:00,2018-05-15 07:05:00,8.8
2018-05-15 17:00:00,2018-05-16 08:27:00,8.87
2018-05-16 19:49:00,2018-05-17 07:19:00,8.74
2018-05-17 19:54:00,2018-05-18 08:10:00,8.72
2018-05-18 08:39:00,2018-05-18 09:23:00,2.66
2018-05-18 13:32:00,2018-05-18 15:34:00,7.65
2018-05-18 17:01:00,2018-05-19 08:35:00,5.49
2018-05-19 10:12:00,2018-05-19 11:10:00,3.62
2018-05-19 14:32:00,2018-05-19 17:07:00,1.31
2018-05-19 17:42:00,2018-05-20 09:43:00,1.85
2018-05-20 09:56:00,2018-05-20 13:46:00,2.65
2018-05-20 20:41:00,2018-05-21 07:21:00,3.22
2018-05-21 18:01:00,2018-05-21 19:40:00,6.27
2018-05-21 21:13:00,2018-05-22 06:58:00,6.41
2018-05-22 18:58:00,2018-05-23 07:21:00,8.82
2018-05-23 19:14:00,2018-05-24 07:19:00,8.8
2018-05-24 19:51:00,2018-05-25 07:27:00,8.81
2018-05-25 17:21:00,2018-05-25 18:45:00,5.23
2018-05-26 09:00:00,2018-05-26 11:41:00,6.03
2018-05-26 14:10:00,2018-05-26 17:37:00,7.02
2018-05-26 17:52:00,2018-05-27 10:43:00,2.81
2018-05-27 10:54:00,2018-05-27 14:16:00,2.56
2018-05-27 14:31:00,2018-05-27 14:56:00,1.59
2018-05-27 15:28:00,2018-05-28 10:05:00,4.75
2018-05-28 11:02:00,2018-05-28 11:44:00,2.65
2018-05-28 13:50:00,2018-05-28 18:34:00,5.44
2018-05-28 21:51:00,2018-05-29 07:01:00,7.77
2018-05-29 17:51:00,2018-05-30 07:22:00,8.74
2018-05-30 18:44:00,2018-06-01 07:25:00,8.31
2018-06-01 18:56:00,2018-06-02 08:30:00,8.91
2018-06-02 10:07:00,2018-06-02 17:24:00,3.56
2018-06-02 17:59:00,2018-06-03 07:10:00,1.8
2018-06-03 13:59:00,2018-06-03 17:15:00,8.14
2018-06-03 17:28:00,2018-06-04 07:16:00,2.64
2018-06-04 17:14:00,2018-06-05 07:24:00,8.15
2018-06-05 20:07:00,2018-06-06 07:21:00,8.14
2018-06-06 17:47:00,2018-06-06 18:02:00,0.85
2018-06-06 19:53:00,2018-06-07 08:10:00,8.2
2018-06-07 08:42:00,2018-06-07 18:54:00,5.11
2018-06-07 21:23:00,2018-06-08 07:21:00,8.05
2018-06-08 18:20:00,2018-06-08 19:35:00,4.66
2018-06-08 21:58:00,2018-06-09 08:33:00,8.45
2018-06-09 10:05:00,2018-06-09 10:56:00,3.18
2018-06-09 13:17:00,2018-06-09 14:44:00,4.15
2018-06-09 16:09:00,2018-06-09 18:12:00,7.77
2018-06-09 18:40:00,2018-06-10 10:39:00,3.65
2018-06-10 12:43:00,2018-06-10 13:15:00,2
2018-06-10 15:28:00,2018-06-10 17:53:00,8.28
2018-06-10 18:07:00,2018-06-10 18:28:00,1.33
2018-06-10 19:46:00,2018-06-11 07:10:00,8.88
2018-06-11 22:34:00,2018-06-12 07:26:00,8.23
2018-06-12 19:47:00,2018-06-13 05:29:00,8.45
2018-06-14 23:47:00,2018-06-15 07:50:00,8.28
2018-06-15 19:05:00,2018-06-15 19:49:00,2.74
2018-06-15 20:10:00,2018-06-15 23:17:00,8.64
2018-06-15 23:42:00,2018-06-16 08:33:00,3.64
2018-06-16 10:49:00,2018-06-16 12:10:00,5.16
2018-06-16 13:20:00,2018-06-16 17:31:00,6.3
2018-06-16 17:51:00,2018-06-16 18:14:00,1.4
2018-06-16 18:36:00,2018-06-17 12:13:00,1.48
2018-06-17 12:54:00,2018-06-17 14:11:00,3.22
2018-06-17 16:00:00,2018-06-17 18:37:00,8.48
2018-06-17 19:44:00,2018-06-18 07:22:00,8.75
2018-06-18 17:22:00,2018-06-18 17:54:00,1.96
2018-06-18 21:51:00,2018-06-19 07:21:00,7.83
2018-06-19 19:17:00,2018-06-20 10:41:00,8.78
2018-06-20 10:57:00,2018-06-20 15:26:00,3.89
2018-06-20 15:50:00,2018-06-20 16:50:00,3.29
2018-06-20 17:10:00,2018-06-21 08:14:00,3.5
2018-06-21 18:55:00,2018-06-21 19:33:00,2.39
2018-06-21 22:38:00,2018-06-22 07:20:00,8.23
2018-06-22 18:52:00,2018-06-22 20:47:00,7.28
2018-06-22 21:04:00,2018-06-23 10:41:00,4.4
2018-06-23 10:56:00,2018-06-23 15:27:00,2.86
2018-06-23 16:22:00,2018-06-23 17:10:00,2.84
2018-06-23 17:54:00,2018-06-24 09:15:00,8.35
2018-06-24 17:11:00,2018-06-25 07:18:00,8.66
2018-06-25 17:23:00,2018-06-25 17:50:00,1.68
2018-06-25 22:17:00,2018-06-26 07:18:00,8.55
2018-06-26 18:40:00,2018-06-27 07:20:00,8.89
2018-06-27 19:15:00,2018-06-28 09:42:00,8.9
2018-06-28 10:01:00,2018-06-28 14:02:00,3.86
2018-06-28 16:22:00,2018-06-28 17:14:00,2.84
2018-06-28 17:34:00,2018-06-28 18:11:00,2.18
2018-06-28 18:36:00,2018-06-29 07:23:00,4.3
2018-06-29 18:53:00,2018-06-29 19:48:00,3.4
2018-06-29 21:55:00,2018-06-29 23:18:00,5.27
2018-06-29 23:46:00,2018-06-30 08:15:00,6.39
2018-06-30 10:04:00,2018-06-30 10:21:00,1.04
2018-06-30 16:54:00,2018-06-30 18:15:00,5.19
2018-06-30 18:32:00,2018-06-30 19:37:00,4.12
2018-06-30 19:55:00,2018-06-30 21:27:00,5.32
2018-06-30 23:01:00,2018-07-01 09:23:00,3.46
2018-07-01 10:31:00,2018-07-01 17:46:00,6.62
2018-07-01 18:03:00,2018-07-01 18:35:00,1.82
2018-07-01 19:14:00,2018-07-02 07:25:00,8.8
2018-07-02 17:12:00,2018-07-02 17:44:00,1.97
2018-07-02 22:15:00,2018-07-03 07:23:00,8.08
2018-07-03 19:39:00,2018-07-04 07:14:00,8.86
2018-07-04 19:09:00,2018-07-05 08:07:00,8.59
2018-07-05 08:35:00,2018-07-05 08:49:00,0.88
2018-07-05 09:10:00,2018-07-05 14:36:00,6.03
2018-07-05 18:42:00,2018-07-05 19:27:00,2.83
2018-07-05 22:02:00,2018-07-06 07:17:00,7.68
2018-07-06 19:45:00,2018-07-06 20:50:00,4.11
2018-07-06 21:11:00,2018-07-06 23:34:00,7.59
2018-07-06 23:56:00,2018-07-07 08:26:00,3.9
2018-07-07 10:05:00,2018-07-07 13:10:00,0.02
2018-08-08 19:07:00,2018-08-08 19:50:00,2.67
2018-08-08 21:29:00,2018-08-09 07:24:00,5.94
2018-08-09 20:47:00,2018-08-10 07:26:00,8.74
2018-08-10 19:48:00,2018-08-11 10:13:00,8.71
2018-08-11 10:53:00,2018-08-11 12:23:00,5.58
2018-08-11 13:36:00,2018-08-11 16:15:00,6.81
2018-08-11 17:04:00,2018-08-11 18:24:00,5
2018-08-11 18:42:00,2018-08-12 09:46:00,4.63
2018-08-12 10:03:00,2018-08-12 12:41:00,2.53
2018-08-12 12:54:00,2018-08-12 16:36:00,2.58
2018-08-12 19:42:00,2018-08-13 07:26:00,4.8
2018-08-13 17:30:00,2018-08-13 17:57:00,1.67
2018-08-13 22:34:00,2018-08-14 07:28:00,7.96
2018-08-14 19:49:00,2018-08-15 07:27:00,8.68
