Start,End,Energy (kWh)
2017-06-19 14:20:00,2017-06-21 07:05:00,0.46
2017-06-21 17:16:00,2017-06-22 07:59:00,16.84
2017-06-22 09:31:00,2017-06-22 12:23:00,1.49
2017-06-22 14:18:00,2017-06-22 16:46:00,3.05
2017-06-22 18:01:00,2017-06-22 18:39:00,2.25
2017-06-23 07:26:00,2017-06-23 08:56:00,5.26
2017-06-23 14:23:00,2017-06-23 15:26:00,3.72
2017-06-23 17:23:00,2017-06-25 11:33:00,6.54
2017-06-25 15:42:00,2017-06-26 07:52:00,2.68
2017-06-26 07:59:00,2017-06-26 10:39:00,0.16
2017-06-26 14:24:00,2017-06-27 06:53:00,2.91
2017-06-27 08:03:00,2017-06-27 12:42:00,1.2
2017-06-27 15:34:00,2017-06-27 15:50:00,0.84
2017-06-27 17:56:00,2017-06-28 05:58:00,2.25
2017-06-28 16:08:00,2017-06-28 18:38:00,8.94
2017-06-28 20:06:00,2017-06-28 20:29:00,1.33
2017-06-30 18:24:00,2017-06-30 18:53:00,3.3
2017-06-30 19:21:00,2017-07-01 07:20:00,14.98
2017-07-01 09:32:00,2017-07-01 10:08:00,2.54
2017-07-02 21:39:00,2017-07-03 07:13:00,22.31
2017-07-03 15:38:00,2017-07-03 21:01:00,26.45
2017-07-04 07:59:00,2017-07-04 08:20:00,2.38
2017-07-04 09:42:00,2017-07-04 11:33:00,13.42
2017-07-04 12:26:00,2017-07-04 13:13:00,5.7
2017-07-04 13:55:00,2017-07-05 07:04:00,12.1
2017-07-05 18:24:00,2017-07-06 06:18:00,22.97
2017-07-06 17:53:00,2017-07-07 07:21:00,28.18
2017-07-07 07:22:00,2017-07-07 07:41:00,0.84
2017-07-07 19:46:00,2017-07-08 11:32:00,53.92
2017-07-08 19:21:00,2017-07-09 11:02:00,13.26
2017-07-09 18:01:00,2017-07-09 18:18:00,1.93
2017-07-09 19:20:00,2017-07-10 06:12:00,41.81
2017-07-11 12:58:00,2017-07-12 07:12:00,1.16
2017-07-13 17:37:00,2017-07-13 17:45:00,0.94
2017-07-13 17:47:00,2017-07-14 10:02:00,19.6
2017-07-14 14:50:00,2017-07-14 18:10:00,6.51
2017-07-14 18:39:00,2017-07-17 05:59:00,1.95
2017-07-17 17:45:00,2017-07-18 07:28:00,19.3
2017-07-18 13:00:00,2017-07-18 14:18:00,5.13
2017-07-20 12:33:00,2017-07-21 06:00:00,7.78
2017-07-22 07:37:00,2017-07-22 11:03:00,5.59
2017-07-22 14:33:00,2017-07-22 14:58:00,0.8
2017-07-22 14:59:00,2017-07-23 20:04:00,16.54
2017-07-23 20:26:00,2017-07-24 06:43:00,1
2017-07-24 13:22:00,2017-07-24 13:42:00,0.72
2017-07-24 15:08:00,2017-07-25 06:09:00,36.36
2017-07-25 17:49:00,2017-07-26 04:38:00,25.76
2017-07-27 21:43:00,2017-07-28 07:46:00,15.25
2017-07-28 17:35:00,2017-07-29 15:18:00,21.4
2017-07-29 16:57:00,2017-07-30 09:38:00,2.69
2017-07-30 16:41:00,2017-07-31 09:33:00,7.58
2017-07-31 11:21:00,2017-07-31 11:40:00,1.12
2017-07-31 19:47:00,2017-08-01 13:50:00,31.96
2017-08-01 23:39:00,2017-08-02 09:06:00,32.73
2017-08-02 12:11:00,2017-08-02 12:26:00,1.72
2017-08-02 20:21:00,2017-08-03 13:31:00,36.36
2017-08-04 13:43:00,2017-08-04 16:34:00,7.54
2017-08-04 17:23:00,2017-08-05 11:41:00,18.21
2017-08-05 12:38:00,2017-08-06 12:33:00,9.55
2017-08-06 12:59:00,2017-08-07 07:22:00,5.27
2017-08-11 18:25:00,2017-08-12 13:16:00,23.88
2017-08-12 14:31:00,2017-08-12 16:39:00,3.96
2017-08-12 17:46:00,2017-08-13 08:42:00,1.27
2017-08-13 12:52:00,2017-08-15 07:19:00,18.38
2017-08-15 17:35:00,2017-08-16 06:15:00,14.41
2017-08-16 20:47:00,2017-08-17 06:21:00,20.19
2017-08-17 17:27:00,2017-08-18 06:53:00,25.64
2017-08-18 16:53:00,2017-08-19 12:53:00,18.41
2017-08-19 15:04:00,2017-08-20 18:00:00,5.34
2017-08-20 20:12:00,2017-08-21 07:17:00,14.9
2017-08-21 16:50:00,2017-08-22 07:21:00,21.65
2017-08-22 18:06:00,2017-08-23 06:49:00,13.6
2017-08-23 19:51:00,2017-08-24 06:43:00,27.64
2017-08-24 18:19:00,2017-08-25 06:18:00,15.3
2017-08-25 18:20:00,2017-08-26 10:26:00,16.14
2017-08-26 11:32:00,2017-08-27 15:08:00,22.95
2017-08-27 15:53:00,2017-08-27 16:35:00,1.68
2017-08-27 19:15:00,2017-08-28 13:10:00,12.57
2017-08-28 14:10:00,2017-08-29 06:21:00,2.82
2017-08-29 17:54:00,2017-08-30 06:11:00,22.52
2017-08-31 20:06:00,2017-09-01 05:50:00,38.65
2017-09-01 16:18:00,2017-09-02 15:48:00,26.29
2017-09-02 19:10:00,2017-09-03 11:53:00,5.83
2017-09-03 12:53:00,2017-09-04 06:07:00,8.31
2017-09-04 17:20:00,2017-09-05 07:04:00,24.59
2017-09-05 14:28:00,2017-09-05 14:59:00,3.33
2017-09-05 17:35:00,2017-09-06 06:37:00,32.6
2017-09-06 19:16:00,2017-09-07 05:53:00,28.43
