Start,End,Energy (kWh)
2017-03-27 21:19:00,2017-03-28 12:54:00,3.77
2017-03-28 12:57:00,2017-03-28 13:12:00,1
2017-03-28 13:13:00,2017-03-28 14:10:00,1.93
2017-03-28 14:12:00,2017-03-28 14:19:00,0.41
2017-03-28 14:22:00,2017-03-28 14:23:00,0.04
2017-03-28 14:23:00,2017-03-28 14:26:00,0.19
2017-03-28 14:29:00,2017-03-28 15:36:00,4.07
2017-03-28 20:50:00,2017-03-29 09:02:00,14.82
2017-03-30 09:59:00,2017-03-30 10:57:00,3.53
2017-03-30 22:38:00,2017-03-31 07:38:00,8.76
2017-03-31 17:41:00,2017-04-01 11:16:00,6.02
2017-04-01 13:48:00,2017-04-02 13:45:00,9.73
2017-04-04 22:58:00,2017-04-05 07:07:00,11.97
2017-04-05 17:41:00,2017-04-06 08:44:00,8.2
2017-04-06 23:35:00,2017-04-07 08:44:00,19.71
2017-04-07 19:52:00,2017-04-08 09:08:00,4.3
2017-04-08 12:18:00,2017-04-09 13:33:00,17.4
2017-04-10 20:59:00,2017-04-11 08:50:00,10.21
2017-04-11 17:50:00,2017-04-12 08:33:00,13.07
2017-04-12 18:48:00,2017-04-13 08:49:00,8.33
2017-04-13 18:48:00,2017-04-14 10:09:00,15.67
2017-04-15 15:02:00,2017-04-15 18:30:00,16.48
2017-04-15 23:07:00,2017-04-16 14:39:00,13.04
2017-04-17 13:50:00,2017-04-17 17:14:00,14.3
2017-04-18 17:18:00,2017-04-18 17:36:00,1.96
2017-04-18 21:05:00,2017-04-19 08:16:00,15.43
2017-04-19 18:20:00,2017-04-20 09:07:00,9.47
2017-04-20 23:10:00,2017-04-21 08:29:00,9.14
2017-04-21 18:16:00,2017-04-22 07:58:00,5.8
2017-04-22 20:00:00,2017-04-23 11:19:00,13.88
2017-04-23 17:01:00,2017-04-24 08:51:00,8.09
2017-04-24 22:36:00,2017-04-25 08:30:00,18.12
2017-04-25 21:27:00,2017-04-26 06:23:00,8.65
2017-04-26 20:51:00,2017-04-27 08:01:00,13.12
2017-04-28 08:43:00,2017-04-28 15:53:00,10.68
2017-04-29 08:04:00,2017-04-29 10:30:00,3.77
2017-04-29 14:34:00,2017-04-30 09:50:00,9.71
2017-05-02 19:10:00,2017-05-03 12:21:00,15.19
2017-05-03 21:22:00,2017-05-04 08:46:00,9.83
2017-05-05 07:41:00,2017-05-05 08:38:00,6.64
2017-05-05 20:42:00,2017-05-06 09:59:00,17.42
2017-05-06 14:55:00,2017-05-07 10:35:00,15.82
2017-05-07 16:04:00,2017-05-08 13:02:00,10.94
2017-05-08 21:23:00,2017-05-09 09:12:00,13.37
2017-05-09 22:08:00,2017-05-10 08:30:00,13.82
2017-05-12 17:55:00,2017-05-13 09:03:00,17.15
2017-05-14 14:51:00,2017-05-14 18:39:00,11.81
2017-05-15 17:41:00,2017-05-16 08:19:00,11.64
2017-05-16 21:48:00,2017-05-17 08:54:00,12.82
2017-05-17 22:18:00,2017-05-18 08:31:00,14.26
2017-05-18 14:37:00,2017-05-18 14:37:00,0.01
2017-05-18 14:38:00,2017-05-18 16:12:00,1.82
2017-05-18 21:59:00,2017-05-19 08:34:00,19.19
2017-05-20 08:25:00,2017-05-20 09:45:00,7.67
2017-05-22 20:22:00,2017-05-23 12:00:00,8.35
2017-05-23 10:34:00,2017-05-23 16:03:00,2.31
2017-05-23 16:13:00,2017-05-23 18:23:00,1.07
2017-05-23 20:08:00,2017-05-24 06:06:00,3
2017-05-24 15:39:00,2017-05-25 09:10:00,19.75
2017-05-24 21:59:00,2017-05-25 10:46:00,9.25
2017-05-25 13:27:00,2017-05-25 14:20:00,0.99
2017-05-25 14:22:00,2017-05-25 15:57:00,3.65
2017-05-25 16:11:00,2017-05-25 17:32:00,4.57
2017-05-25 18:21:00,2017-05-25 18:24:00,0.16
2017-05-25 19:13:00,2017-05-25 22:05:00,7.48
2017-05-25 20:24:00,2017-05-26 09:11:00,6.23
2017-05-25 22:56:00,2017-05-26 09:33:00,8.4
2017-05-26 13:18:00,2017-05-26 15:30:00,7.64
2017-05-26 15:39:00,2017-05-26 16:45:00,1.7
2017-05-26 20:17:00,2017-05-27 10:11:00,13.63
2017-05-26 20:22:00,2017-05-27 09:09:00,4.13
2017-05-27 16:46:00,2017-05-28 10:37:00,12.74
2017-05-28 09:21:00,2017-06-03 17:38:00,4.45
2017-05-28 15:38:00,2017-05-29 10:41:00,7.37
2017-05-29 13:51:00,2017-05-29 18:48:00,7.48
2017-05-30 20:45:00,2017-05-31 09:31:00,8.21
2017-05-31 20:14:00,2017-06-01 13:07:00,12.2
2017-06-01 16:50:00,2017-06-02 08:50:00,16.2
2017-06-02 18:06:00,2017-06-03 08:13:00,5.4
2017-06-03 18:23:00,2017-06-04 11:56:00,0.13
2017-06-04 12:37:00,2017-06-05 09:18:00,11.51
2017-06-04 15:19:00,2017-06-04 16:42:00,4.72
2017-06-04 16:52:00,2017-06-05 07:44:00,1.52
2017-06-05 16:31:00,2017-06-05 18:49:00,2.62
2017-06-05 16:45:00,2017-06-06 09:40:00,6.6
2017-06-05 21:11:00,2017-06-06 07:43:00,4
2017-06-06 07:51:00,2017-06-06 12:05:00,1.21
2017-06-06 16:48:00,2017-06-06 18:18:00,5.19
2017-06-06 18:05:00,2017-06-06 19:16:00,8.34
2017-06-06 20:04:00,2017-06-07 08:29:00,6.14
2017-06-06 20:54:00,2017-06-07 11:08:00,11.93
2017-06-07 08:50:00,2017-06-07 15:03:00,3.31
2017-06-07 19:04:00,2017-06-08 16:13:00,8.85
2017-06-07 20:24:00,2017-06-08 07:17:00,15.88
2017-06-08 16:26:00,2017-06-08 17:30:00,1.25
2017-06-08 18:44:00,2017-06-08 21:22:00,13.37
2017-06-08 18:52:00,2017-06-09 07:45:00,5.48
2017-06-09 16:54:00,2017-06-09 18:28:00,10.69
2017-06-09 19:39:00,2017-06-10 11:17:00,7.55
2017-06-09 22:30:00,2017-06-10 09:36:00,9.65
2017-06-10 13:22:00,2017-06-10 15:05:00,5.88
2017-06-10 19:32:00,2017-06-11 09:18:00,8.8
2017-06-11 10:30:00,2017-06-11 12:25:00,6.63
2017-06-11 12:43:00,2017-06-11 15:30:00,2.54
2017-06-11 17:00:00,2017-06-11 17:30:00,1.71
2017-06-11 17:48:00,2017-06-12 09:05:00,8.58
2017-06-13 18:07:00,2017-06-13 18:23:00,0.93
2017-06-13 18:32:00,2017-06-13 19:55:00,4.76
2017-06-13 20:06:00,2017-06-14 16:03:00,5.08
2017-06-13 20:44:00,2017-06-14 09:15:00,7.01
2017-06-14 16:13:00,2017-06-14 17:37:00,1.44
2017-06-14 17:56:00,2017-06-15 07:34:00,2.48
2017-06-15 07:47:00,2017-06-15 16:01:00,1.28
2017-06-15 16:08:00,2017-06-15 17:31:00,1.84
2017-06-15 20:55:00,2017-06-16 07:43:00,7.41
2017-06-16 15:55:00,2017-06-16 19:20:00,2.33
2017-06-16 18:38:00,2017-06-17 10:01:00,14.18
2017-06-16 20:05:00,2017-06-17 09:24:00,3.77
2017-06-17 13:55:00,2017-06-17 17:27:00,7.34
2017-06-17 18:10:00,2017-06-19 16:08:00,8.57
2017-06-18 11:50:00,2017-06-18 15:39:00,9.05
2017-06-19 16:08:00,2017-06-20 08:49:00,4.96
2017-06-19 16:25:00,2017-06-19 17:46:00,1.98
2017-06-19 20:40:00,2017-06-20 07:14:00,4.69
2017-06-20 16:10:00,2017-06-20 18:26:00,7.95
2017-06-20 20:02:00,2017-06-21 09:04:00,15.67
2017-06-20 20:19:00,2017-06-21 06:54:00,5.23
2017-06-21 07:42:00,2017-06-21 13:36:00,7
2017-06-21 14:21:00,2017-06-21 16:12:00,5.28
2017-06-21 16:18:00,2017-06-21 16:29:00,0.66
2017-06-21 17:24:00,2017-06-21 17:53:00,1.67
2017-06-21 18:13:00,2017-06-22 07:45:00,6.79
2017-06-21 23:00:00,2017-06-22 08:01:00,8.6
2017-06-22 07:53:00,2017-06-22 11:18:00,1.07
2017-06-23 09:33:00,2017-06-24 11:31:00,19.2
2017-06-23 12:37:00,2017-06-23 15:29:00,8.88
2017-06-23 15:38:00,2017-06-23 16:48:00,0.83
2017-06-23 21:11:00,2017-06-24 11:12:00,4.92
2017-06-24 14:56:00,2017-06-25 11:18:00,10.5
2017-06-24 16:07:00,2017-06-24 16:11:00,0.24
2017-06-24 16:12:00,2017-06-24 19:07:00,8.37
2017-06-24 19:43:00,2017-06-25 09:03:00,2.71
2017-06-25 09:51:00,2017-06-25 12:27:00,2.85
2017-06-25 17:19:00,2017-06-26 05:35:00,3.97
2017-06-26 19:43:00,2017-06-27 18:43:00,9.04
2017-06-26 19:56:00,2017-06-26 20:47:00,2.91
2017-06-26 21:08:00,2017-06-27 16:18:00,7.58
2017-06-27 20:08:00,2017-06-28 07:42:00,4.71
2017-06-28 16:10:00,2017-06-29 16:14:00,3.07
2017-06-28 18:21:00,2017-06-29 08:45:00,7.66
2017-06-29 16:26:00,2017-06-29 17:26:00,1.24
2017-06-29 17:06:00,2017-06-30 10:18:00,9.13
2017-06-29 18:54:00,2017-06-29 19:08:00,0.77
2017-06-29 20:46:00,2017-06-30 11:52:00,7.24
2017-06-30 12:13:00,2017-06-30 15:24:00,2.45
2017-06-30 16:41:00,2017-06-30 19:48:00,4.18
2017-06-30 18:16:00,2017-07-01 10:31:00,6.33
2017-06-30 19:58:00,2017-07-01 08:51:00,1.96
2017-07-01 13:18:00,2017-07-01 18:43:00,6.56
2017-07-01 19:49:00,2017-07-02 12:22:00,3.28
2017-07-02 15:28:00,2017-07-02 15:57:00,1.68
2017-07-02 16:19:00,2017-07-03 15:59:00,7.51
2017-07-03 21:08:00,2017-07-04 16:14:00,6.23
2017-07-04 16:22:00,2017-07-04 18:18:00,1.08
2017-07-04 20:12:00,2017-07-05 16:17:00,2.8
2017-07-05 16:25:00,2017-07-05 16:34:00,0.53
2017-07-05 17:46:00,2017-07-06 16:07:00,5.97
2017-07-06 16:27:00,2017-07-06 17:03:00,1.24
2017-07-06 18:45:00,2017-07-06 19:30:00,2.62
2017-07-06 21:16:00,2017-07-07 13:13:00,8
2017-07-07 14:55:00,2017-07-07 15:36:00,2.36
2017-07-07 15:41:00,2017-07-07 20:22:00,6.47
2017-07-07 20:45:00,2017-07-08 09:10:00,1
2017-07-08 13:17:00,2017-07-08 14:29:00,4.12
2017-07-08 22:59:00,2017-07-09 12:12:00,8.1
2017-07-09 15:51:00,2017-07-09 18:30:00,9.17
2017-07-10 17:54:00,2017-07-10 18:34:00,2.28
2017-07-10 20:57:00,2017-07-11 07:55:00,6.16
2017-07-11 16:19:00,2017-07-11 18:16:00,12.81
2017-07-12 17:50:00,2017-07-12 18:08:00,1.06
2017-07-12 18:35:00,2017-07-12 20:38:00,7.15
2017-07-12 18:45:00,2017-07-13 08:57:00,14.59
2017-07-12 21:18:00,2017-07-13 07:40:00,8.2
2017-07-13 16:05:00,2017-07-13 17:27:00,3.81
2017-07-13 18:56:00,2017-07-14 12:36:00,4.91
2017-07-13 21:07:00,2017-07-14 09:01:00,17.05
2017-07-14 15:10:00,2017-07-14 17:12:00,6.57
2017-07-14 18:24:00,2017-07-15 13:24:00,12.68
2017-07-14 19:22:00,2017-07-15 15:00:00,8.91
2017-07-15 19:31:00,2017-07-16 13:58:00,8.41
2017-07-16 11:27:00,2017-07-17 08:42:00,15.85
2017-07-16 15:39:00,2017-07-17 16:10:00,3.61
2017-07-17 17:58:00,2017-07-17 18:50:00,2.97
2017-07-17 21:34:00,2017-07-18 16:03:00,6.14
2017-07-17 21:38:00,2017-07-18 06:48:00,12.32
2017-07-18 16:10:00,2017-07-18 18:26:00,1.07
2017-07-18 20:11:00,2017-07-19 10:31:00,3.14
2017-07-19 12:33:00,2017-07-19 16:03:00,8.57
2017-07-19 16:12:00,2017-07-19 18:14:00,1.13
2017-07-19 18:51:00,2017-07-20 16:01:00,3.25
2017-07-20 16:10:00,2017-07-21 07:39:00,1.13
2017-07-21 14:03:00,2017-07-22 09:07:00,2.82
2017-07-21 20:03:00,2017-07-22 13:13:00,11.12
2017-07-22 20:44:00,2017-07-23 10:59:00,8.65
2017-07-23 13:00:00,2017-07-23 16:29:00,8.76
2017-07-23 17:26:00,2017-07-24 20:42:00,8.56
2017-07-24 17:28:00,2017-07-25 09:04:00,15.33
2017-07-24 21:09:00,2017-07-25 13:17:00,4.44
2017-07-26 17:58:00,2017-07-27 08:50:00,17.12
2017-07-26 18:01:00,2017-07-27 09:31:00,3.06
2017-07-27 10:23:00,2017-07-28 19:38:00,7.41
2017-07-27 20:00:00,2017-07-28 06:55:00,6.22
2017-07-28 18:13:00,2017-07-29 12:11:00,13.26
2017-07-29 11:14:00,2017-07-29 14:48:00,5.49
2017-07-29 15:01:00,2017-07-29 16:17:00,1.4
2017-07-29 18:06:00,2017-07-30 16:29:00,16.51
2017-07-29 18:33:00,2017-07-30 10:06:00,4.65
2017-07-30 10:38:00,2017-07-30 11:16:00,2.18
