Start,End,Energy (kWh)
2017-03-02 15:43:00,2017-03-02 15:44:00,0.03
2017-03-02 15:48:00,2017-03-10 07:41:00,10.29
2017-03-10 12:22:00,2017-03-11 10:58:00,8.1
2017-03-11 13:32:00,2017-03-11 17:52:00,8.59
2017-03-11 18:08:00,2017-03-12 10:33:00,0.82
2017-03-12 14:00:00,2017-03-12 14:19:00,0.83
2017-03-12 14:57:00,2017-03-14 08:28:00,10.04
2017-03-14 08:30:00,2017-03-15 07:36:00,0.94
2017-03-15 18:03:00,2017-03-16 06:24:00,3.69
2017-03-16 08:11:00,2017-03-17 09:12:00,0.13
2017-03-20 15:54:00,2017-03-21 08:58:00,9.92
2017-03-21 16:10:00,2017-03-22 08:27:00,0.35
2017-03-22 15:10:00,2017-03-23 16:27:00,3.97
2017-03-24 15:56:00,2017-03-25 09:20:00,5.41
2017-03-25 13:07:00,2017-03-27 07:39:00,5.45
2017-03-27 14:07:00,2017-03-28 18:56:00,4.32
2017-03-29 16:25:00,2017-03-30 09:46:00,4.43
2017-03-30 16:41:00,2017-03-31 08:16:00,0.19
2017-04-01 18:01:00,2017-04-02 09:40:00,10.42
2017-04-03 12:16:00,2017-04-04 14:07:00,3.81
2017-04-05 15:19:00,2017-04-08 09:09:00,3.79
2017-04-08 18:02:00,2017-04-08 22:25:00,5.39
2017-04-08 22:41:00,2017-04-09 17:51:00,0.7
2017-04-10 14:30:00,2017-04-10 16:47:00,5.15
2017-04-11 16:10:00,2017-04-11 20:16:00,9.14
2017-04-13 18:04:00,2017-04-14 14:47:00,4.27
2017-04-15 13:38:00,2017-04-15 17:21:00,9.74
2017-04-15 17:52:00,2017-04-16 13:49:00,1.58
2017-04-16 16:38:00,2017-04-18 12:10:00,5.04
2017-04-18 14:25:00,2017-04-19 19:42:00,7.09
2017-04-19 19:57:00,2017-04-20 09:06:00,2.14
2017-04-20 18:28:00,2017-04-22 10:21:00,2.69
2017-04-22 12:55:00,2017-04-23 10:50:00,2.92
2017-04-23 16:24:00,2017-04-24 07:42:00,6.6
2017-04-24 14:57:00,2017-04-30 11:24:00,7.25
2017-04-30 16:35:00,2017-05-01 12:04:00,9.62
2017-05-01 12:18:00,2017-05-03 07:45:00,0.98
2017-05-04 08:31:00,2017-05-05 07:50:00,8.17
2017-05-05 13:40:00,2017-05-05 15:32:00,6.05
2017-05-05 15:35:00,2017-05-06 09:56:00,0.9
2017-05-07 13:53:00,2017-05-09 10:09:00,9.88
2017-05-09 15:20:00,2017-05-10 08:25:00,8.83
2017-05-20 11:37:00,2017-05-21 11:01:00,0.74
2017-05-21 14:28:00,2017-05-22 07:47:00,9.12
2017-05-22 14:44:00,2017-05-23 18:22:00,6.77
2017-05-23 22:41:00,2017-05-24 08:19:00,6.82
2017-05-24 18:59:00,2017-05-25 17:15:00,1.9
2017-05-25 21:44:00,2017-05-27 11:05:00,9.43
2017-05-28 11:57:00,2017-05-29 08:27:00,3.93
2017-05-29 09:52:00,2017-05-29 12:08:00,7.17
2017-05-29 12:28:00,2017-05-30 09:34:00,3.01
2017-05-30 13:52:00,2017-05-31 12:03:00,9.09
2017-05-31 16:00:00,2017-05-31 21:50:00,6.72
