Start,End,Energy (kWh)
2017-03-01 19:55:00,2017-03-02 07:11:00,21.13
2017-03-02 18:13:00,2017-03-02 18:42:00,1.7
2017-03-02 21:51:00,2017-03-03 06:53:00,25.71
2017-03-03 22:06:00,2017-03-04 10:30:00,25.63
2017-03-05 11:18:00,2017-03-05 14:04:00,9.83
2017-03-05 17:39:00,2017-03-06 06:57:00,21.87
2017-03-06 17:50:00,2017-03-07 06:21:00,15.59
2017-03-07 20:51:00,2017-03-08 07:17:00,17.76
2017-03-08 21:08:00,2017-03-09 06:55:00,23.02
2017-03-09 18:26:00,2017-03-09 18:39:00,0.71
2017-03-09 22:30:00,2017-03-10 06:31:00,24.09
2017-03-10 23:11:00,2017-03-11 10:43:00,17.69
2017-03-30 23:39:00,2017-03-31 08:01:00,19.67
2017-04-01 17:36:00,2017-04-02 12:22:00,12.82
2017-04-02 21:42:00,2017-04-03 06:26:00,21.95
2017-04-03 17:32:00,2017-04-03 17:50:00,1.08
2017-04-03 18:03:00,2017-04-04 06:55:00,14
2017-04-04 19:15:00,2017-04-05 06:26:00,14.37
2017-04-05 21:40:00,2017-04-06 06:19:00,18.76
2017-04-06 17:36:00,2017-04-06 18:41:00,3.87
2017-04-06 22:10:00,2017-04-07 06:30:00,22.92
2017-04-07 21:17:00,2017-04-08 09:35:00,20.93
2017-04-09 18:49:00,2017-04-10 06:26:00,8.26
2017-04-10 19:00:00,2017-04-11 07:28:00,14.9
2017-04-18 16:56:00,2017-04-19 07:09:00,18.31
2017-04-19 19:43:00,2017-04-20 07:29:00,15.79
2017-04-20 21:50:00,2017-04-21 06:24:00,25.39
2017-04-21 20:08:00,2017-04-22 11:03:00,18.2
2017-04-22 22:35:00,2017-04-23 09:33:00,12.25
2017-04-24 16:59:00,2017-04-25 06:19:00,18.87
2017-04-25 20:53:00,2017-04-26 06:02:00,19.72
2017-04-26 22:47:00,2017-04-27 06:24:00,24.37
2017-04-27 23:42:00,2017-04-28 06:23:00,23.73
2017-04-28 16:14:00,2017-04-28 16:45:00,1.84
2017-04-29 15:32:00,2017-04-29 18:18:00,9.8
2017-04-29 18:50:00,2017-04-30 09:57:00,15.45
2017-05-01 19:59:00,2017-05-02 06:31:00,8.56
2017-05-02 20:47:00,2017-05-03 07:57:00,16.85
2017-05-03 19:18:00,2017-05-04 06:17:00,18.63
2017-05-04 21:37:00,2017-05-04 21:51:00,0.8
2017-05-04 21:59:00,2017-05-05 05:59:00,23.85
2017-05-05 18:22:00,2017-05-06 07:33:00,16.22
2017-05-06 20:20:00,2017-05-07 09:19:00,21.32
2017-05-07 17:07:00,2017-05-07 21:31:00,8.17
2017-05-08 11:08:00,2017-05-08 13:04:00,6.51
2017-05-08 19:02:00,2017-05-09 06:17:00,10.77
2017-05-09 20:51:00,2017-05-10 06:10:00,17.01
