Start,End,Energy (kWh)
2017-08-22 17:55:00,2017-08-23 08:49:00,39.19
2017-08-23 18:03:00,2017-08-24 08:09:00,24.23
2017-08-24 19:05:00,2017-08-25 13:52:00,41.96
2017-08-27 00:27:00,2017-08-27 10:12:00,47.73
2017-08-29 16:36:00,2017-08-29 17:37:00,7.48
2017-08-29 18:32:00,2017-08-30 07:59:00,40.19
2017-09-01 18:03:00,2017-09-02 14:01:00,43.78
2017-09-10 21:02:00,2017-09-11 13:24:00,50.77
2017-09-12 18:38:00,2017-09-13 09:07:00,28.7
2017-09-14 17:21:00,2017-09-14 19:15:00,13.99
2017-09-14 19:38:00,2017-09-15 09:01:00,40.59
2017-09-17 20:07:00,2017-09-18 07:49:00,21.26
2017-09-18 21:58:00,2017-09-19 09:54:00,36.1
2017-09-19 16:34:00,2017-09-20 07:13:00,38.44
2017-09-20 18:11:00,2017-09-21 07:33:00,36.9
2017-09-21 18:21:00,2017-09-22 16:17:00,40.48
2017-09-22 17:58:00,2017-09-23 10:32:00,6.27
2017-09-24 18:35:00,2017-09-25 07:35:00,9.51
2017-09-26 17:40:00,2017-09-27 07:25:00,26.7
2017-09-27 17:40:00,2017-09-28 08:32:00,41.62
2017-09-29 22:31:00,2017-09-30 10:11:00,48.98
2017-10-01 18:32:00,2017-10-02 07:56:00,14.43
2017-10-05 17:46:00,2017-10-06 15:03:00,46.12
2017-10-06 20:14:00,2017-10-07 08:16:00,9.62
2017-10-07 09:56:00,2017-10-07 11:58:00,7.68
2017-10-08 18:11:00,2017-10-09 07:41:00,43.23
2017-10-10 18:39:00,2017-10-11 06:42:00,50.69
2017-10-11 19:06:00,2017-10-12 08:55:00,58.96
2017-10-12 17:09:00,2017-10-13 16:14:00,30.88
2017-10-16 16:44:00,2017-10-17 08:09:00,29.48
2017-10-17 16:42:00,2017-10-18 08:06:00,52.14
2017-10-18 14:41:00,2017-10-18 15:39:00,7.01
2017-10-18 15:57:00,2017-10-19 07:27:00,24.33
2017-10-19 18:04:00,2017-10-20 08:41:00,56.8
2017-10-20 11:54:00,2017-10-20 14:48:00,21.57
2017-10-20 18:45:00,2017-10-21 12:55:00,24.61
2017-10-22 18:09:00,2017-10-23 08:23:00,15.35
2017-10-23 20:39:00,2017-10-24 07:20:00,43.83
2017-10-24 17:50:00,2017-10-25 08:29:00,30.1
2017-10-26 16:30:00,2017-10-27 09:29:00,42.91
2017-10-30 19:12:00,2017-10-31 08:55:00,49.54
2017-10-31 17:23:00,2017-11-01 09:48:00,42.89
2017-11-01 15:56:00,2017-11-02 08:02:00,31.3
2017-11-03 17:12:00,2017-11-04 10:52:00,16.58
2017-11-04 20:39:00,2017-11-06 07:15:00,22.56
2017-11-06 18:18:00,2017-11-07 08:54:00,36.54
2017-11-07 18:13:00,2017-11-08 08:33:00,60.53
2017-11-08 17:15:00,2017-11-09 08:56:00,23.01
2017-11-09 16:57:00,2017-11-10 07:24:00,34.07
2017-11-10 21:55:00,2017-11-11 09:54:00,43.76
2017-11-11 21:01:00,2017-11-12 11:41:00,26.43
2017-11-12 15:54:00,2017-11-13 08:05:00,17.18
2017-11-13 21:40:00,2017-11-14 07:26:00,52.1
2017-11-14 17:55:00,2017-11-15 07:58:00,23.73
2017-11-15 17:10:00,2017-11-16 08:25:00,33.8
2017-11-16 18:02:00,2017-11-16 18:41:00,4.57
2017-11-16 19:36:00,2017-11-17 08:49:00,52.45
2017-11-17 20:15:00,2017-11-18 08:20:00,32.43
2017-11-18 17:39:00,2017-11-19 07:53:00,25.88
2017-11-19 16:53:00,2017-11-20 08:00:00,16.54
2017-11-20 15:31:00,2017-11-20 18:48:00,0.08
2017-11-20 20:22:00,2017-11-21 08:04:00,27.81
2017-11-21 16:46:00,2017-11-22 07:05:00,38.34
2017-11-22 17:15:00,2017-11-23 08:16:00,53.1
2017-11-23 17:10:00,2017-11-24 09:09:00,41.98
2017-11-25 18:33:00,2017-11-26 09:43:00,47.5
2017-11-26 14:19:00,2017-11-27 09:35:00,15.35
2017-11-27 12:50:00,2017-11-27 16:11:00,0.14
2017-11-27 16:29:00,2017-11-28 08:10:00,35.81
2017-11-28 19:27:00,2017-11-29 07:29:00,49.54
2017-11-29 21:40:00,2017-11-30 08:30:00,40.96
2017-11-30 19:30:00,2017-12-01 09:37:00,54.54
2017-12-01 19:35:00,2017-12-02 07:41:00,26.43
2017-12-02 23:54:00,2017-12-03 09:36:00,51.68
2017-12-03 15:15:00,2017-12-03 16:43:00,0.6
2017-12-05 16:44:00,2017-12-05 17:42:00,6.93
2017-12-05 18:19:00,2017-12-06 08:34:00,51.29
2017-12-06 20:39:00,2017-12-07 06:58:00,36.52
2017-12-07 22:11:00,2017-12-08 08:12:00,57.34
2017-12-08 20:44:00,2017-12-09 08:04:00,28.82
2017-12-09 19:06:00,2017-12-10 08:54:00,26.39
2017-12-10 09:33:00,2017-12-11 07:30:00,16.25
2017-12-11 17:32:00,2017-12-12 10:13:00,38.87
2017-12-13 18:27:00,2017-12-15 15:01:00,40.35
2017-12-15 16:43:00,2017-12-16 08:19:00,15.17
2017-12-16 19:05:00,2017-12-18 08:19:00,23.48
2017-12-18 18:49:00,2017-12-20 08:27:00,37.79
2017-12-20 21:33:00,2017-12-21 12:05:00,12.23
2017-12-21 20:59:00,2017-12-22 06:21:00,10.2
2017-12-22 17:21:00,2017-12-22 18:28:00,7.96
2017-12-22 20:59:00,2017-12-23 00:57:00,29.41
2017-12-23 01:54:00,2017-12-23 08:17:00,42.82
2017-12-23 17:50:00,2017-12-24 09:35:00,38.55
2017-12-25 09:21:00,2017-12-26 09:30:00,19.66
2017-12-26 13:03:00,2017-12-26 14:49:00,3.7
2017-12-26 15:12:00,2017-12-27 08:15:00,58.68
