Start,End,Energy (kWh)
2017-08-16 17:23:00,2017-08-16 18:55:00,5.18
2017-08-17 16:14:00,2017-08-17 18:09:00,4.81
2017-08-17 19:18:00,2017-08-17 22:35:00,5.26
2017-08-20 15:33:00,2017-08-20 16:15:00,2.54
2017-08-21 17:20:00,2017-08-21 22:29:00,5.06
2017-08-22 17:25:00,2017-08-22 22:16:00,5.07
2017-08-23 17:30:00,2017-08-23 18:49:00,4.85
2017-08-23 19:10:00,2017-08-23 21:58:00,1.56
2017-08-24 17:45:00,2017-08-24 18:23:00,2.47
2017-08-24 18:41:00,2017-08-24 21:39:00,2.37
2017-08-25 16:08:00,2017-08-25 22:58:00,4.61
2017-08-26 15:56:00,2017-08-26 18:56:00,5.07
2017-08-28 13:09:00,2017-08-28 13:58:00,3.06
2017-08-28 14:29:00,2017-08-28 15:57:00,5.33
2017-08-29 17:17:00,2017-08-29 18:15:00,3.68
2017-08-29 19:45:00,2017-08-29 22:35:00,5.13
2017-08-30 17:31:00,2017-08-30 18:39:00,4.36
2017-08-30 18:55:00,2017-08-30 21:37:00,1.49
2017-08-31 17:02:00,2017-08-31 22:20:00,5.18
2017-09-01 15:56:00,2017-09-01 18:17:00,4.43
2017-09-02 20:39:00,2017-09-03 10:43:00,5.34
2017-09-04 17:11:00,2017-09-04 22:30:00,4.87
2017-09-05 17:19:00,2017-09-05 20:17:00,5.13
2017-09-06 17:30:00,2017-09-06 18:54:00,5.26
2017-09-06 19:18:00,2017-09-07 06:43:00,1.46
2017-09-07 16:23:00,2017-09-07 22:38:00,5.05
2017-09-12 17:20:00,2017-09-12 19:03:00,5.19
2017-09-12 19:37:00,2017-09-13 06:43:00,2.28
2017-09-13 17:27:00,2017-09-14 06:38:00,4.67
2017-09-14 17:40:00,2017-09-15 06:33:00,4.59
2017-09-15 17:13:00,2017-09-16 10:42:00,4.84
2017-09-16 11:37:00,2017-09-16 14:57:00,3.14
2017-09-21 19:27:00,2017-09-22 10:13:00,5.21
2017-09-23 10:30:00,2017-09-23 13:55:00,2.46
2017-09-23 15:04:00,2017-09-23 16:48:00,3.65
2017-09-24 14:48:00,2017-09-25 06:37:00,5.23
2017-09-25 16:50:00,2017-09-25 18:10:00,4.85
2017-09-25 19:37:00,2017-09-26 06:38:00,5.23
2017-09-26 16:33:00,2017-09-26 18:15:00,5.05
2017-09-26 19:49:00,2017-09-27 06:37:00,1.62
2017-09-27 17:33:00,2017-09-28 06:40:00,5.52
2017-09-28 17:06:00,2017-09-29 06:38:00,5.27
2017-09-29 13:15:00,2017-09-29 18:38:00,5.22
2017-09-30 09:31:00,2017-10-01 12:44:00,3.6
2017-10-01 13:59:00,2017-10-02 06:39:00,5.14
2017-10-02 17:19:00,2017-10-03 06:37:00,5.12
2017-10-03 17:28:00,2017-10-04 06:38:00,6.14
2017-10-04 17:40:00,2017-10-04 18:59:00,5.02
2017-10-04 19:25:00,2017-10-05 06:38:00,3.22
2017-10-05 17:29:00,2017-10-06 06:38:00,6.11
2017-10-06 16:23:00,2017-10-06 18:27:00,5.36
2017-10-06 18:56:00,2017-10-07 08:54:00,1.91
2017-10-07 19:18:00,2017-10-08 11:53:00,4.48
2017-10-08 12:18:00,2017-10-09 06:40:00,1.04
2017-10-09 17:00:00,2017-10-10 06:38:00,4.56
2017-10-10 16:23:00,2017-10-10 19:14:00,4.81
2017-10-11 17:24:00,2017-10-11 17:58:00,2.08
2017-10-11 19:43:00,2017-10-12 06:39:00,5.7
2017-10-13 16:03:00,2017-10-13 18:46:00,4.29
2017-10-14 12:23:00,2017-10-14 15:16:00,4.91
2017-10-15 13:55:00,2017-10-15 14:16:00,1.25
2017-10-16 17:26:00,2017-10-17 06:37:00,5.04
2017-10-17 17:30:00,2017-10-18 06:36:00,5.03
2017-10-18 17:25:00,2017-10-19 06:37:00,5.05
2017-10-19 16:56:00,2017-10-19 19:27:00,4.65
2017-10-19 23:06:00,2017-10-20 16:19:00,4.96
2017-10-20 19:58:00,2017-10-21 10:42:00,3.14
2017-10-22 11:33:00,2017-10-22 17:27:00,4.23
2017-10-22 17:35:00,2017-10-23 06:39:00,1.09
2017-10-23 17:27:00,2017-10-23 18:57:00,5.19
2017-10-23 19:13:00,2017-10-24 06:36:00,0.69
2017-10-24 17:44:00,2017-10-25 06:37:00,4.94
2017-10-26 15:41:00,2017-10-27 06:38:00,4.82
2017-10-27 16:26:00,2017-10-28 10:04:00,5.06
2017-10-28 14:30:00,2017-10-28 16:35:00,4.81
2017-10-28 21:18:00,2017-10-30 06:36:00,5.16
2017-10-30 17:27:00,2017-10-31 06:38:00,5.07
2017-10-31 17:30:00,2017-11-01 07:16:00,5.2
2017-11-01 13:38:00,2017-11-01 15:04:00,5.11
2017-11-03 15:39:00,2017-11-04 10:45:00,5.41
2017-11-04 13:47:00,2017-11-06 06:37:00,6.46
2017-11-06 15:38:00,2017-11-06 16:29:00,3.26
2017-11-06 19:24:00,2017-11-07 06:40:00,4.82
2017-11-07 17:39:00,2017-11-08 06:37:00,7.11
2017-11-08 17:53:00,2017-11-09 06:38:00,6.18
2017-11-09 17:03:00,2017-11-10 07:14:00,5.18
2017-11-10 13:46:00,2017-11-10 15:21:00,4.98
2017-11-11 15:58:00,2017-11-12 13:17:00,5.15
2017-11-12 13:59:00,2017-11-12 15:55:00,1.69
2017-11-12 16:10:00,2017-11-13 06:41:00,3.87
2017-11-13 17:14:00,2017-11-14 06:39:00,5.99
2017-11-14 17:09:00,2017-11-14 18:19:00,4.4
2017-11-14 19:18:00,2017-11-15 06:38:00,3.42
2017-11-15 17:15:00,2017-11-16 06:39:00,5.35
2017-11-16 17:34:00,2017-11-17 13:58:00,5.18
2017-11-17 14:10:00,2017-11-18 08:51:00,0.99
2017-11-18 17:17:00,2017-11-19 10:22:00,4.61
2017-11-19 13:12:00,2017-11-20 06:37:00,2.51
2017-11-20 17:30:00,2017-11-21 06:37:00,5.18
2017-11-21 18:01:00,2017-11-21 19:36:00,4.75
2017-11-21 19:55:00,2017-11-22 06:40:00,1.2
2017-11-22 17:34:00,2017-11-23 06:38:00,4.87
2017-11-23 17:55:00,2017-11-24 06:32:00,6.02
