Start,End,Energy (kWh)
2017-03-03 16:35:00,2017-03-03 18:46:00,6.18
2017-03-03 18:59:00,2017-03-03 19:54:00,3.43
2017-03-03 21:14:00,2017-03-04 11:12:00,5.47
2017-03-04 16:43:00,2017-03-04 21:31:00,5.31
2017-03-05 18:24:00,2017-03-05 18:26:00,0.14
2017-03-05 18:27:00,2017-03-06 12:24:00,5.16
2017-03-06 13:43:00,2017-03-06 14:38:00,3.48
2017-03-06 16:25:00,2017-03-07 11:07:00,4.74
2017-03-07 12:01:00,2017-03-07 22:22:00,3.86
2017-03-07 23:11:00,2017-03-08 11:21:00,5.54
2017-03-08 16:45:00,2017-03-08 16:54:00,0.47
2017-03-08 16:54:00,2017-03-08 23:19:00,5.08
2017-03-09 23:44:00,2017-03-10 12:48:00,5.12
2017-03-10 13:46:00,2017-03-10 14:12:00,1.6
2017-03-10 14:20:00,2017-03-10 14:57:00,1.35
2017-03-10 20:12:00,2017-03-10 20:52:00,2.5
2017-03-10 21:56:00,2017-03-11 11:56:00,5.27
2017-03-11 17:05:00,2017-03-11 18:32:00,5.38
2017-03-11 19:23:00,2017-03-11 19:46:00,1.4
2017-03-12 00:33:00,2017-03-12 11:24:00,5.27
2017-03-12 16:46:00,2017-03-12 17:59:00,2.72
2017-03-12 18:22:00,2017-03-12 18:40:00,1.03
2017-03-12 18:58:00,2017-03-13 10:47:00,2.75
2017-03-13 14:55:00,2017-03-13 20:01:00,5.22
2017-03-13 21:34:00,2017-03-14 10:43:00,4.6
2017-03-14 17:16:00,2017-03-14 17:16:00,0.01
2017-03-14 17:17:00,2017-03-14 18:24:00,4.16
2017-05-02 15:42:00,2017-05-03 09:52:00,2.98
2017-05-03 14:52:00,2017-05-05 12:54:00,5.5
2017-05-05 14:12:00,2017-05-05 20:06:00,1.89
2017-05-05 21:19:00,2017-05-06 20:58:00,4.23
2017-05-06 22:24:00,2017-05-07 13:46:00,5.52
2017-05-07 16:25:00,2017-05-07 20:37:00,4.25
2017-05-07 21:09:00,2017-05-07 21:33:00,1.48
2017-05-07 21:50:00,2017-05-08 11:10:00,4.12
2017-05-08 13:21:00,2017-05-08 20:21:00,5.3
2017-05-08 21:37:00,2017-05-09 10:27:00,5.44
2017-05-09 12:25:00,2017-05-10 11:27:00,5.28
2017-05-10 13:15:00,2017-05-10 14:46:00,5.27
2017-05-10 20:05:00,2017-05-11 11:27:00,5.24
2017-05-11 14:39:00,2017-05-12 12:49:00,5.51
2017-05-12 15:35:00,2017-05-12 22:58:00,2.49
2017-05-12 23:48:00,2017-05-13 12:12:00,4.89
2017-05-13 15:33:00,2017-05-13 20:11:00,5.42
2017-05-13 20:11:00,2017-05-13 21:31:00,4.93
2017-05-13 23:34:00,2017-05-14 12:51:00,5.4
2017-05-14 20:14:00,2017-05-15 13:35:00,5.41
2017-05-15 14:57:00,2017-05-16 11:02:00,4.86
2017-05-16 12:55:00,2017-05-16 15:23:00,2.39
2017-05-16 15:59:00,2017-05-17 21:24:00,1.74
2017-05-17 22:31:00,2017-05-18 12:59:00,5.22
2017-05-26 17:34:00,2017-05-26 22:03:00,2.73
2017-05-27 01:20:00,2017-05-27 08:53:00,3.59
2017-05-27 17:25:00,2017-05-27 20:49:00,5.44
2017-05-28 01:05:00,2017-05-28 09:40:00,4.79
2017-05-28 11:08:00,2017-05-28 16:11:00,2.32
2017-05-29 01:07:00,2017-05-29 13:14:00,5.4
2017-05-29 15:26:00,2017-05-29 22:33:00,5.45
2017-05-30 12:31:00,2017-05-30 13:58:00,4.94
2017-05-31 00:55:00,2017-05-31 12:20:00,4.73
2017-05-31 15:32:00,2017-05-31 22:35:00,4.88
2017-06-01 00:56:00,2017-06-01 11:21:00,4.47
2017-06-01 17:18:00,2017-06-01 22:31:00,5.51
2017-06-02 01:03:00,2017-06-02 11:36:00,4.39
2017-06-02 12:31:00,2017-06-02 12:59:00,1.83
2017-06-02 15:42:00,2017-06-02 22:34:00,4.03
2017-06-03 01:18:00,2017-06-03 11:53:00,5.3
2017-06-03 14:33:00,2017-06-03 20:27:00,5.34
2017-06-04 00:59:00,2017-06-04 15:00:00,5.33
2017-06-04 19:01:00,2017-06-04 22:39:00,4.82
2017-06-05 00:57:00,2017-06-05 08:44:00,3.09
2017-06-05 15:15:00,2017-06-05 17:10:00,5.31
2017-06-05 18:04:00,2017-06-05 22:40:00,3.22
2017-06-06 01:08:00,2017-06-06 12:37:00,5.23
2017-06-06 15:28:00,2017-06-06 22:42:00,5.28
2017-06-07 01:02:00,2017-06-07 12:17:00,5.18
2017-06-08 01:11:00,2017-06-08 13:55:00,5.15
2017-06-08 16:20:00,2017-06-08 22:37:00,5.3
2017-06-09 01:10:00,2017-06-09 10:58:00,4.82
2017-06-09 15:31:00,2017-06-09 19:31:00,5.73
2017-06-10 01:07:00,2017-06-10 12:44:00,5.17
2017-06-10 15:58:00,2017-06-10 21:14:00,5.55
2017-06-11 01:08:00,2017-06-11 11:54:00,4.33
2017-06-11 15:17:00,2017-06-11 22:35:00,5.36
2017-06-12 00:44:00,2017-06-12 13:54:00,2.9
2017-06-12 16:45:00,2017-06-12 22:45:00,5.36
2017-06-13 00:54:00,2017-06-13 10:40:00,3.09
2017-06-13 15:59:00,2017-06-13 22:39:00,5.34
