Start,End,Energy (kWh)
2017-05-16 19:12:00,2017-05-17 08:25:00,19.71
2017-05-17 21:50:00,2017-05-18 08:22:00,22.32
2017-05-18 19:28:00,2017-05-19 14:43:00,19.01
2017-05-21 20:27:00,2017-05-22 08:26:00,17.1
2017-05-22 17:18:00,2017-05-23 08:30:00,22.75
2017-05-23 21:01:00,2017-05-24 08:28:00,17.52
2017-05-24 20:27:00,2017-05-25 08:51:00,2.86
2017-05-25 21:10:00,2017-05-26 11:46:00,19.69
2017-05-27 18:25:00,2017-05-28 11:19:00,20.22
2017-05-28 21:26:00,2017-05-29 10:12:00,18.93
2017-05-30 19:09:00,2017-05-31 08:54:00,23.11
2017-05-31 19:12:00,2017-06-01 08:15:00,18.6
2017-06-01 15:53:00,2017-06-02 08:57:00,19.91
2017-06-02 19:18:00,2017-06-03 09:54:00,16.8
2017-06-04 21:38:00,2017-06-05 08:30:00,19.69
2017-06-06 18:57:00,2017-06-07 08:04:00,8.88
2017-06-08 22:26:00,2017-06-09 07:50:00,6.44
2017-06-09 21:14:00,2017-06-10 09:46:00,22.5
2017-06-11 21:50:00,2017-06-12 08:29:00,11.77
2017-06-13 22:03:00,2017-06-14 11:56:00,11.14
2017-06-14 22:21:00,2017-06-15 08:24:00,5.92
2017-06-15 15:52:00,2017-06-15 16:16:00,1.3
2017-06-15 16:22:00,2017-06-16 08:38:00,17.56
2017-06-18 22:02:00,2017-06-19 08:32:00,13.12
2017-06-20 21:43:00,2017-06-21 08:29:00,13.19
2017-08-09 21:20:00,2017-08-10 08:43:00,17.33
2017-08-10 21:53:00,2017-08-11 08:32:00,19.21
2017-08-13 09:51:00,2017-08-13 12:35:00,7.99
2017-08-13 19:57:00,2017-08-14 08:42:00,21.66
2017-08-16 19:39:00,2017-08-17 08:42:00,14.06
2017-08-17 21:41:00,2017-08-18 08:35:00,18.55
2017-08-18 18:23:00,2017-08-19 08:27:00,17.47
2017-08-20 14:58:00,2017-08-21 09:56:00,12.31
2017-08-21 20:54:00,2017-08-22 08:48:00,16.81
2017-08-24 20:07:00,2017-08-25 08:23:00,8.93
2017-08-25 21:33:00,2017-08-26 09:58:00,15.39
2017-08-26 20:22:00,2017-08-27 08:28:00,16.55
2017-08-27 21:05:00,2017-08-28 09:44:00,3.9
2017-08-28 20:53:00,2017-08-29 08:46:00,17.91
2017-08-30 22:37:00,2017-08-31 08:44:00,8.56
2017-08-31 20:56:00,2017-09-01 07:49:00,5.5
2017-09-01 20:34:00,2017-09-02 09:11:00,18.77
2017-09-03 20:39:00,2017-09-04 06:17:00,12.4
2017-09-04 20:32:00,2017-09-05 06:15:00,22.48
2017-09-05 21:38:00,2017-09-06 06:43:00,21.68
2017-09-06 21:43:00,2017-09-07 06:43:00,7.57
2017-09-07 21:28:00,2017-09-08 06:41:00,20.89
2017-09-08 12:12:00,2017-09-08 14:58:00,9.92
2017-09-08 15:42:00,2017-09-08 16:59:00,4.56
