Start,End,Energy (kWh)
2017-05-26 21:45:00,2017-05-26 21:51:00,0.42
2017-05-26 21:51:00,2017-05-26 21:53:00,0.18
2017-05-26 23:13:00,2017-05-27 08:02:00,19.82
2017-05-28 17:40:00,2017-05-29 17:00:00,11.21
2017-05-30 20:38:00,2017-05-31 11:47:00,12.35
2017-05-31 21:43:00,2017-06-01 10:54:00,7.85
2017-06-01 20:05:00,2017-06-02 07:09:00,10.31
2017-06-03 19:43:00,2017-06-04 08:56:00,18.77
2017-06-12 17:01:00,2017-06-12 17:03:00,0.09
2017-06-12 17:05:00,2017-06-13 10:57:00,8.78
2017-06-13 21:16:00,2017-06-14 11:54:00,29.67
2017-06-15 17:12:00,2017-06-16 07:34:00,14.39
2017-06-17 20:59:00,2017-06-17 22:35:00,0.01
2017-06-17 22:49:00,2017-06-18 09:06:00,6.51
2017-06-18 18:19:00,2017-06-19 09:59:00,5.13
2017-06-19 19:20:00,2017-06-20 09:19:00,17.83
2017-06-20 19:08:00,2017-06-21 07:28:00,15.11
2017-06-21 21:10:00,2017-06-22 09:55:00,12.99
2017-06-23 22:42:00,2017-06-24 07:49:00,11.18
2017-06-25 20:23:00,2017-06-26 09:21:00,9.84
2017-06-27 04:06:00,2017-06-27 06:24:00,13.05
2017-06-27 15:44:00,2017-06-28 14:12:00,11.62
2017-06-29 19:08:00,2017-06-30 09:13:00,19.17
2017-06-30 21:03:00,2017-07-01 13:22:00,14.12
2017-07-03 13:06:00,2017-07-03 14:17:00,5.24
2017-07-03 18:19:00,2017-07-04 06:13:00,24.36
2017-07-04 20:02:00,2017-07-05 07:51:00,5.24
2017-07-05 22:42:00,2017-07-06 09:33:00,12.28
2017-07-06 22:03:00,2017-07-07 06:49:00,12.01
2017-07-07 18:05:00,2017-07-08 10:54:00,13.43
2017-07-08 16:40:00,2017-07-09 08:00:00,7.01
2017-07-09 18:19:00,2017-07-12 15:01:00,5.54
2017-07-12 15:04:00,2017-07-13 06:17:00,20.04
2017-07-13 23:13:00,2017-07-14 10:28:00,11.94
2017-07-14 17:57:00,2017-07-15 11:09:00,15.63
2017-07-17 23:48:00,2017-07-18 10:04:00,22.23
2017-07-19 16:35:00,2017-07-20 11:46:00,21.63
2017-07-21 17:53:00,2017-07-22 15:29:00,12.1
2017-07-22 18:26:00,2017-07-23 11:34:00,12.94
2017-07-23 22:28:00,2017-07-24 13:05:00,8.35
2017-07-25 14:08:00,2017-07-25 14:20:00,1.31
2017-07-25 16:42:00,2017-07-26 11:56:00,26.78
2017-07-27 20:23:00,2017-07-28 12:20:00,17.08
2017-07-28 16:46:00,2017-07-29 07:51:00,16.82
2017-07-30 18:08:00,2017-07-31 15:22:00,10.08
2017-08-02 19:24:00,2017-08-03 07:21:00,14.12
2017-08-03 17:30:00,2017-08-04 10:25:00,11.56
2017-08-04 12:45:00,2017-08-04 14:52:00,4
2017-08-05 18:05:00,2017-08-06 07:46:00,31.26
2017-08-07 03:26:00,2017-08-07 07:12:00,8.22
2017-08-07 19:26:00,2017-08-08 10:06:00,10.26
2017-08-12 10:54:00,2017-08-12 11:29:00,3.91
2017-08-12 18:51:00,2017-08-13 12:07:00,27.28
2017-08-14 18:14:00,2017-08-15 07:26:00,13.21
2017-08-17 03:10:00,2017-08-17 11:37:00,12.91
2017-08-17 19:04:00,2017-08-17 19:13:00,0.93
2017-08-17 19:21:00,2017-08-18 11:07:00,4.28
2017-08-18 20:46:00,2017-08-19 07:03:00,21.52
2017-08-20 22:08:00,2017-08-21 12:55:00,16.62
2017-08-21 17:26:00,2017-08-22 08:59:00,7.16
2017-08-23 19:13:00,2017-08-24 07:22:00,19.55
2017-08-24 22:56:00,2017-08-25 12:00:00,18.87
2017-08-25 18:56:00,2017-08-26 04:44:00,0.18
2017-08-26 04:44:00,2017-08-26 05:38:00,5.37
2017-08-26 05:38:00,2017-08-26 09:48:00,0.5
2017-08-28 21:40:00,2017-08-29 07:24:00,25.36
2017-08-30 20:44:00,2017-08-31 07:22:00,12.4
2017-08-31 21:12:00,2017-09-01 09:59:00,20.91
2017-09-01 20:19:00,2017-09-02 09:05:00,6.15
2017-09-13 17:58:00,2017-09-14 07:10:00,14.22
2017-09-15 19:14:00,2017-09-16 11:09:00,25.37
2017-09-17 16:35:00,2017-09-18 10:28:00,27.79
2017-09-19 16:24:00,2017-09-20 11:47:00,16.62
2017-09-20 17:18:00,2017-09-21 07:18:00,8.88
2017-09-21 23:03:00,2017-09-22 09:46:00,25.55
2017-09-23 17:55:00,2017-09-24 08:23:00,18.11
2017-09-24 19:50:00,2017-09-25 10:01:00,30.65
2017-09-25 17:21:00,2017-09-26 13:48:00,13.89
2017-09-29 16:51:00,2017-09-30 08:06:00,11.79
2017-09-30 13:01:00,2017-09-30 15:27:00,1.79
2017-10-02 16:00:00,2017-10-02 17:33:00,0.08
2017-10-02 19:20:00,2017-10-03 09:23:00,30.99
2017-10-04 15:23:00,2017-10-05 09:12:00,10.5
2017-10-06 19:17:00,2017-10-07 14:16:00,23.12
2017-10-09 17:17:00,2017-10-10 11:12:00,19.5
2017-10-11 23:35:00,2017-10-12 07:28:00,8.85
2017-10-14 21:23:00,2017-10-15 04:02:00,12.27
2017-10-18 21:59:00,2017-10-19 14:51:00,31.6
2017-10-20 22:07:00,2017-10-21 10:13:00,6.72
2017-10-23 16:50:00,2017-10-24 07:36:00,13.79
2017-10-24 18:21:00,2017-10-25 07:19:00,10.93
2017-10-26 22:11:00,2017-10-27 08:51:00,18.02
2017-10-27 17:10:00,2017-10-28 08:25:00,21.12
2017-10-28 18:30:00,2017-10-29 11:05:00,5.68
2017-10-30 17:38:00,2017-10-31 12:27:00,13.96
2017-11-01 16:30:00,2017-11-02 15:00:00,18.42
2017-11-03 21:49:00,2017-11-04 15:13:00,13.48
2017-11-05 19:05:00,2017-11-06 10:11:00,21.66
2017-11-07 16:50:00,2017-11-08 08:43:00,13.45
2017-11-09 00:04:00,2017-11-09 12:55:00,17.09
2017-11-09 22:39:00,2017-11-10 07:19:00,10.78
