Start,End,Energy (kWh)
2017-09-21 12:20:00,2017-09-21 12:23:00,0.21
2017-09-21 17:40:00,2017-09-22 08:14:00,15.77
2017-09-23 09:02:00,2017-09-23 12:34:00,22.9
2017-09-23 15:47:00,2017-09-25 08:21:00,11.8
2017-09-25 17:38:00,2017-09-26 08:13:00,15.54
2017-09-26 09:33:00,2017-09-26 12:58:00,8.92
2017-09-27 09:12:00,2017-09-27 16:28:00,17.8
2017-09-27 17:55:00,2017-09-28 08:13:00,8.91
2017-09-28 17:53:00,2017-09-29 08:19:00,18.34
2017-09-30 09:13:00,2017-09-30 12:28:00,21.11
2017-09-30 21:08:00,2017-10-01 10:47:00,16.04
2017-10-02 09:15:00,2017-10-02 12:46:00,13.62
2017-10-03 09:18:00,2017-10-03 11:42:00,15.01
2017-10-04 10:17:00,2017-10-04 15:26:00,16.49
2017-10-05 20:51:00,2017-10-06 08:18:00,17.03
2017-10-06 21:46:00,2017-10-07 08:15:00,9.2
2017-10-07 10:18:00,2017-10-07 12:28:00,8.59
2017-10-08 15:22:00,2017-10-08 21:28:00,24.74
2017-10-09 18:05:00,2017-10-10 08:21:00,15.64
2017-10-10 17:36:00,2017-10-11 08:24:00,16.08
2017-10-11 19:25:00,2017-10-12 06:52:00,10.97
2017-10-14 16:02:00,2017-10-15 10:38:00,10.19
2017-10-16 09:43:00,2017-10-16 10:58:00,7.82
2017-10-16 11:21:00,2017-10-16 14:58:00,14.92
2017-10-16 19:03:00,2017-10-17 08:17:00,13.76
2017-10-17 21:28:00,2017-10-18 08:18:00,15.54
2017-10-19 09:17:00,2017-10-19 16:26:00,17.41
2017-10-20 13:37:00,2017-10-20 16:33:00,16.43
2017-10-20 18:06:00,2017-10-21 08:20:00,9.49
2017-10-21 15:57:00,2017-10-22 10:38:00,20.32
2017-10-23 17:38:00,2017-10-24 08:19:00,13.32
2017-10-24 21:21:00,2017-10-25 08:20:00,15.37
2017-10-26 19:24:00,2017-10-27 08:18:00,17.96
2017-10-28 13:10:00,2017-10-29 11:46:00,19.23
2017-10-30 11:27:00,2017-10-30 16:22:00,18.25
2017-10-31 20:11:00,2017-11-01 08:19:00,17.05
2017-11-01 15:19:00,2017-11-01 15:36:00,1.8
2017-11-01 17:31:00,2017-11-02 08:18:00,19.56
2017-11-03 17:59:00,2017-11-04 08:45:00,16.36
2017-11-05 19:32:00,2017-11-06 08:18:00,12.84
2017-11-06 20:12:00,2017-11-07 07:32:00,12.2
2017-11-07 20:42:00,2017-11-08 08:20:00,16.66
2017-11-08 17:41:00,2017-11-09 08:15:00,17.63
2017-11-09 19:56:00,2017-11-10 08:23:00,11.06
2017-11-10 21:24:00,2017-11-12 14:43:00,18.29
2017-11-13 17:34:00,2017-11-13 22:32:00,17.97
2017-11-14 22:37:00,2017-11-15 08:22:00,15.63
2017-11-15 22:36:00,2017-11-16 09:03:00,15.91
2017-11-17 18:24:00,2017-11-18 14:18:00,9.36
2017-11-20 17:32:00,2017-11-21 08:14:00,19.71
2017-11-21 17:46:00,2017-11-22 08:16:00,15.69
2017-11-22 17:58:00,2017-11-23 08:16:00,17.18
2017-11-23 22:41:00,2017-11-24 08:16:00,20.37
2017-11-24 17:32:00,2017-11-25 11:57:00,18.99
2017-11-27 09:25:00,2017-11-27 16:39:00,12.51
2017-11-28 17:41:00,2017-11-29 08:21:00,18.95
2017-11-29 20:18:00,2017-11-30 08:31:00,22.49
2017-11-30 10:16:00,2017-11-30 16:36:00,10.15
2017-12-01 09:19:00,2017-12-01 16:35:00,18
2017-12-01 21:38:00,2017-12-02 15:11:00,10.98
2017-12-04 09:14:00,2017-12-04 13:11:00,14.18
2017-12-04 21:00:00,2017-12-05 08:25:00,10.61
2017-12-05 22:54:00,2017-12-06 08:21:00,8.75
2017-12-06 21:36:00,2017-12-07 08:24:00,12.09
2017-12-07 17:37:00,2017-12-08 08:17:00,17.86
2017-12-08 17:49:00,2017-12-09 08:24:00,18.79
2017-12-09 14:22:00,2017-12-10 12:56:00,18.82
2017-12-11 17:35:00,2017-12-12 08:03:00,19.02
2017-12-12 11:56:00,2017-12-12 16:39:00,20.31
2017-12-13 17:35:00,2017-12-14 08:22:00,18.2
2017-12-14 17:33:00,2017-12-14 17:51:00,1.33
2017-12-14 19:59:00,2017-12-15 08:06:00,20.48
2017-12-15 17:36:00,2017-12-16 08:40:00,19.14
