Start,End,Energy (kWh)
2017-07-10 11:31:00,2017-07-10 11:34:00,0.07
2017-07-10 11:34:00,2017-07-10 11:35:00,0.01
2017-07-11 14:02:00,2017-07-11 16:02:00,13.88
2017-07-11 19:02:00,2017-07-12 07:45:00,25.56
2017-07-12 18:17:00,2017-07-12 19:16:00,4.76
2017-07-12 19:20:00,2017-07-13 07:51:00,3.5
2017-07-13 21:17:00,2017-07-14 07:48:00,11.01
2017-07-14 17:32:00,2017-07-14 17:36:00,0.37
2017-07-14 17:37:00,2017-07-16 09:29:00,7.97
2017-07-16 11:38:00,2017-07-16 13:55:00,3.99
2017-07-16 17:30:00,2017-07-17 09:07:00,10.56
2017-07-17 18:04:00,2017-07-18 07:55:00,11.85
2017-07-18 18:13:00,2017-07-19 07:47:00,26.28
2017-07-19 17:17:00,2017-07-19 18:04:00,5.8
2017-07-19 18:21:00,2017-07-20 07:53:00,3.7
2017-07-20 20:13:00,2017-07-21 07:47:00,8.61
2017-07-21 12:54:00,2017-07-21 13:30:00,4.44
2017-07-21 18:05:00,2017-07-22 09:09:00,26.07
2017-07-23 16:27:00,2017-07-24 08:04:00,15.74
2017-07-24 17:56:00,2017-07-24 18:41:00,4.58
2017-07-24 18:41:00,2017-07-25 08:04:00,4.56
2017-07-25 17:15:00,2017-07-26 07:40:00,28.63
2017-07-26 15:15:00,2017-07-27 07:46:00,8.34
2017-07-27 17:18:00,2017-07-28 08:12:00,9.83
2017-07-28 18:05:00,2017-07-29 08:09:00,9.29
2017-07-31 17:02:00,2017-08-01 07:53:00,21.16
2017-08-01 16:22:00,2017-08-02 08:35:00,9.88
2017-08-02 16:48:00,2017-08-03 07:20:00,22.02
2017-08-03 17:24:00,2017-08-04 07:48:00,19.97
2017-08-04 16:14:00,2017-08-05 12:18:00,8.29
2017-08-05 12:56:00,2017-08-06 11:08:00,5.71
2017-08-06 13:51:00,2017-08-07 07:46:00,4.37
2017-08-07 23:05:00,2017-08-08 07:31:00,28.98
2017-08-08 17:16:00,2017-08-09 07:53:00,9.79
2017-08-09 18:25:00,2017-08-10 07:57:00,31.54
2017-08-10 17:07:00,2017-08-10 19:57:00,8.52
2017-08-10 20:27:00,2017-08-11 07:50:00,1.48
2017-08-11 17:18:00,2017-08-12 12:05:00,9.25
2017-08-12 13:39:00,2017-08-13 08:43:00,3.44
2017-08-13 18:41:00,2017-08-14 09:05:00,32.43
2017-08-14 17:12:00,2017-08-15 07:51:00,10.89
2017-08-15 18:39:00,2017-08-16 08:56:00,23.64
2017-08-18 16:33:00,2017-08-19 14:36:00,24.89
2017-08-22 18:45:00,2017-08-23 07:46:00,14.88
2017-08-24 16:29:00,2017-08-25 07:42:00,21.59
2017-08-26 17:34:00,2017-08-27 09:08:00,7.57
2017-08-27 12:33:00,2017-08-27 12:34:00,0.05
2017-08-27 12:58:00,2017-08-28 08:12:00,3.12
2017-08-28 19:57:00,2017-08-29 07:54:00,18.9
2017-08-29 18:35:00,2017-08-30 07:44:00,8.27
2017-08-30 23:32:00,2017-08-31 07:35:00,31.56
2017-08-31 18:31:00,2017-09-01 05:41:00,14.72
2017-09-01 16:20:00,2017-09-02 09:59:00,31.13
2017-09-03 16:50:00,2017-09-04 07:41:00,13.54
2017-09-04 18:42:00,2017-09-05 08:16:00,8.42
2017-09-05 17:41:00,2017-09-06 07:43:00,9.54
2017-09-06 18:32:00,2017-09-07 08:40:00,11.68
2017-09-07 21:22:00,2017-09-08 07:47:00,25.8
2017-09-11 20:54:00,2017-09-12 07:40:00,22.6
2017-09-12 18:18:00,2017-09-13 08:20:00,9.29
2017-09-13 17:04:00,2017-09-13 17:48:00,5.34
2017-09-13 20:42:00,2017-09-14 07:39:00,29.84
2017-09-14 18:06:00,2017-09-15 07:53:00,9.16
2017-09-17 23:37:00,2017-09-18 07:44:00,29.61
2017-09-18 16:58:00,2017-09-19 11:35:00,27.6
2017-09-20 20:43:00,2017-09-21 07:47:00,29.17
2017-09-21 20:52:00,2017-09-22 08:02:00,30.41
2017-09-24 15:25:00,2017-09-25 07:44:00,24.28
2017-09-25 18:41:00,2017-09-26 07:49:00,10.24
2017-09-27 17:03:00,2017-09-28 04:58:00,20.85
2017-10-17 11:11:00,2017-10-17 13:51:00,19.93
2017-10-17 18:51:00,2017-10-18 08:05:00,22.18
2017-10-19 16:51:00,2017-10-20 07:56:00,32.09
2017-10-20 17:38:00,2017-10-20 18:15:00,4.45
2017-10-20 18:46:00,2017-10-21 17:42:00,6.54
2017-10-21 18:18:00,2017-10-22 16:32:00,1.64
2017-10-22 18:21:00,2017-10-23 07:54:00,4.65
2017-10-23 18:20:00,2017-10-24 07:43:00,11.25
2017-10-24 18:22:00,2017-10-25 08:02:00,10.59
2017-10-25 18:34:00,2017-10-25 19:03:00,3.54
2017-10-27 15:56:00,2017-10-28 09:31:00,27.87
2017-10-29 17:21:00,2017-10-30 08:14:00,18.43
2017-10-31 17:12:00,2017-11-01 07:45:00,20.26
2017-11-01 22:02:00,2017-11-02 07:56:00,11.95
2017-11-02 16:32:00,2017-11-03 08:24:00,12.19
2017-11-03 17:51:00,2017-11-04 10:16:00,29.92
2017-11-04 11:19:00,2017-11-04 15:19:00,1.63
2017-11-04 17:46:00,2017-11-05 11:04:00,4.75
2017-11-05 14:50:00,2017-11-06 08:04:00,14.31
2017-11-06 17:57:00,2017-11-07 07:48:00,12.1
2017-11-07 18:03:00,2017-11-08 09:58:00,34.2
