Start,End,Energy (kWh)
2017-07-17 17:30:00,2017-07-17 18:02:00,1.947
2017-07-18 00:30:00,2017-07-18 09:01:00,5.227
2017-07-18 16:01:00,2017-07-18 18:37:00,5.66
2017-07-18 19:32:00,2017-07-18 22:18:00,4.68
2017-07-19 17:16:00,2017-07-19 20:21:00,3.553
2017-07-20 08:08:00,2017-07-20 08:32:00,1.441
2017-07-20 21:12:00,2017-07-20 22:43:00,5.276
2017-07-21 08:10:00,2017-07-21 08:35:00,1.55
2017-07-21 21:11:00,2017-07-22 09:10:00,5.201
2017-07-22 18:29:00,2017-07-22 18:57:00,1.752
2017-07-22 19:52:00,2017-07-23 09:41:00,3.718
2017-07-23 16:18:00,2017-07-23 21:13:00,2.195
2017-07-24 17:48:00,2017-07-24 18:27:00,1.875
2017-07-24 20:34:00,2017-07-24 22:19:00,5.05
2017-07-25 18:06:00,2017-07-25 18:18:00,0.739
2017-07-25 19:59:00,2017-07-25 22:52:00,5.434
2017-07-26 20:49:00,2017-07-26 23:32:00,5.072
2017-07-27 19:53:00,2017-07-27 21:34:00,2.434
2017-07-28 17:19:00,2017-07-28 18:32:00,2.593
2017-07-28 18:57:00,2017-07-28 20:23:00,2.851
2017-07-29 17:31:00,2017-07-29 18:49:00,2.607
2017-07-30 08:07:00,2017-07-30 09:53:00,4.019
2017-07-30 16:21:00,2017-07-31 07:33:00,4.979
2017-07-31 08:07:00,2017-07-31 08:41:00,2.063
2017-07-31 17:23:00,2017-07-31 18:27:00,3.905
2017-07-31 18:54:00,2017-08-01 09:16:00,2.831
2017-08-01 10:15:00,2017-08-01 11:54:00,1.845
2017-08-01 19:26:00,2017-08-02 09:21:00,5.241
2017-08-02 17:14:00,2017-08-02 18:41:00,4.166
2017-08-02 20:53:00,2017-08-03 07:32:00,5.023
2017-08-03 08:05:00,2017-08-03 08:49:00,2.666
2017-08-03 17:12:00,2017-08-03 17:29:00,1.008
2017-08-03 19:59:00,2017-08-04 07:32:00,5.041
2017-08-04 08:04:00,2017-08-04 08:45:00,2.494
2017-08-04 19:31:00,2017-08-05 09:28:00,5.34
2017-08-05 17:49:00,2017-08-05 19:32:00,5.1
2017-08-05 19:54:00,2017-08-06 07:42:00,3.483
2017-08-06 08:06:00,2017-08-06 09:52:00,3.963
2017-08-06 19:59:00,2017-08-07 07:17:00,3.793
2017-08-07 17:36:00,2017-08-07 18:29:00,3.237
2017-08-07 19:38:00,2017-08-08 09:13:00,4.663
