Start,End,Energy (kWh)
2017-07-06 14:53:00,2017-07-06 16:37:00,6.781
2017-07-06 14:53:00,2017-07-06 16:37:00,6.781
2017-07-06 19:50:00,2017-07-06 21:02:00,2.625
2017-07-06 19:50:00,2017-07-06 21:02:00,2.625
2017-07-07 14:56:00,2017-07-07 15:57:00,7.343
2017-07-07 14:56:00,2017-07-07 15:57:00,7.343
2017-07-09 21:18:00,2017-07-10 07:43:00,18.038
2017-07-09 21:18:00,2017-07-10 07:43:00,18.038
2017-07-10 17:44:00,2017-07-10 19:23:00,7.639
2017-07-10 17:44:00,2017-07-10 19:23:00,7.639
2017-07-15 12:51:00,2017-07-15 15:06:00,16.684
2017-07-15 12:51:00,2017-07-15 15:06:00,16.684
2017-07-15 16:47:00,2017-07-15 22:04:00,4.8
2017-07-15 16:47:00,2017-07-15 22:04:00,4.8
2017-07-19 20:45:00,2017-07-19 23:14:00,18.308
2017-07-19 20:45:00,2017-07-19 23:14:00,18.308
2017-07-22 12:13:00,2017-07-22 13:03:00,5.969
2017-07-22 12:13:00,2017-07-22 13:03:00,5.969
2017-07-22 18:06:00,2017-07-23 12:58:00,16.43
2017-07-22 18:06:00,2017-07-23 12:58:00,16.43
2017-07-25 20:03:00,2017-07-26 07:37:00,18.592
2017-07-25 20:03:00,2017-07-26 07:37:00,18.592
2017-07-28 08:05:00,2017-07-28 14:12:00,20.41
2017-07-28 08:05:00,2017-07-28 14:12:00,20.41
2017-07-30 17:35:00,2017-07-30 19:06:00,11.195
2017-07-30 17:35:00,2017-07-30 19:06:00,11.195
2017-07-30 19:30:00,2017-07-31 07:50:00,21.921
2017-07-30 19:30:00,2017-07-31 07:50:00,21.921
2017-07-31 09:16:00,2017-07-31 11:26:00,5.232
2017-07-31 09:16:00,2017-07-31 11:26:00,5.232
2017-08-07 20:01:00,2017-08-08 07:33:00,12.522
2017-08-07 20:01:00,2017-08-08 07:33:00,12.522
2017-08-10 14:50:00,2017-08-10 16:07:00,9.58
2017-08-10 14:50:00,2017-08-10 16:07:00,9.58
2017-08-14 17:54:00,2017-08-14 18:58:00,2.575
2017-08-14 17:54:00,2017-08-14 18:58:00,2.575
2017-08-16 14:53:00,2017-08-17 09:22:00,27.409
2017-08-16 14:53:00,2017-08-17 09:22:00,27.409
2017-08-21 09:41:00,2017-08-21 17:34:00,27.902
2017-08-21 09:41:00,2017-08-21 17:34:00,27.902
2017-08-23 14:55:00,2017-08-24 07:32:00,17.577
2017-08-23 14:55:00,2017-08-24 07:32:00,17.577
2017-08-24 08:45:00,2017-08-24 18:19:00,10.392
2017-08-24 08:45:00,2017-08-24 18:19:00,10.392
2017-08-24 19:20:00,2017-08-25 12:41:00,27.683
2017-08-24 19:20:00,2017-08-25 12:41:00,27.683
2017-08-29 17:47:00,2017-08-30 07:23:00,15.431
2017-08-29 17:47:00,2017-08-30 07:23:00,15.431
2017-08-30 07:42:00,2017-08-30 08:25:00,5.112
2017-08-30 07:42:00,2017-08-30 08:25:00,5.112
2017-08-30 09:18:00,2017-08-30 14:53:00,6.348
2017-08-30 09:18:00,2017-08-30 14:53:00,6.348
2017-08-31 14:52:00,2017-08-31 16:29:00,11.685
2017-08-31 14:52:00,2017-08-31 16:29:00,11.685
2017-08-31 19:47:00,2017-09-01 09:28:00,4.094
2017-08-31 19:47:00,2017-09-01 09:28:00,4.094
2017-09-04 18:56:00,2017-09-05 07:36:00,30.585
2017-09-04 18:56:00,2017-09-05 07:36:00,30.585
2017-09-05 08:54:00,2017-09-05 16:32:00,7.893
2017-09-05 08:54:00,2017-09-05 16:32:00,7.893
2017-09-13 12:28:00,2017-09-13 16:55:00,17.794
2017-09-13 12:28:00,2017-09-13 16:55:00,17.794
2017-09-13 17:18:00,2017-09-14 07:33:00,20.617
2017-09-13 17:18:00,2017-09-14 07:33:00,20.617
2017-09-18 17:40:00,2017-09-19 07:37:00,20.015
2017-09-18 17:40:00,2017-09-19 07:37:00,20.015
2017-09-20 17:58:00,2017-09-21 07:32:00,21.487
2017-09-20 17:58:00,2017-09-21 07:32:00,21.487
2017-09-21 20:01:00,2017-09-22 07:33:00,10.695
2017-09-21 20:01:00,2017-09-22 07:33:00,10.695
2017-09-22 15:34:00,2017-09-23 09:09:00,23.734
2017-09-22 15:34:00,2017-09-23 09:09:00,23.734
2017-09-27 14:48:00,2017-09-28 07:33:00,27.314
2017-09-27 14:48:00,2017-09-28 07:33:00,27.314
2017-09-29 08:56:00,2017-09-29 12:45:00,14.051
2017-09-29 08:56:00,2017-09-29 12:45:00,14.051
2017-09-30 19:13:00,2017-10-01 10:14:00,18.13
2017-09-30 19:13:00,2017-10-01 10:14:00,18.13
2017-10-01 13:53:00,2017-10-01 14:26:00,3.89
2017-10-01 13:53:00,2017-10-01 14:26:00,3.89
2017-10-01 16:07:00,2017-10-01 18:37:00,14.504
2017-10-01 16:07:00,2017-10-01 18:37:00,14.504
2017-10-03 19:46:00,2017-10-04 07:34:00,24.867
2017-10-03 19:46:00,2017-10-04 07:34:00,24.867
2017-10-04 18:34:00,2017-10-05 07:37:00,5.646
2017-10-04 18:34:00,2017-10-05 07:37:00,5.646
