Start,End,Energy (kWh)
2017-04-27 13:17:00,2017-04-27 15:56:00,19.36
2017-04-27 19:28:00,2017-04-27 21:56:00,7.98
2017-04-28 20:41:00,2017-04-28 20:54:00,1.53
2017-04-28 21:15:00,2017-04-29 08:46:00,10.12
2017-04-29 13:48:00,2017-04-29 18:01:00,11.52
2017-05-01 19:04:00,2017-05-01 22:00:00,12.16
2017-05-04 19:17:00,2017-05-04 19:53:00,4.2
2017-05-05 22:13:00,2017-05-06 08:16:00,22.94
2017-05-06 20:43:00,2017-05-06 23:08:00,6.55
2017-05-09 22:57:00,2017-05-10 07:46:00,15.51
2017-05-12 15:11:00,2017-05-12 18:23:00,18.87
2017-05-13 14:59:00,2017-05-13 15:06:00,0.92
2017-05-14 17:27:00,2017-05-14 22:47:00,23.34
2017-05-18 21:51:00,2017-05-19 09:48:00,20.22
2017-05-19 20:22:00,2017-05-19 23:13:00,9.83
2017-05-20 18:09:00,2017-05-21 09:41:00,5.91
2017-05-24 09:11:00,2017-05-24 14:52:00,8.16
2017-05-26 13:22:00,2017-05-26 19:27:00,18.76
2017-05-30 10:30:00,2017-05-30 17:39:00,10.46
2017-05-31 21:13:00,2017-06-01 08:44:00,21.67
2017-06-03 17:43:00,2017-06-03 21:23:00,10.78
2017-06-08 19:28:00,2017-06-09 07:57:00,14.88
2017-06-10 19:23:00,2017-06-11 10:09:00,25.34
2017-06-12 08:38:00,2017-06-12 11:52:00,1.48
2017-06-14 20:38:00,2017-06-15 08:25:00,12.18
2017-06-15 19:41:00,2017-06-16 08:04:00,3.9
2017-06-17 21:38:00,2017-06-17 23:15:00,7.76
2017-06-19 13:20:00,2017-06-19 14:50:00,10.68
2017-06-21 19:18:00,2017-06-21 22:52:00,11.18
2017-06-26 19:35:00,2017-06-26 23:00:00,6.35
2017-06-30 23:26:00,2017-07-01 10:26:00,25.98
2017-07-05 11:11:00,2017-07-05 23:01:00,22.34
2017-07-06 13:52:00,2017-07-06 14:20:00,0.72
2017-07-19 11:43:00,2017-07-19 14:29:00,20.11
2017-07-22 19:51:00,2017-07-23 11:24:00,12.51
2017-07-23 19:31:00,2017-07-23 22:13:00,4.18
2017-07-26 20:26:00,2017-07-26 23:01:00,9.59
2017-07-27 17:14:00,2017-07-27 19:17:00,15.38
2017-07-27 23:22:00,2017-07-28 08:37:00,10.34
2017-07-29 13:40:00,2017-07-30 09:23:00,18.2
2017-08-04 09:07:00,2017-08-04 11:16:00,15.7
2017-08-04 21:18:00,2017-08-05 17:06:00,17.42
2017-08-13 11:19:00,2017-08-13 14:27:00,15.51
2017-08-14 13:27:00,2017-08-14 15:23:00,7.4
2017-08-15 17:18:00,2017-08-15 19:24:00,15.06
2017-08-16 09:32:00,2017-08-16 12:08:00,5.09
2017-08-18 09:14:00,2017-08-18 10:34:00,7.45
2017-08-18 15:22:00,2017-08-18 17:39:00,8.85
2017-08-19 20:07:00,2017-08-20 09:21:00,4.96
2017-08-20 18:41:00,2017-08-21 09:47:00,31.41
2017-08-21 13:42:00,2017-08-21 14:46:00,7.84
2017-08-21 15:46:00,2017-08-22 10:30:00,6.61
2017-08-22 20:45:00,2017-08-22 23:02:00,2.69
2017-08-24 20:55:00,2017-08-25 09:51:00,22.35
2017-08-25 13:01:00,2017-08-25 16:36:00,9.13
2017-08-29 16:34:00,2017-08-29 17:08:00,4.02
2017-08-29 17:34:00,2017-08-29 22:51:00,3.72
2017-08-31 20:50:00,2017-09-01 07:33:00,27.66
2017-09-02 16:55:00,2017-09-03 10:26:00,10.86
2017-09-05 08:23:00,2017-09-05 16:16:00,13.44
2017-09-06 11:54:00,2017-09-06 15:21:00,4.22
2017-09-07 19:50:00,2017-09-08 07:57:00,30.6
2017-09-08 16:45:00,2017-09-08 21:03:00,10.66
2017-09-09 09:29:00,2017-09-09 19:53:00,5.79
2017-09-13 18:11:00,2017-09-13 20:00:00,12.19
2017-09-13 20:41:00,2017-09-14 05:51:00,1.27
2017-09-14 20:11:00,2017-09-15 08:04:00,24.18
2017-09-15 20:14:00,2017-09-16 11:07:00,9.48
