Date,HH,Price
2021-01-30 00:00:00,2,32.1592
2021-01-30 00:00:00,3,31.23251
2021-01-30 00:00:00,4,30.30782
2021-01-30 00:00:00,5,31.07549
2021-01-30 00:00:00,6,33.65361
2021-01-30 00:00:00,7,38.28756
2021-01-30 00:00:00,8,36.18894
2021-01-30 00:00:00,9,27.42778
2021-01-30 00:00:00,10,20.25739
2021-01-30 00:00:00,11,15.9225
2021-01-30 00:00:00,12,11.58289
2021-01-30 00:00:00,13,7.64457
2021-01-30 00:00:00,14,5.76737
2021-01-30 00:00:00,15,9.68668
2021-01-30 00:00:00,16,22.14418
2021-01-30 00:00:00,17,34.37541
2021-01-30 00:00:00,18,47.38084
2021-01-30 00:00:00,19,48.42723
2021-01-30 00:00:00,20,43.09861
2021-01-30 00:00:00,21,39.70215
2021-01-30 00:00:00,22,37.6723
2021-01-30 00:00:00,23,33.86622
2021-01-30 00:00:00,24,31.64913
2021-01-31 00:00:00,1,32.01667
2021-01-31 00:00:00,2,30.36015
2021-01-31 00:00:00,3,32.14673
2021-01-31 00:00:00,4,32.11721
2021-01-31 00:00:00,5,32.17299
2021-01-31 00:00:00,6,33.90285
2021-01-31 00:00:00,7,38.58209
2021-01-31 00:00:00,8,34.64711
2021-01-31 00:00:00,9,24.20484
2021-01-31 00:00:00,10,19.48091
2021-01-31 00:00:00,11,17.64932
2021-01-31 00:00:00,12,17.31648
2021-01-31 00:00:00,13,16.47398
2021-01-31 00:00:00,14,16.15585
2021-01-31 00:00:00,15,22.38679
2021-01-31 00:00:00,16,29.13702
2021-01-31 00:00:00,17,38.44589
2021-01-31 00:00:00,18,48.29472
2021-01-31 00:00:00,19,51.74511
2021-01-31 00:00:00,20,44.83472
2021-01-31 00:00:00,21,39.60655
2021-01-31 00:00:00,22,36.17912
2021-01-31 00:00:00,23,32.61447
2021-01-31 00:00:00,24,31.64498
