Start,End,Energy (kWh)
2017-07-21 22:28:00,2017-07-22 00:53:00,9.51
2017-07-22 12:12:00,2017-07-22 12:35:00,0.24
2017-07-26 18:13:00,2017-07-26 19:54:00,11.08
2017-07-27 17:06:00,2017-07-27 18:02:00,6.19
2017-07-30 13:33:00,2017-07-30 15:06:00,10.02
2017-08-11 11:46:00,2017-08-11 12:53:00,6.88
2017-08-16 19:02:00,2017-08-16 19:43:00,4.39
2017-08-19 15:35:00,2017-08-19 16:45:00,7.52
2017-08-21 20:09:00,2017-08-21 21:27:00,8.51
2017-08-25 14:35:00,2017-08-25 15:06:00,3.31
2017-08-27 20:51:00,2017-08-27 22:04:00,7.09
2017-08-28 09:37:00,2017-08-28 11:47:00,1.79
2017-08-31 18:27:00,2017-08-31 19:49:00,8.84
2017-09-02 16:11:00,2017-09-02 21:25:00,18.97
2017-09-05 18:22:00,2017-09-05 20:31:00,14.06
2017-09-09 08:32:00,2017-09-09 09:00:00,2.89
2017-09-10 19:36:00,2017-09-10 20:05:00,3.04
2017-09-12 15:24:00,2017-09-12 16:57:00,10.14
2017-09-14 18:03:00,2017-09-14 19:22:00,2.48
2017-09-15 10:52:00,2017-09-15 13:36:00,16.35
2017-09-17 13:33:00,2017-09-17 14:10:00,4.03
2017-09-19 06:38:00,2017-09-19 08:07:00,9.59
2017-09-19 16:32:00,2017-09-19 16:48:00,1.62
2017-09-19 17:26:00,2017-09-19 17:43:00,1.78
2017-09-24 08:47:00,2017-09-24 09:06:00,1.99
2017-09-25 06:40:00,2017-09-25 07:57:00,8.25
2017-09-25 18:10:00,2017-09-25 18:34:00,2.47
2017-09-26 18:13:00,2017-09-26 18:56:00,4.57
2017-09-27 17:27:00,2017-09-27 17:57:00,3.19
2017-09-27 20:54:00,2017-09-27 21:47:00,5.73
2017-09-28 17:46:00,2017-09-28 18:22:00,3.23
2017-09-28 18:22:00,2017-09-28 18:24:00,0.05
2017-09-28 20:04:00,2017-09-28 20:51:00,4.98
2017-10-01 18:16:00,2017-10-01 18:52:00,3.9
2017-10-02 18:21:00,2017-10-02 18:42:00,2.24
2017-10-02 19:31:00,2017-10-02 20:19:00,5.22
2017-10-04 19:51:00,2017-10-04 20:19:00,2.95
2017-10-05 17:34:00,2017-10-05 18:25:00,5.54
2017-10-06 09:43:00,2017-10-06 10:53:00,7.57
2017-10-08 17:57:00,2017-10-08 18:12:00,1.58
2017-10-08 21:00:00,2017-10-08 21:39:00,4.16
2017-10-09 16:21:00,2017-10-09 17:56:00,10.24
2017-10-09 22:05:00,2017-10-09 22:22:00,1.76
2017-10-10 15:29:00,2017-10-10 16:04:00,3.72
2017-10-10 16:31:00,2017-10-10 17:54:00,8.91
2017-10-11 18:46:00,2017-10-11 19:15:00,3.14
2017-10-12 17:07:00,2017-10-12 17:13:00,0.56
2017-10-12 17:48:00,2017-10-12 18:33:00,4.76
2017-10-14 20:28:00,2017-10-14 21:40:00,7.77
2017-10-17 18:29:00,2017-10-17 21:00:00,15.86
2017-10-23 16:28:00,2017-10-23 17:24:00,5.92
2017-10-24 13:00:00,2017-10-24 15:15:00,11.97
2017-10-29 15:00:00,2017-10-29 15:47:00,5.05
2017-10-30 18:26:00,2017-10-30 21:24:00,17.47
2017-10-31 16:25:00,2017-10-31 17:01:00,2.77
2017-11-01 15:26:00,2017-11-01 16:43:00,8.34
2017-11-04 10:16:00,2017-11-04 13:06:00,17.43
2017-11-05 14:53:00,2017-11-05 17:23:00,14.97
2017-11-07 16:28:00,2017-11-07 17:42:00,7.99
2017-11-08 09:03:00,2017-11-08 12:02:00,16.66
2017-11-09 19:30:00,2017-11-09 19:54:00,2.51
2017-11-10 17:19:00,2017-11-10 17:45:00,2.71
2017-11-10 18:18:00,2017-11-10 20:59:00,14.64
2017-11-11 12:33:00,2017-11-11 17:24:00,7.56
2017-11-12 15:35:00,2017-11-12 17:59:00,13.65
2017-11-14 06:38:00,2017-11-14 08:45:00,13.79
2017-11-14 19:24:00,2017-11-14 20:02:00,4.12
2017-11-15 18:23:00,2017-11-15 19:12:00,5.33
2017-11-16 09:02:00,2017-11-16 12:48:00,13.36
2017-11-18 10:02:00,2017-11-18 11:45:00,11.14
2017-11-19 11:19:00,2017-11-19 13:21:00,13.14
2017-11-19 15:27:00,2017-11-19 18:09:00,14.21
2017-11-21 15:37:00,2017-11-21 17:51:00,12.95
2017-11-23 16:30:00,2017-11-23 18:35:00,10.42
2017-11-24 17:20:00,2017-11-24 18:41:00,5.31
2017-11-25 10:09:00,2017-11-25 10:52:00,4.55
2017-11-25 12:26:00,2017-11-25 13:06:00,4.24
2017-11-25 16:25:00,2017-11-25 17:33:00,7.34
2017-11-25 19:29:00,2017-11-25 23:08:00,16.13
2017-11-28 06:36:00,2017-11-28 08:37:00,13.02
2017-11-29 12:43:00,2017-11-29 15:17:00,13.18
2017-11-30 18:07:00,2017-11-30 19:49:00,6.62
2017-12-02 10:00:00,2017-12-02 10:19:00,1.92
2017-12-02 11:02:00,2017-12-02 11:59:00,6.18
2017-12-02 12:36:00,2017-12-02 13:56:00,8.72
2017-12-04 18:54:00,2017-12-04 21:13:00,12.66
2017-12-05 15:58:00,2017-12-05 16:12:00,1.45
2017-12-05 16:26:00,2017-12-05 18:07:00,6.94
2017-12-07 18:19:00,2017-12-07 21:24:00,15.3
2017-12-09 09:00:00,2017-12-09 09:31:00,3.3
2017-12-09 10:16:00,2017-12-09 11:56:00,7.11
2017-12-10 12:24:00,2017-12-10 15:06:00,9.22
2017-12-11 16:03:00,2017-12-11 17:44:00,3.63
2017-12-12 08:51:00,2017-12-12 14:56:00,9.72
2017-12-13 18:41:00,2017-12-13 19:26:00,3.22
2017-12-14 18:53:00,2017-12-14 20:14:00,6.42
2017-12-15 13:49:00,2017-12-15 16:23:00,12.22
2017-12-15 17:03:00,2017-12-15 18:24:00,1.81
2017-12-16 10:05:00,2017-12-16 11:04:00,6.33
2017-12-17 18:22:00,2017-12-17 21:52:00,13.55
2017-12-18 18:01:00,2017-12-18 19:44:00,5.7
2017-12-19 18:02:00,2017-12-19 19:31:00,5.12
2017-12-20 10:45:00,2017-12-20 14:43:00,15.74
2017-12-21 18:48:00,2017-12-21 22:05:00,9.73
2017-12-26 15:10:00,2017-12-26 16:59:00,9.94
2017-12-29 16:10:00,2017-12-29 16:35:00,2.66
2017-12-29 17:12:00,2017-12-29 18:57:00,10.44
2017-12-30 12:48:00,2017-12-30 15:49:00,11.14
2017-12-31 11:03:00,2017-12-31 13:35:00,3.99
2018-02-21 18:06:00,2018-02-21 19:34:00,7.63
2018-02-22 10:42:00,2018-02-22 13:06:00,11.58
2018-02-22 16:18:00,2018-02-22 19:06:00,13.1
2018-02-23 16:23:00,2018-02-23 20:26:00,11.93
2018-02-24 07:05:00,2018-02-24 08:11:00,3.76
2018-02-24 12:43:00,2018-02-24 14:47:00,12.07
2018-02-24 20:39:00,2018-02-24 22:01:00,8.77
2018-02-25 12:53:00,2018-02-25 14:14:00,6.83
2018-02-26 18:10:00,2018-02-26 20:47:00,9.95
2018-02-27 18:06:00,2018-02-27 19:28:00,4.89
2018-02-27 21:36:00,2018-02-27 22:12:00,3.84
2018-02-28 18:18:00,2018-02-28 21:07:00,12.85
2018-03-01 06:43:00,2018-03-01 08:15:00,7.71
2018-03-01 15:30:00,2018-03-01 17:52:00,7.61
2018-03-01 20:54:00,2018-03-01 22:22:00,5.98
2018-03-02 17:14:00,2018-03-02 20:32:00,10.64
2018-03-03 15:54:00,2018-03-03 17:52:00,7.68
2018-03-06 19:56:00,2018-03-06 21:48:00,11.59
2018-03-08 06:45:00,2018-03-08 08:46:00,12.5
2018-03-10 07:39:00,2018-03-10 08:42:00,6.76
2018-03-10 10:19:00,2018-03-10 11:24:00,7
2018-03-10 13:18:00,2018-03-10 14:21:00,6.43
2018-03-11 10:56:00,2018-03-11 11:25:00,3.04
2018-03-11 12:13:00,2018-03-11 12:35:00,2.39
2018-03-11 16:27:00,2018-03-11 21:20:00,8.94
2018-03-13 17:25:00,2018-03-13 17:38:00,1.35
2018-03-13 18:31:00,2018-03-13 21:01:00,14.06
2018-03-15 19:03:00,2018-03-15 20:21:00,7.64
