Start,End,Energy (kWh)
2017-07-28 15:56:00,2017-07-28 15:58:00,0.14
2017-07-28 15:59:00,2017-07-29 17:00:00,8.49
2017-07-29 18:19:00,2017-07-30 12:31:00,2.84
2017-07-30 18:19:00,2017-08-01 10:36:00,8.67
2017-08-01 18:26:00,2017-08-02 07:09:00,5.01
2017-08-02 19:19:00,2017-08-02 19:19:00,0.01
2017-08-02 19:20:00,2017-08-03 19:12:00,8.44
2017-08-04 21:06:00,2017-08-05 07:09:00,8.08
2017-08-07 17:53:00,2017-08-08 07:10:00,8.14
2017-08-08 14:35:00,2017-08-08 17:52:00,8.1
2017-08-08 18:58:00,2017-08-09 08:05:00,0.16
2017-08-09 19:23:00,2017-08-10 08:08:00,8.75
2017-08-10 17:20:00,2017-08-11 18:22:00,5.77
2017-08-11 19:39:00,2017-08-12 13:07:00,0.3
2017-08-12 18:11:00,2017-08-13 17:28:00,7.02
2017-08-14 08:17:00,2017-08-15 07:59:00,0.07
2017-08-15 16:03:00,2017-08-15 17:52:00,6.2
2017-08-15 18:59:00,2017-08-16 07:10:00,0.64
2017-08-16 19:51:00,2017-08-17 07:10:00,8.67
2017-08-17 19:43:00,2017-08-18 13:23:00,8.43
2017-08-18 14:06:00,2017-08-18 18:17:00,1.45
2017-08-18 19:40:00,2017-08-19 08:19:00,0.28
2017-08-19 18:41:00,2017-08-21 07:59:00,7.85
2017-08-21 19:21:00,2017-08-21 21:32:00,7.4
2017-08-21 21:57:00,2017-08-22 17:48:00,3.39
2017-08-22 19:15:00,2017-08-24 07:24:00,0.11
2017-08-24 19:46:00,2017-08-25 18:21:00,8.72
2017-08-26 20:16:00,2017-08-29 17:51:00,8.01
2017-08-29 19:01:00,2017-08-30 07:14:00,0.23
2017-08-30 18:53:00,2017-08-30 20:24:00,5.3
2017-08-30 23:04:00,2017-08-31 08:43:00,4.67
2017-08-31 15:13:00,2017-08-31 15:59:00,2.6
2017-09-02 11:02:00,2017-09-02 14:47:00,1.49
2017-09-03 13:03:00,2017-09-04 14:07:00,6.53
2017-09-04 14:34:00,2017-09-04 17:49:00,1.8
2017-09-04 19:00:00,2017-09-06 08:28:00,0.42
2017-09-06 16:57:00,2017-09-06 18:12:00,4.3
2017-09-06 19:53:00,2017-09-07 09:08:00,7.28
2017-09-07 14:40:00,2017-09-07 18:20:00,8.5
2017-09-07 19:42:00,2017-09-09 09:02:00,0.16
2017-09-09 18:22:00,2017-09-10 13:22:00,7.43
2017-09-10 18:03:00,2017-09-11 17:50:00,7.56
2017-09-11 18:58:00,2017-09-13 09:09:00,0.2
2017-09-13 15:04:00,2017-09-13 18:18:00,8.16
2017-09-13 19:44:00,2017-09-14 08:52:00,3.54
2017-09-14 18:25:00,2017-09-15 14:19:00,7.87
2017-09-15 15:13:00,2017-09-15 18:24:00,4.28
2017-09-15 19:28:00,2017-09-17 14:04:00,0.2
2017-09-17 14:47:00,2017-09-18 17:49:00,2.35
2017-09-18 19:01:00,2017-09-19 13:18:00,0.4
2017-09-19 14:02:00,2017-09-20 07:17:00,2.37
2017-09-20 15:50:00,2017-09-20 18:13:00,8.23
2017-09-20 19:47:00,2017-09-21 08:49:00,3.4
2017-09-21 20:48:00,2017-09-22 18:22:00,8.04
2017-09-22 19:37:00,2017-09-23 16:50:00,0.31
2017-09-23 20:44:00,2017-09-24 13:56:00,4.34
2017-09-24 15:18:00,2017-09-25 07:45:00,2.95
2017-09-25 18:58:00,2017-09-27 06:40:00,8.01
2017-09-27 19:48:00,2017-09-28 10:56:00,8.75
2017-09-28 19:45:00,2017-09-29 12:53:00,8.24
2017-09-29 13:48:00,2017-09-29 18:18:00,1.43
2017-09-29 19:41:00,2017-10-02 12:03:00,0.4
2017-10-02 13:45:00,2017-10-02 15:34:00,0.42
2017-10-02 16:31:00,2017-10-02 18:25:00,1.83
2017-10-12 20:47:00,2017-10-13 09:18:00,8.19
2017-10-13 16:06:00,2017-10-13 16:55:00,2.8
2017-10-13 17:01:00,2017-10-13 18:48:00,0.78
2017-10-13 19:49:00,2017-10-14 09:56:00,2.09
2017-10-15 17:35:00,2017-10-17 07:31:00,8.93
2017-10-17 20:07:00,2017-10-18 07:07:00,7.65
2017-10-18 17:55:00,2017-10-18 18:15:00,1.06
2017-10-18 19:51:00,2017-10-19 07:06:00,9.14
2017-10-19 22:17:00,2017-10-20 18:21:00,8.87
2017-10-20 19:35:00,2017-10-21 07:02:00,0.35
2017-10-21 15:20:00,2017-10-21 17:19:00,6.88
2017-10-21 19:00:00,2017-10-22 11:32:00,1.69
2017-10-22 18:52:00,2017-10-23 08:45:00,7.5
2017-10-24 08:53:00,2017-10-25 18:21:00,1.04
2017-10-26 17:56:00,2017-10-26 18:20:00,1.38
2017-10-26 19:55:00,2017-10-27 17:48:00,7.87
2017-10-27 20:44:00,2017-10-28 14:27:00,3.49
2017-10-28 16:52:00,2017-10-29 09:46:00,0.45
2017-10-29 21:33:00,2017-10-30 07:09:00,9.2
2017-10-30 19:55:00,2017-10-30 20:00:00,0.27
2017-10-30 20:04:00,2017-10-30 20:04:00,0.01
2017-10-30 20:05:00,2017-10-31 07:20:00,8.32
2017-11-01 20:01:00,2017-11-02 06:39:00,8.97
2017-11-04 09:17:00,2017-11-04 13:00:00,0.31
2017-11-04 18:20:00,2017-11-06 07:09:00,5.8
2017-11-06 18:53:00,2017-11-07 06:58:00,9.05
2017-11-07 17:07:00,2017-11-07 17:48:00,2.37
2017-11-07 19:02:00,2017-11-07 19:02:00,0.01
2017-11-07 19:03:00,2017-11-08 18:15:00,6.51
2017-11-08 19:48:00,2017-11-09 07:06:00,6.41
2017-11-09 18:09:00,2017-11-09 18:20:00,0.62
2017-11-09 19:36:00,2017-11-10 09:24:00,8.11
2017-11-10 18:32:00,2017-11-11 07:53:00,3.78
2017-11-11 09:17:00,2017-11-11 12:21:00,0.52
2017-11-11 19:45:00,2017-11-12 13:15:00,6.18
2017-11-12 20:17:00,2017-11-13 11:31:00,7.5
2017-11-13 20:00:00,2017-11-14 08:29:00,6.4
2017-11-15 17:59:00,2017-11-15 18:17:00,0.8
2017-11-15 18:48:00,2017-11-16 07:12:00,3.53
2017-11-16 19:46:00,2017-11-17 06:40:00,9.01
2017-11-17 19:31:00,2017-11-18 08:54:00,8.38
2017-11-18 17:22:00,2017-11-20 10:49:00,8.4
2017-11-20 10:49:00,2017-11-20 10:51:00,0.04
2017-11-20 19:01:00,2017-11-25 13:15:00,0.87
2017-11-25 18:35:00,2017-11-27 08:05:00,7.71
2017-11-27 18:44:00,2017-11-28 13:52:00,8.48
2017-11-28 17:33:00,2017-11-28 17:47:00,0.83
2017-11-28 18:58:00,2017-11-29 17:17:00,8.92
2017-11-30 00:01:00,2017-11-30 06:42:00,7.63
2017-11-30 21:43:00,2017-12-01 17:17:00,7.82
2017-12-01 18:38:00,2017-12-02 09:51:00,1.28
2017-12-02 12:18:00,2017-12-02 12:51:00,1.86
2017-12-02 14:22:00,2017-12-04 17:49:00,4.85
2017-12-04 18:58:00,2017-12-05 11:02:00,0.54
2017-12-05 19:00:00,2017-12-06 18:15:00,0.85
2017-12-06 20:03:00,2017-12-07 07:44:00,6.23
2017-12-08 14:21:00,2017-12-08 16:51:00,8.7
2017-12-09 00:02:00,2017-12-09 10:19:00,9.21
2017-12-09 16:16:00,2017-12-10 14:39:00,2.4
2017-12-10 15:52:00,2017-12-11 07:08:00,5.06
2017-12-11 10:24:00,2017-12-12 08:24:00,8.16
2017-12-13 08:49:00,2017-12-13 18:17:00,5.2
2017-12-13 19:50:00,2017-12-14 07:56:00,6.72
2017-12-14 15:14:00,2017-12-14 18:21:00,8.54
2017-12-14 19:29:00,2017-12-16 09:59:00,0.91
2017-12-16 10:38:00,2017-12-16 15:11:00,2.33
2017-12-16 22:20:00,2017-12-17 07:55:00,7.29
2017-12-17 09:28:00,2017-12-17 10:50:00,0.93
2017-12-19 12:28:00,2017-12-19 17:49:00,8.89
2017-12-19 19:03:00,2017-12-20 07:05:00,1.43
2017-12-20 20:02:00,2017-12-21 07:06:00,8.49
2017-12-21 17:49:00,2017-12-21 18:15:00,1.44
2017-12-23 09:24:00,2017-12-23 14:44:00,1.14
2017-12-23 16:27:00,2017-12-24 14:12:00,5.06
2017-12-29 19:01:00,2017-12-30 07:55:00,8.57
2017-12-30 09:14:00,2017-12-30 12:19:00,0.17
2017-12-30 14:55:00,2017-12-31 12:24:00,4.03
2017-12-31 16:30:00,2017-12-31 20:01:00,7.31
2018-01-01 01:12:00,2018-01-01 12:24:00,3.97
2018-01-01 18:32:00,2018-01-02 17:51:00,7.6
2018-01-02 19:03:00,2018-01-03 07:16:00,0.46
2018-01-03 17:54:00,2018-01-03 18:22:00,1.59
2018-01-03 19:32:00,2018-01-04 07:08:00,7.74
2018-01-04 17:29:00,2018-01-04 17:43:00,0.8
2018-01-04 19:18:00,2018-01-05 08:11:00,8
2018-01-05 14:49:00,2018-01-06 07:37:00,8.33
2018-01-06 07:37:00,2018-01-06 07:49:00,0.09
2018-01-06 09:19:00,2018-01-06 11:20:00,1.12
2018-01-06 14:13:00,2018-01-08 13:26:00,4.87
2018-01-09 18:30:00,2018-01-10 07:30:00,8.15
2018-01-10 18:29:00,2018-01-10 18:44:00,0.67
2018-01-10 20:21:00,2018-01-11 18:23:00,7.96
2018-01-11 19:32:00,2018-01-13 07:53:00,1.44
2018-01-13 09:11:00,2018-01-13 10:25:00,0.63
2018-01-13 22:26:00,2018-01-14 12:30:00,6.89
2018-01-14 18:06:00,2018-01-15 07:26:00,7.49
2018-01-15 17:30:00,2018-01-15 17:47:00,0.94
2018-01-15 19:02:00,2018-01-16 07:17:00,7.92
2018-01-17 17:42:00,2018-01-17 18:42:00,3.22
2018-01-17 20:26:00,2018-01-18 18:25:00,7.8
2018-01-18 19:31:00,2018-01-19 07:26:00,1.72
2018-01-19 19:47:00,2018-01-20 09:19:00,8.35
2018-01-20 13:56:00,2018-01-20 15:40:00,6.03
2018-01-22 16:07:00,2018-01-22 17:51:00,6.06
2018-01-22 19:07:00,2018-01-23 07:08:00,2.6
2018-01-23 21:11:00,2018-01-24 07:04:00,7.87
2018-01-24 10:52:00,2018-01-25 06:40:00,7.49
2018-01-25 19:36:00,2018-01-26 06:50:00,8.47
2018-01-26 10:27:00,2018-01-26 18:20:00,7.16
2018-01-26 19:32:00,2018-01-27 18:17:00,1.26
2018-01-27 22:06:00,2018-01-28 17:47:00,4.43
2018-01-28 18:07:00,2018-01-29 07:08:00,3.14
2018-01-29 14:02:00,2018-01-29 18:29:00,8.08
2018-01-29 19:15:00,2018-01-31 12:54:00,2.97
2018-01-31 16:09:00,2018-02-01 18:24:00,8.42
2018-02-01 19:52:00,2018-02-02 16:49:00,0.36
2018-02-02 17:35:00,2018-02-02 18:23:00,1.59
2018-02-02 19:35:00,2018-02-03 12:37:00,0.56
2018-02-04 18:32:00,2018-02-05 06:14:00,7.21
2018-02-05 20:42:00,2018-02-06 17:49:00,8.16
2018-02-06 18:59:00,2018-02-07 17:42:00,0.59
2018-02-07 19:23:00,2018-02-08 09:15:00,6.64
2018-02-08 14:13:00,2018-02-08 18:19:00,8.31
2018-02-08 19:33:00,2018-02-09 18:22:00,0.27
2018-02-09 20:09:00,2018-02-10 18:14:00,4.45
2018-02-10 18:48:00,2018-02-11 12:37:00,3.4
2018-02-11 17:19:00,2018-02-12 07:19:00,8.17
2018-02-12 19:00:00,2018-02-13 07:44:00,7.45
2018-02-13 20:09:00,2018-02-14 08:28:00,8.4
2018-02-14 19:11:00,2018-02-15 07:09:00,6.99
2018-02-15 16:59:00,2018-02-15 18:22:00,4.84
2018-02-15 19:39:00,2018-02-16 18:22:00,2.31
2018-02-16 19:30:00,2018-02-19 07:22:00,0.68
2018-02-19 20:28:00,2018-02-20 17:51:00,8.34
2018-02-20 19:00:00,2018-02-21 07:39:00,0.85
2018-02-21 18:00:00,2018-02-21 18:19:00,1.1
2018-02-21 19:37:00,2018-02-22 07:09:00,6.78
2018-02-22 18:20:00,2018-02-22 18:34:00,0.83
2018-02-22 19:59:00,2018-02-23 18:23:00,8.5
2018-02-23 19:31:00,2018-02-24 12:57:00,0.52
2018-02-24 13:56:00,2018-02-25 17:13:00,3.65
2018-02-25 20:04:00,2018-02-26 08:04:00,4.41
2018-02-26 17:02:00,2018-02-27 18:05:00,2.44
2018-02-28 00:00:00,2018-02-28 17:47:00,6.41
2018-02-28 19:19:00,2018-03-05 08:09:00,6.93
2018-03-05 15:17:00,2018-03-05 17:53:00,8.4
2018-03-05 19:03:00,2018-03-06 06:49:00,0.19
2018-03-06 16:18:00,2018-03-06 17:50:00,5.32
2018-03-06 18:59:00,2018-03-07 08:24:00,2.84
2018-03-07 19:22:00,2018-03-07 19:46:00,1.32
2018-03-07 21:28:00,2018-03-08 18:30:00,8.62
2018-03-08 20:06:00,2018-03-09 16:28:00,6.75
2018-03-09 17:24:00,2018-03-09 18:19:00,2.31
2018-03-09 19:33:00,2018-03-10 17:44:00,0.61
2018-03-10 18:30:00,2018-03-11 10:53:00,3.12
