Start,End,Energy (kWh)
2017-06-20 17:39:00,2017-06-20 17:40:00,0.01
2017-06-20 17:41:00,2017-06-20 21:27:00,10.72
2017-06-20 21:35:00,2017-06-21 07:43:00,0.79
2017-06-21 17:57:00,2017-06-22 07:54:00,7.7
2017-06-22 18:11:00,2017-06-23 07:47:00,7.47
2017-06-23 17:38:00,2017-06-25 14:18:00,7.29
2017-06-25 16:06:00,2017-06-26 06:38:00,6.46
2017-06-26 17:36:00,2017-06-27 06:49:00,5.72
2017-06-28 16:55:00,2017-06-28 17:20:00,2.98
2017-06-28 20:36:00,2017-06-28 20:40:00,0.4
2017-06-28 20:40:00,2017-06-29 07:13:00,13.82
2017-06-30 18:08:00,2017-07-01 09:28:00,6.27
2017-07-01 21:27:00,2017-07-02 09:08:00,9.94
2017-07-02 22:46:00,2017-07-03 06:50:00,23.69
2017-07-03 17:43:00,2017-07-04 06:42:00,13.2
2017-07-04 18:24:00,2017-07-05 06:39:00,7.21
2017-07-17 20:53:00,2017-07-18 07:44:00,0.35
2017-07-18 18:18:00,2017-07-19 07:48:00,8.43
2017-07-20 17:26:00,2017-07-21 06:56:00,8.56
2017-07-21 19:04:00,2017-07-22 10:33:00,9.63
2017-07-22 12:53:00,2017-07-22 14:07:00,9.18
2017-07-22 15:27:00,2017-07-24 09:16:00,5.72
2017-07-24 17:52:00,2017-07-25 07:22:00,6.08
2017-07-25 21:42:00,2017-07-26 06:51:00,13.85
2017-07-26 17:45:00,2017-07-26 19:55:00,5.86
2017-07-27 21:16:00,2017-07-28 08:45:00,6.73
2017-07-28 18:02:00,2017-07-29 10:38:00,6.61
2017-07-29 12:05:00,2017-07-30 12:52:00,10.75
2017-07-30 14:13:00,2017-07-31 06:50:00,3.76
2017-07-31 16:49:00,2017-08-01 06:30:00,6.4
2017-08-01 18:38:00,2017-08-02 07:08:00,9.22
2017-08-20 18:08:00,2017-08-21 06:45:00,16.71
2017-08-21 17:24:00,2017-08-22 06:40:00,17.18
2017-08-25 14:25:00,2017-08-25 15:53:00,10.97
2017-08-25 19:06:00,2017-08-26 10:14:00,8.33
2017-08-26 16:29:00,2017-08-27 13:27:00,7.76
2017-08-27 20:38:00,2017-08-28 08:18:00,4.25
2017-08-28 08:18:00,2017-08-29 07:46:00,0.45
2017-08-29 20:30:00,2017-08-30 09:15:00,5.72
2017-08-31 17:17:00,2017-09-01 07:53:00,12.95
2017-09-02 10:12:00,2017-09-02 11:26:00,6.83
2017-09-02 15:48:00,2017-09-03 11:35:00,7.99
2017-09-03 13:22:00,2017-09-04 06:38:00,3.03
2017-09-04 19:03:00,2017-09-05 06:56:00,11.04
2017-09-05 18:38:00,2017-09-06 07:09:00,7.61
2017-09-06 16:57:00,2017-09-07 06:50:00,6.29
2017-09-07 17:04:00,2017-09-08 06:55:00,5.45
2017-09-11 18:19:00,2017-09-12 07:58:00,12.73
2017-09-13 16:54:00,2017-09-14 07:07:00,11.8
2017-09-15 18:51:00,2017-09-16 13:09:00,16.65
2017-09-16 16:48:00,2017-09-16 18:07:00,9.66
2017-09-16 20:06:00,2017-09-17 09:50:00,2.33
2017-09-17 12:05:00,2017-09-18 07:28:00,2.28
2017-09-19 17:58:00,2017-09-20 07:56:00,9.94
2017-09-21 20:06:00,2017-09-22 06:40:00,16.68
2017-09-22 19:10:00,2017-09-23 14:25:00,11.64
2017-09-24 12:33:00,2017-09-25 06:39:00,16.69
2017-09-26 19:29:00,2017-09-27 06:56:00,13.12
2017-09-29 17:20:00,2017-09-30 12:21:00,22.45
2017-10-02 19:07:00,2017-10-03 06:42:00,9.19
2017-10-03 19:09:00,2017-10-04 06:49:00,7.91
2017-10-06 18:24:00,2017-10-07 11:58:00,15.52
2017-10-09 17:07:00,2017-10-09 19:59:00,11.25
2017-10-09 20:16:00,2017-10-10 06:37:00,2.28
2017-10-11 16:10:00,2017-10-12 07:06:00,14.17
2017-10-17 14:43:00,2017-10-18 07:47:00,22.96
2017-10-18 21:11:00,2017-10-19 06:33:00,7.67
2017-10-19 13:49:00,2017-10-19 18:23:00,11.41
2017-10-20 19:06:00,2017-10-21 14:25:00,12.37
2017-10-22 20:43:00,2017-10-23 07:15:00,8.85
2017-10-27 18:53:00,2017-10-28 08:12:00,27.88
2017-10-29 12:15:00,2017-10-29 15:07:00,5.32
2017-10-29 16:45:00,2017-10-30 06:37:00,6.39
2017-10-30 16:08:00,2017-10-31 07:11:00,8.14
2017-11-02 18:28:00,2017-11-02 19:59:00,11.22
2017-11-02 20:09:00,2017-11-03 07:54:00,7.28
2017-11-03 17:50:00,2017-11-03 18:28:00,4.66
2017-11-03 18:47:00,2017-11-04 11:08:00,4.1
2017-11-04 12:54:00,2017-11-05 09:58:00,11.2
2017-11-05 13:13:00,2017-11-06 06:46:00,9.41
2017-11-06 16:49:00,2017-11-07 06:41:00,8.23
2017-11-08 17:44:00,2017-11-09 07:08:00,22.48
2017-11-09 18:33:00,2017-11-09 19:56:00,5.25
2017-11-09 20:11:00,2017-11-10 07:16:00,1.91
2017-11-10 19:21:00,2017-11-12 10:07:00,4.85
2017-11-12 11:52:00,2017-11-12 15:39:00,2.64
2017-11-12 19:02:00,2017-11-13 06:33:00,2.94
2017-11-14 17:38:00,2017-11-15 06:52:00,19.87
2017-11-16 23:24:00,2017-11-17 06:54:00,22.48
2017-11-17 12:07:00,2017-11-17 15:20:00,22.13
2017-11-17 19:08:00,2017-11-18 12:50:00,5.78
2017-11-18 14:01:00,2017-11-18 14:41:00,4.77
2017-11-19 13:02:00,2017-11-20 06:32:00,8.55
2017-11-20 17:27:00,2017-11-21 07:58:00,8.81
2017-11-21 18:25:00,2017-11-22 07:55:00,7.88
2017-11-22 17:53:00,2017-11-23 07:53:00,9.94
2017-11-23 18:13:00,2017-11-23 19:57:00,6.72
2017-11-23 20:16:00,2017-11-24 06:38:00,3.66
2017-11-24 19:02:00,2017-11-25 08:53:00,11.82
2017-11-25 11:25:00,2017-11-25 16:45:00,3.93
2017-11-25 17:52:00,2017-11-26 13:26:00,3.23
2017-11-26 23:26:00,2017-11-27 06:50:00,11.35
2017-11-27 17:41:00,2017-11-28 06:52:00,9
2017-11-28 17:18:00,2017-11-29 07:17:00,9.81
2017-11-29 16:10:00,2017-11-30 07:56:00,9.98
2017-11-30 20:22:00,2017-12-01 07:46:00,16.86
