Start,End,Energy (kWh)
2017-05-25 14:41:00,2017-05-25 16:21:00,1.93
2017-05-26 22:15:00,2017-05-27 11:31:00,5.14
2017-05-28 14:18:00,2017-05-28 17:43:00,8.28
2017-05-29 15:07:00,2017-05-29 15:08:00,0.01
2017-05-29 15:08:00,2017-05-30 11:42:00,3.36
2017-05-30 14:56:00,2017-05-30 17:40:00,6.46
2017-05-30 21:45:00,2017-05-31 10:26:00,6.32
2017-05-31 13:13:00,2017-05-31 17:04:00,7.41
2017-06-01 13:00:00,2017-06-01 16:32:00,9.44
2017-06-02 11:51:00,2017-06-02 15:41:00,1.97
2017-06-02 22:25:00,2017-06-03 13:31:00,5.02
2017-06-03 22:06:00,2017-06-04 10:19:00,12.1
2017-06-04 13:39:00,2017-06-05 10:59:00,6.45
2017-06-05 17:27:00,2017-06-05 22:04:00,5.68
2017-06-06 17:49:00,2017-06-06 19:19:00,2.51
2017-06-06 21:55:00,2017-06-07 09:54:00,7.06
2017-06-07 15:26:00,2017-06-07 17:13:00,1.81
2017-06-08 15:53:00,2017-06-08 20:22:00,2.81
2017-06-09 12:06:00,2017-06-09 19:22:00,2.18
2017-06-09 22:10:00,2017-06-10 11:02:00,4.68
2017-06-11 13:41:00,2017-06-11 18:23:00,6.96
2017-06-13 21:45:00,2017-06-14 10:01:00,10.55
2017-06-14 22:22:00,2017-06-15 08:29:00,1.7
2017-06-15 14:45:00,2017-06-15 21:50:00,11.04
2017-06-16 12:45:00,2017-06-16 15:20:00,3.24
2017-06-16 22:17:00,2017-06-17 09:55:00,4.66
2017-06-17 15:12:00,2017-06-17 20:18:00,10.87
2017-06-18 13:43:00,2017-06-18 17:20:00,6.01
2017-06-20 22:12:00,2017-06-20 22:23:00,0.58
2017-07-24 11:01:00,2017-07-24 13:41:00,1.32
2017-07-24 19:23:00,2017-07-24 23:26:00,10.53
2017-07-25 15:43:00,2017-07-25 19:05:00,2.93
2017-07-25 22:04:00,2017-07-26 12:24:00,6.11
2017-07-26 19:28:00,2017-07-26 23:04:00,9.78
2017-07-28 15:47:00,2017-07-28 19:21:00,2.34
2017-07-28 21:49:00,2017-07-29 12:23:00,5.46
2017-07-29 16:02:00,2017-07-29 19:57:00,4
2017-07-30 13:49:00,2017-07-30 17:54:00,6.22
2017-08-01 21:39:00,2017-08-02 11:18:00,7.17
2017-08-02 15:42:00,2017-08-02 22:16:00,5.38
2017-08-03 14:15:00,2017-08-03 15:22:00,2.94
2017-08-03 16:23:00,2017-08-03 22:37:00,8.59
2017-08-04 22:18:00,2017-08-05 16:13:00,4.84
2017-08-06 13:43:00,2017-08-06 22:44:00,6.42
2017-08-07 11:31:00,2017-08-07 12:33:00,1.15
2017-08-07 18:57:00,2017-08-07 23:02:00,9.95
2017-08-09 10:05:00,2017-08-09 17:26:00,2.69
2017-08-10 17:53:00,2017-08-10 22:35:00,8.99
2017-08-11 22:09:00,2017-08-12 13:00:00,6.91
2017-08-13 16:52:00,2017-08-13 22:26:00,6.66
