Timestamp,Demand Total (kW),Heating Demand (kW),Cooling Demand (kW)
2018-01-01 00:15:00,0.2741676473553828,0.0267742175426398,0.0
2018-01-01 00:30:00,0.3871436740613854,0.0249775724877781,0.0
2018-01-01 00:45:00,0.3753840718034217,0.0132179702298144,0.0
2018-01-01 01:00:00,0.2673354609219261,0.019942031109183,0.0
2018-01-01 01:15:00,0.2430666843940436,0.0176491073777359,0.0
2018-01-01 01:30:00,0.2430515007143888,0.0176339236980811,0.0
2018-01-01 01:45:00,0.2503454025054853,0.0249278254891776,0.0
2018-01-01 02:00:00,0.2543547459929152,0.028937168976607502,0.0
2018-01-01 02:15:00,0.1969575707015272,0.0161585548150673,0.0
2018-01-01 02:30:00,0.2097702616893335,0.0289712458028736,0.0
2018-01-01 02:45:00,0.2172897304737688,0.036490714587309,0.0
2018-01-01 03:00:00,0.2227034553200194,0.041904439433559496,0.0
2018-01-01 03:15:00,0.1600050263097245,0.0,0.0
2018-01-01 03:30:00,0.1600050263097245,0.0,0.0
2018-01-01 03:45:00,0.1600050263097245,0.0,0.0
2018-01-01 04:00:00,0.1600050263097245,0.0,0.0
2018-01-01 04:15:00,0.1486070444132129,0.0,0.0
2018-01-01 04:30:00,0.1486070444132129,0.0,0.0
2018-01-01 04:45:00,0.1279169876525268,0.0,0.0
2018-01-01 05:00:00,0.1279169876525268,0.0,0.0
2018-01-01 05:15:00,0.1276421071602991,0.0,0.0
2018-01-01 05:30:00,0.1276421071602991,0.0,0.0
2018-01-01 05:45:00,0.1276421071602991,0.0,0.0
2018-01-01 06:00:00,0.1276421071602991,0.0,0.0
2018-01-01 06:15:00,0.1272803639507666,0.0,0.0
2018-01-01 06:30:00,0.1272803639507666,0.0,0.0
2018-01-01 06:45:00,0.134066877849378,0.0067865138986114,0.0
2018-01-01 07:00:00,0.1384865646668188,0.0112062007160522,0.0
2018-01-01 07:15:00,0.1436197499534559,0.0168748546468317,0.0
2018-01-01 07:30:00,0.1482451591188631,0.021500263812239,0.0
2018-01-01 07:45:00,0.152035071662883,0.0252901763562589,0.0
2018-01-01 08:00:00,0.1552166795615395,0.0284717842549153,0.0
2018-01-01 08:15:00,0.1586864223230352,0.0316809388644961,0.0
2018-01-01 08:30:00,0.1617867237950679,0.0347812403365288,0.0
2018-01-01 08:45:00,0.164761681121779,0.037756197663239996,0.0
2018-01-01 09:00:00,0.1742769164712008,0.040195103448319204,0.0
2018-01-01 09:15:00,0.2797643658872166,0.0385975608796262,0.0
2018-01-01 09:30:00,0.2361481517403328,0.0409774889009685,0.0
2018-01-01 09:45:00,0.2378543205671724,0.0426836577278082,0.0
2018-01-01 10:00:00,0.2392458819462762,0.044075219106911895,0.0
2018-01-01 10:15:00,0.2625145268458176,0.043539156222551605,0.0
2018-01-01 10:30:00,0.2619273982682174,0.0429520276449514,0.0
2018-01-01 10:45:00,0.2610397256750567,0.042064355051790694,0.0
2018-01-01 11:00:00,0.2598576186059471,0.0408822479826811,0.0
2018-01-01 11:15:00,0.2581104498236406,0.0350437099886891,0.0
2018-01-01 11:30:00,0.2527423657335711,0.0296756258986197,0.0
2018-01-01 11:45:00,0.2477318006669804,0.024665060832029,0.0
2018-01-01 12:00:00,0.2430007798312911,0.0199340399963397,0.0
2018-01-01 12:15:00,0.2369214723235983,0.0137206327372974,0.0
2018-01-01 12:30:00,0.2315131175802966,0.008312277993995601,0.0
2018-01-01 12:45:00,0.2267514581241221,0.0035506185378211,0.0
2018-01-01 13:00:00,0.3191510085778891,0.0,0.0
2018-01-01 13:15:00,0.315477733342204,0.0,0.0
2018-01-01 13:30:00,0.315477733342204,0.0,0.0
2018-01-01 13:45:00,0.315477733342204,0.0,0.0
2018-01-01 14:00:00,0.315477733342204,0.0,0.0
2018-01-01 14:15:00,0.2208932042818328,0.0,0.0
2018-01-01 14:30:00,0.2208932042818328,0.0,0.0
2018-01-01 14:45:00,0.2208932042818328,0.0,0.0
2018-01-01 15:00:00,0.2208932042818328,0.0,0.0
2018-01-01 15:15:00,0.2214587468950968,0.0,0.0
