Start,End,Energy (kWh)
2017-06-01 19:13:00,2017-06-01 19:14:00,0.04
2017-06-01 19:14:00,2017-06-02 08:40:00,11.97
2017-06-04 10:38:00,2017-06-05 08:42:00,4.06
2017-06-10 12:18:00,2017-06-10 16:18:00,3.1
2017-06-13 17:23:00,2017-06-13 17:34:00,0.57
2017-06-13 19:49:00,2017-06-14 10:12:00,8.42
2017-06-15 09:25:00,2017-06-15 13:03:00,8.24
2017-06-17 08:09:00,2017-06-17 10:19:00,6.71
2017-06-19 12:28:00,2017-06-20 09:13:00,7.14
2017-06-21 07:54:00,2017-06-21 08:16:00,1.19
2017-06-21 13:59:00,2017-06-21 14:52:00,2.43
2017-06-22 21:14:00,2017-06-23 05:58:00,7.88
2017-06-23 13:14:00,2017-06-23 16:50:00,6.71
2017-06-23 17:40:00,2017-06-24 09:11:00,3.28
2017-06-24 09:46:00,2017-06-24 12:05:00,3.17
2017-06-26 11:53:00,2017-06-26 12:24:00,1.72
2017-06-26 12:25:00,2017-06-26 14:07:00,3.84
2017-06-26 14:08:00,2017-06-26 17:25:00,2.47
2017-06-29 19:15:00,2017-06-30 09:07:00,3.4
2017-07-01 08:14:00,2017-07-01 09:46:00,4.45
2017-07-01 10:18:00,2017-07-01 12:44:00,7.74
2017-07-02 07:27:00,2017-07-02 09:57:00,3.34
2017-07-02 11:02:00,2017-07-02 14:11:00,5.06
2017-07-03 17:59:00,2017-07-04 06:32:00,8.21
2017-07-04 15:12:00,2017-07-04 16:48:00,4.87
2017-07-05 17:38:00,2017-07-05 18:25:00,2.12
2017-07-05 22:42:00,2017-07-06 07:46:00,10.37
2017-07-06 13:33:00,2017-07-07 08:58:00,8.36
2017-07-08 11:04:00,2017-07-08 11:09:00,0.32
2017-07-08 11:10:00,2017-07-08 11:32:00,1.2
2017-07-08 11:42:00,2017-07-09 11:43:00,8.98
2017-07-09 14:14:00,2017-07-09 14:42:00,1.6
2017-07-10 10:20:00,2017-07-10 11:45:00,4.83
2017-07-10 12:46:00,2017-07-10 17:58:00,7.05
2017-07-13 11:18:00,2017-07-13 13:07:00,5.53
2017-07-13 14:19:00,2017-07-13 14:20:00,0.01
2017-07-13 14:20:00,2017-07-13 17:36:00,9.1
2017-07-13 18:06:00,2017-07-14 07:12:00,2.54
2017-07-15 12:57:00,2017-07-15 16:29:00,9.94
2017-07-15 17:20:00,2017-07-15 19:52:00,4.23
2017-07-16 07:54:00,2017-07-16 10:42:00,7.33
2017-07-16 11:55:00,2017-07-17 07:54:00,9.66
2017-07-18 10:40:00,2017-07-18 16:51:00,7.19
2017-07-20 14:41:00,2017-07-20 15:30:00,2.82
2017-07-20 15:40:00,2017-07-20 16:53:00,3.88
2017-07-20 20:45:00,2017-07-21 09:12:00,7.91
2017-08-06 12:19:00,2017-08-06 15:27:00,6.06
2017-08-08 10:53:00,2017-08-09 07:01:00,10.49
2017-08-09 14:48:00,2017-08-09 18:17:00,5.52
2017-08-10 08:43:00,2017-08-10 12:07:00,9.39
2017-08-10 13:14:00,2017-08-10 19:34:00,5.63
2017-08-11 15:06:00,2017-08-11 16:11:00,3.68
2017-08-11 16:41:00,2017-08-11 20:19:00,7.03
2017-08-11 20:49:00,2017-08-11 21:14:00,1.42
2017-08-11 21:29:00,2017-08-12 10:06:00,2.08
2017-08-12 12:14:00,2017-08-12 12:33:00,1.06
2017-08-13 11:32:00,2017-08-14 06:06:00,8.19
2017-08-14 15:49:00,2017-08-15 07:49:00,7.07
2017-08-15 13:14:00,2017-08-16 06:50:00,8.47
2017-08-16 16:47:00,2017-08-16 18:23:00,5.4
2017-08-17 17:04:00,2017-08-18 07:41:00,8.61
2017-08-18 13:01:00,2017-08-18 16:26:00,7.82
2017-08-18 17:52:00,2017-08-19 09:21:00,10.01
2017-08-19 10:31:00,2017-08-19 13:46:00,3.3
2017-08-19 14:34:00,2017-08-21 10:00:00,5.22
2017-08-31 13:03:00,2017-09-01 07:02:00,9.44
2017-09-01 18:43:00,2017-09-02 09:16:00,5.55
2017-09-02 11:21:00,2017-09-02 19:14:00,6.98
2017-09-03 15:59:00,2017-09-04 06:57:00,9.14
2017-09-04 15:47:00,2017-09-06 07:03:00,8.2
2017-09-06 15:34:00,2017-09-06 18:11:00,8.53
