Start,End,Energy (kWh)
2017-08-18 10:36:00,2017-08-18 15:13:00,2.39
2017-08-20 11:11:00,2017-08-20 13:11:00,9.12
2017-08-20 15:36:00,2017-08-21 10:58:00,8.78
2017-08-26 09:13:00,2017-08-26 10:57:00,4.45
2017-08-26 13:10:00,2017-08-26 18:09:00,14.73
2017-08-27 22:48:00,2017-08-28 10:50:00,15.99
2017-09-07 16:54:00,2017-09-08 07:22:00,15.89
2017-09-08 09:00:00,2017-09-08 15:50:00,18.82
2017-09-12 07:18:00,2017-09-12 07:26:00,0.24
2017-09-12 09:15:00,2017-09-12 10:44:00,9.79
2017-09-12 11:14:00,2017-09-12 17:12:00,6.46
2017-09-12 18:38:00,2017-09-13 07:24:00,15.89
2017-09-13 11:35:00,2017-09-13 15:21:00,15.03
2017-09-13 17:17:00,2017-09-14 07:22:00,13.74
2017-09-14 08:48:00,2017-09-14 16:13:00,16.03
2017-09-14 17:33:00,2017-09-14 17:45:00,1.27
2017-09-14 19:44:00,2017-09-15 07:25:00,16.66
2017-09-15 08:46:00,2017-09-15 14:44:00,18.21
2017-09-15 17:27:00,2017-09-17 11:31:00,10.1
2017-09-17 16:07:00,2017-09-17 18:55:00,16.9
2017-09-17 21:48:00,2017-09-18 07:30:00,1.63
2017-09-18 08:59:00,2017-09-18 16:32:00,16.23
2017-09-18 21:31:00,2017-09-19 07:28:00,18.1
2017-09-19 08:49:00,2017-09-19 15:48:00,16.27
2017-09-19 18:43:00,2017-09-20 07:24:00,14.65
2017-09-20 08:44:00,2017-09-20 14:37:00,15.11
2017-09-20 16:39:00,2017-09-21 07:23:00,16.43
2017-09-21 09:43:00,2017-09-21 15:05:00,18.1
2017-09-21 16:29:00,2017-09-22 07:24:00,14.8
2017-09-22 11:25:00,2017-09-22 15:00:00,18.09
2017-09-22 16:44:00,2017-09-23 18:23:00,14.19
2017-09-24 16:24:00,2017-09-25 07:30:00,16
2017-09-25 09:07:00,2017-09-25 17:30:00,15.86
2017-09-25 21:17:00,2017-09-26 07:31:00,19.31
2017-09-26 08:59:00,2017-09-26 16:27:00,14.96
2017-09-26 18:41:00,2017-09-27 07:28:00,13.51
2017-09-27 08:51:00,2017-09-27 15:05:00,15.76
2017-09-27 16:31:00,2017-09-27 17:30:00,6.55
2017-09-27 18:26:00,2017-09-28 07:23:00,14.01
2017-09-28 08:45:00,2017-09-28 09:28:00,4.75
2017-09-28 09:32:00,2017-09-28 16:18:00,11.21
2017-09-28 18:21:00,2017-09-29 07:34:00,13.82
2017-09-29 09:01:00,2017-09-29 13:53:00,16.69
2017-09-29 17:46:00,2017-09-30 12:06:00,9.12
2017-10-01 15:39:00,2017-10-02 07:34:00,14.77
2017-10-02 09:19:00,2017-10-02 15:59:00,15.54
2017-10-02 21:33:00,2017-10-03 07:33:00,20.78
2017-10-03 08:52:00,2017-10-03 12:34:00,15.88
2017-10-03 18:41:00,2017-10-05 07:34:00,17.25
2017-10-05 11:33:00,2017-10-05 16:00:00,16.36
2017-10-05 17:21:00,2017-10-05 18:23:00,6.78
2017-10-05 21:03:00,2017-10-06 07:26:00,11.98
2017-10-06 08:45:00,2017-10-06 11:24:00,15.14
