Start,End,Energy (kWh)
2017-10-12 12:11:00,2017-10-12 13:28:00,1.8
2017-10-12 16:21:00,2017-10-12 18:48:00,4.345
2017-10-13 10:10:00,2017-10-13 11:20:00,2.937
2017-10-13 15:08:00,2017-10-13 16:40:00,3.694
2017-10-14 12:36:00,2017-10-14 13:28:00,3.044
2017-10-14 16:34:00,2017-10-14 18:19:00,4.886
2017-10-14 18:43:00,2017-10-14 21:07:00,1.474
2017-10-15 12:22:00,2017-10-15 12:44:00,1.333
2017-10-15 12:57:00,2017-10-15 13:57:00,2.136
2017-10-15 14:10:00,2017-10-15 14:37:00,1.052
2017-10-16 12:05:00,2017-10-16 13:52:00,3.777
2017-10-16 16:36:00,2017-10-16 17:41:00,3.281
2017-10-17 12:22:00,2017-10-17 13:56:00,3.99
2017-10-17 14:58:00,2017-10-17 16:50:00,5.067
2017-10-18 12:03:00,2017-10-18 14:03:00,4.478
2017-10-18 15:45:00,2017-10-18 16:05:00,1.203
2017-10-18 17:02:00,2017-10-18 20:29:00,3.421
2017-10-19 12:25:00,2017-10-19 14:30:00,5
2017-10-19 17:03:00,2017-10-19 19:29:00,4.126
2017-10-28 09:24:00,2017-10-28 10:03:00,2.423
2017-10-28 12:10:00,2017-10-28 14:21:00,4.911
2017-10-29 12:25:00,2017-10-29 13:44:00,2.806
2017-10-29 15:43:00,2017-10-29 18:13:00,2.404
2017-10-30 12:01:00,2017-10-30 14:01:00,5.62
2017-10-30 16:32:00,2017-10-30 21:08:00,1.28
2017-10-31 10:40:00,2017-10-31 12:45:00,2.831
2017-10-31 15:53:00,2017-10-31 16:48:00,3.107
2017-11-01 15:56:00,2017-11-01 16:56:00,2.679
2017-11-02 15:47:00,2017-11-02 18:23:00,3.195
2017-11-07 12:33:00,2017-11-07 14:48:00,3.459
2017-11-07 19:28:00,2017-11-07 21:12:00,4.839
2017-11-08 13:03:00,2017-11-08 14:59:00,2.982
2017-11-08 16:12:00,2017-11-09 08:15:00,3.538
2017-11-09 15:40:00,2017-11-09 16:43:00,3.836
2017-11-09 16:57:00,2017-11-09 18:26:00,1.854
2017-11-10 10:36:00,2017-11-10 12:10:00,1.65
2017-11-10 13:18:00,2017-11-10 14:30:00,2.493
2017-11-11 09:25:00,2017-11-11 10:52:00,3.241
2017-11-11 12:47:00,2017-11-11 13:42:00,2.658
2017-11-11 15:36:00,2017-11-11 21:17:00,3.483
2017-11-12 12:19:00,2017-11-12 13:42:00,5.012
2017-11-12 15:39:00,2017-11-12 17:41:00,5.039
2017-11-13 12:25:00,2017-11-13 13:53:00,5.1
2017-11-13 15:02:00,2017-11-13 18:32:00,4.719
2017-11-14 12:27:00,2017-11-14 13:10:00,2.219
2017-11-14 15:44:00,2017-11-14 17:06:00,3.902
2017-11-15 12:39:00,2017-11-15 13:55:00,3.638
2017-11-17 10:14:00,2017-11-17 11:49:00,3.288
2017-11-17 13:07:00,2017-11-17 15:09:00,3.794
2017-11-18 09:53:00,2017-11-18 11:05:00,4.5
2017-11-18 12:15:00,2017-11-18 14:05:00,3.688
2017-11-18 15:51:00,2017-11-18 18:27:00,4.391
2017-11-19 12:08:00,2017-11-19 13:33:00,4.987
2017-11-19 14:04:00,2017-11-19 14:45:00,2.016
2017-11-19 19:12:00,2017-11-19 20:56:00,4.169
2017-11-20 11:58:00,2017-11-20 14:12:00,5.272
2017-11-20 15:51:00,2017-11-20 17:19:00,3.573
2017-11-21 11:28:00,2017-11-21 15:21:00,3.46
2017-11-22 09:51:00,2017-11-22 10:40:00,2.72
2017-11-22 15:41:00,2017-11-22 17:36:00,4.625
2017-11-23 10:21:00,2017-11-23 12:23:00,5.063
2017-11-23 13:20:00,2017-11-23 14:21:00,2.055
2017-11-24 13:08:00,2017-11-24 16:01:00,5.138
2017-11-25 09:07:00,2017-11-25 11:08:00,4.673
2017-11-25 12:38:00,2017-11-25 14:10:00,2.402
2017-11-25 15:51:00,2017-11-25 18:36:00,3.609
2017-11-25 19:09:00,2017-11-25 20:36:00,5.005
2017-11-26 12:25:00,2017-11-26 15:32:00,5.897
2017-11-27 10:10:00,2017-11-27 12:42:00,2.845
2017-11-29 11:55:00,2017-11-29 14:21:00,5.768
