Start,End,Energy (kWh)
2017-06-30 11:04:00,2017-06-30 14:22:00,8.46
2017-06-30 20:03:00,2017-07-01 08:58:00,10.76
2017-07-01 09:00:00,2017-07-01 12:16:00,7.61
2017-07-01 12:30:00,2017-07-01 13:54:00,2.01
2017-07-02 00:19:00,2017-07-02 00:22:00,0.1
2017-07-02 00:22:00,2017-07-02 16:54:00,15.13
2017-07-03 07:50:00,2017-07-03 09:40:00,6.41
2017-07-03 10:50:00,2017-07-03 13:04:00,3.62
2017-07-04 13:02:00,2017-07-04 14:26:00,4.89
2017-07-04 17:16:00,2017-07-04 17:36:00,1.14
2017-07-04 17:45:00,2017-07-04 20:05:00,5.28
2017-07-05 14:17:00,2017-07-05 15:24:00,3.76
2017-07-05 16:21:00,2017-07-05 16:48:00,1.53
2017-07-05 16:50:00,2017-07-05 22:03:00,9.35
2017-07-05 23:12:00,2017-07-06 04:49:00,7.2
2017-07-06 04:55:00,2017-07-06 05:37:00,2.35
2017-07-06 08:49:00,2017-07-06 11:13:00,7.56
2017-07-06 13:43:00,2017-07-06 14:50:00,3.87
2017-07-07 15:02:00,2017-07-07 16:36:00,4.99
2017-07-08 09:17:00,2017-07-08 14:52:00,4.46
2017-07-08 16:28:00,2017-07-08 18:28:00,1.65
2017-07-08 22:45:00,2017-07-09 06:22:00,8.06
2017-07-09 19:26:00,2017-07-10 09:34:00,6.47
2017-07-11 17:51:00,2017-07-11 18:32:00,2.37
2017-07-12 07:27:00,2017-07-12 09:39:00,7.68
2017-07-14 17:54:00,2017-07-14 18:17:00,1.27
2017-07-16 06:29:00,2017-07-16 09:04:00,5.89
2017-07-16 12:23:00,2017-07-17 09:07:00,3.97
2017-07-17 16:09:00,2017-07-18 13:09:00,7.07
2017-07-18 17:05:00,2017-07-18 18:34:00,5.12
2017-07-19 07:22:00,2017-07-19 17:55:00,12.2
2017-07-20 07:27:00,2017-07-20 16:12:00,8.37
2017-07-20 16:48:00,2017-07-20 22:06:00,2.74
2017-07-23 12:11:00,2017-07-23 17:57:00,5.5
2017-07-24 17:43:00,2017-07-25 10:32:00,4.75
2017-07-25 16:34:00,2017-07-25 19:32:00,3.43
2017-07-26 12:02:00,2017-07-26 14:49:00,7.45
2017-07-26 15:47:00,2017-07-26 18:34:00,8.5
2017-07-26 19:31:00,2017-07-27 07:37:00,8.43
2017-07-31 19:49:00,2017-07-31 20:56:00,1.24
2017-08-01 08:46:00,2017-08-01 08:59:00,0.23
2017-08-02 10:33:00,2017-08-02 14:39:00,2.39
2017-08-03 10:43:00,2017-08-03 12:46:00,2.36
2017-08-04 18:25:00,2017-08-05 07:38:00,12.01
2017-08-05 17:11:00,2017-08-05 17:42:00,1.71
2017-08-07 08:41:00,2017-08-07 16:13:00,8.79
2017-08-07 17:22:00,2017-08-08 09:51:00,6
2017-08-10 10:57:00,2017-08-10 18:10:00,2.54
2017-08-12 15:54:00,2017-08-12 18:15:00,1.7
2017-08-13 06:31:00,2017-08-13 17:18:00,17.23
2017-08-14 13:29:00,2017-08-14 18:25:00,11.36
2017-08-15 09:23:00,2017-08-15 10:36:00,3.38
