Start,End,Energy (kWh)
2017-04-05 15:55:00,2017-04-05 17:49:00,3.8
2017-04-05 18:22:00,2017-04-06 06:45:00,3.06
2017-04-06 16:06:00,2017-04-06 17:53:00,5.66
2017-04-06 18:26:00,2017-04-07 06:47:00,3.81
2017-04-07 12:12:00,2017-04-07 17:44:00,4.1
2017-05-12 22:00:00,2017-05-13 08:07:00,2.41
2017-05-13 11:01:00,2017-05-13 11:35:00,1.27
2017-05-13 17:24:00,2017-05-13 17:57:00,1.89
2017-05-13 18:43:00,2017-05-14 07:55:00,8.32
2017-05-14 10:16:00,2017-05-14 14:51:00,8.92
2017-05-14 16:36:00,2017-05-15 06:45:00,4.38
2017-05-15 15:43:00,2017-05-15 17:58:00,2.88
2017-05-15 18:30:00,2017-05-16 06:48:00,3.61
2017-05-16 15:33:00,2017-05-16 18:16:00,3.05
2017-05-17 16:06:00,2017-05-17 20:38:00,7.88
2017-05-17 21:01:00,2017-05-18 06:47:00,3.32
2017-05-19 11:47:00,2017-05-19 12:36:00,2.81
2017-05-19 15:39:00,2017-05-19 17:46:00,6.69
2017-05-19 21:08:00,2017-05-20 19:59:00,4.88
2017-05-20 20:59:00,2017-05-20 21:21:00,0.65
2017-05-20 21:45:00,2017-05-21 08:33:00,9.37
2017-05-21 11:02:00,2017-05-21 11:53:00,2.95
2017-06-14 17:26:00,2017-06-14 18:54:00,3.19
2017-06-14 20:00:00,2017-06-15 06:45:00,4.47
2017-06-15 17:08:00,2017-06-15 17:57:00,2.21
2017-06-15 18:54:00,2017-06-16 06:33:00,9.54
2017-06-16 13:08:00,2017-06-16 13:40:00,1.82
2017-06-16 14:18:00,2017-06-16 14:37:00,1.07
2017-06-16 22:50:00,2017-06-17 08:36:00,9.02
2017-06-17 10:00:00,2017-06-17 12:09:00,6.77
2017-06-17 12:59:00,2017-06-17 13:30:00,1.18
2017-06-17 13:44:00,2017-06-17 14:23:00,1.62
2017-06-17 15:03:00,2017-06-17 16:10:00,3.24
2017-06-17 22:57:00,2017-06-18 08:04:00,7.09
2017-06-18 20:39:00,2017-06-19 06:47:00,9.8
2017-06-19 18:46:00,2017-06-19 19:08:00,1.19
2017-06-19 19:22:00,2017-06-20 06:45:00,5.62
2017-06-20 17:54:00,2017-06-20 18:29:00,1.93
2017-06-20 19:07:00,2017-06-20 20:20:00,3.6
2017-06-20 21:23:00,2017-06-21 06:45:00,2.24
2017-06-21 15:27:00,2017-06-21 18:12:00,3
2017-06-21 18:51:00,2017-06-22 06:41:00,2.53
2017-06-22 19:13:00,2017-06-23 06:42:00,6.52
2017-06-23 12:38:00,2017-06-24 16:09:00,3.77
2017-06-25 12:21:00,2017-06-25 12:27:00,0.33
2017-06-25 14:28:00,2017-06-25 15:20:00,2.39
2017-06-25 15:48:00,2017-06-26 06:48:00,9.24
2017-06-26 15:55:00,2017-06-26 18:01:00,2.89
2017-06-26 19:01:00,2017-06-27 06:50:00,3.73
2017-06-27 15:47:00,2017-06-27 17:22:00,2.73
2017-06-27 18:21:00,2017-06-28 06:53:00,4
2017-06-28 16:05:00,2017-06-28 18:39:00,2.98
2017-06-28 19:12:00,2017-06-29 06:46:00,3.24
2017-06-29 18:30:00,2017-06-30 04:42:00,9.1
2017-06-30 18:02:00,2017-06-30 18:32:00,1.68
2017-06-30 18:50:00,2017-07-01 07:53:00,6.06
2017-07-01 09:30:00,2017-07-01 10:35:00,3.62
2017-07-01 12:22:00,2017-07-01 16:10:00,6.59
2017-07-01 18:47:00,2017-07-02 08:56:00,2.4
2017-07-02 11:51:00,2017-07-02 12:33:00,1.83
2017-07-02 14:51:00,2017-07-02 15:50:00,2.79
2017-07-02 16:05:00,2017-07-03 06:46:00,8.38
2017-07-03 16:22:00,2017-07-03 18:39:00,3.62
2017-07-03 19:39:00,2017-07-04 06:45:00,3.59
2017-07-04 15:55:00,2017-07-04 18:23:00,2.98
2017-07-04 19:26:00,2017-07-05 06:45:00,3.57
2017-07-05 15:45:00,2017-07-05 17:36:00,2.79
2017-07-05 20:06:00,2017-07-06 06:45:00,3.55
2017-07-06 16:06:00,2017-07-06 18:26:00,2.36
2017-07-06 19:12:00,2017-07-07 06:50:00,1.81
2017-07-07 13:18:00,2017-07-07 17:33:00,2.36
2017-07-07 21:12:00,2017-07-08 06:54:00,1.61
2017-07-08 11:02:00,2017-07-08 13:04:00,2.41
2017-07-08 14:27:00,2017-07-08 17:29:00,8.06
2017-07-08 18:55:00,2017-07-09 08:14:00,2.59
2017-07-09 11:54:00,2017-07-09 17:48:00,9.27
2017-07-10 20:55:00,2017-07-11 06:19:00,1.87
2017-07-11 16:12:00,2017-07-11 19:06:00,3.72
2017-07-11 19:50:00,2017-07-12 06:44:00,9.32
2017-07-12 15:53:00,2017-07-12 17:28:00,2.91
2017-07-12 19:17:00,2017-07-13 06:41:00,4.6
2017-07-13 19:11:00,2017-07-14 06:44:00,6.96
2017-07-14 21:02:00,2017-07-15 13:55:00,4.95
2017-07-15 15:55:00,2017-07-15 17:51:00,6.03
2017-07-15 19:37:00,2017-07-16 08:28:00,6.89
2017-07-16 12:20:00,2017-07-16 15:21:00,8.94
2017-07-16 19:01:00,2017-07-16 20:42:00,5.11
2017-07-16 20:50:00,2017-07-17 06:44:00,1.39
2017-07-17 15:59:00,2017-07-18 06:46:00,4.6
2017-07-18 18:33:00,2017-07-19 06:40:00,7.03
2017-07-19 06:55:00,2017-07-19 07:57:00,2.27
2017-07-19 15:31:00,2017-07-19 17:05:00,5.3
2017-07-19 19:41:00,2017-07-20 06:46:00,8.36
2017-07-20 15:56:00,2017-07-20 19:13:00,3.26
2017-07-20 19:42:00,2017-07-21 06:45:00,2.39
2017-07-21 12:08:00,2017-07-21 13:03:00,3.12
2017-07-21 15:33:00,2017-07-21 17:37:00,6.5
2017-07-21 21:05:00,2017-07-22 07:48:00,5.86
2017-07-22 08:55:00,2017-07-22 17:02:00,8.44
2017-07-23 10:17:00,2017-07-23 13:21:00,8.99
2017-07-23 15:17:00,2017-07-23 17:12:00,6.27
2017-07-23 18:10:00,2017-07-24 06:40:00,4.6
2017-07-24 15:55:00,2017-07-24 17:11:00,3.78
2017-07-24 18:19:00,2017-07-25 06:38:00,9.57
2017-07-25 16:31:00,2017-07-25 17:46:00,3.73
2017-07-25 18:45:00,2017-07-26 06:42:00,3.62
2017-07-26 15:36:00,2017-07-26 17:31:00,2.39
2017-07-26 19:43:00,2017-07-27 06:43:00,9.26
2017-07-27 15:54:00,2017-07-27 18:22:00,3.49
2017-07-27 19:45:00,2017-07-28 06:41:00,4.35
2017-07-28 13:06:00,2017-07-28 15:11:00,5.37
2017-07-28 22:00:00,2017-07-29 08:06:00,9.47
2017-07-29 09:11:00,2017-07-29 10:31:00,4.54
2017-07-29 14:26:00,2017-07-29 15:57:00,5.07
2017-07-29 20:31:00,2017-07-30 08:02:00,9.16
2017-07-30 11:49:00,2017-07-30 12:46:00,3.18
2017-07-30 14:26:00,2017-07-30 15:28:00,3
2017-07-30 21:39:00,2017-07-31 06:43:00,10.18
2017-07-31 15:40:00,2017-07-31 18:40:00,2.77
2017-07-31 19:38:00,2017-08-01 06:39:00,3.6
