Start,End,Energy (kWh)
2017-05-04 11:44:00,2017-05-04 11:45:00,0.02
2017-05-04 11:45:00,2017-05-04 14:54:00,7.61
2017-05-05 09:32:00,2017-05-05 11:33:00,2.36
2017-05-05 14:28:00,2017-05-05 16:50:00,7.66
2017-05-05 18:06:00,2017-05-05 18:41:00,2.18
2017-05-05 22:28:00,2017-05-06 10:06:00,7.44
2017-05-06 13:50:00,2017-05-06 14:44:00,3.34
2017-05-06 15:53:00,2017-05-07 11:20:00,7.44
2017-05-07 13:32:00,2017-05-07 15:17:00,6.37
2017-05-07 17:41:00,2017-05-07 19:27:00,6.55
2017-05-08 08:34:00,2017-05-08 15:39:00,7.54
2017-05-09 09:13:00,2017-05-09 10:32:00,4.82
2017-05-09 10:41:00,2017-05-09 12:05:00,3.58
2017-05-09 12:51:00,2017-05-09 14:10:00,4.82
2017-05-09 16:03:00,2017-05-09 16:42:00,2.39
2017-05-09 18:40:00,2017-05-10 14:39:00,7.41
2017-05-10 17:51:00,2017-05-11 06:27:00,7.86
2017-05-11 08:00:00,2017-05-11 09:45:00,6.47
2017-05-11 12:17:00,2017-05-11 15:38:00,7.84
2017-05-11 18:27:00,2017-05-11 18:54:00,0.93
2017-05-12 15:34:00,2017-05-12 15:52:00,1.11
2017-05-12 16:09:00,2017-05-12 16:49:00,2.49
2017-05-12 17:08:00,2017-05-13 09:38:00,5.57
2017-05-13 11:26:00,2017-05-13 15:29:00,7.44
2017-05-14 00:17:00,2017-05-14 13:16:00,8.2
2017-05-14 15:48:00,2017-05-14 21:03:00,7.97
2017-05-15 07:52:00,2017-05-15 08:18:00,1.52
2017-05-15 08:35:00,2017-05-15 15:41:00,6.6
2017-05-16 08:49:00,2017-05-16 15:39:00,2.68
2017-05-16 16:06:00,2017-05-16 16:49:00,0.85
2017-05-17 12:41:00,2017-05-17 15:29:00,7.71
2017-05-17 17:20:00,2017-05-18 06:36:00,7.77
2017-05-18 07:54:00,2017-05-18 09:18:00,5.15
2017-05-18 09:26:00,2017-05-18 11:00:00,3.05
2017-05-18 15:18:00,2017-05-18 15:44:00,1.6
2017-05-18 15:57:00,2017-05-18 16:25:00,1.68
2017-05-18 18:49:00,2017-05-19 08:10:00,7.93
2017-05-20 14:15:00,2017-05-20 14:25:00,0.51
2017-05-20 14:48:00,2017-05-20 16:23:00,5.81
2017-05-21 13:00:00,2017-05-21 13:43:00,2.65
2017-05-21 14:31:00,2017-05-21 15:55:00,5.17
2017-05-22 07:50:00,2017-05-22 12:25:00,7.8
2017-05-22 15:28:00,2017-05-23 06:28:00,8.06
2017-05-23 18:30:00,2017-05-24 16:29:00,7.86
2017-05-24 18:30:00,2017-05-25 08:34:00,7.93
2017-05-25 14:41:00,2017-05-25 16:41:00,7.34
2017-05-25 18:53:00,2017-05-26 07:03:00,7.92
2017-05-26 08:41:00,2017-05-26 09:29:00,2.96
2017-05-26 12:57:00,2017-05-26 13:38:00,2.5
2017-05-26 22:51:00,2017-05-27 14:49:00,7.71
2017-05-29 15:58:00,2017-05-29 21:00:00,7.57
2017-05-30 19:07:00,2017-05-31 15:11:00,7.72
2017-06-01 18:53:00,2017-06-02 11:58:00,7.79
2017-06-02 15:17:00,2017-06-02 16:27:00,4.33
2017-06-02 18:34:00,2017-06-03 09:51:00,7.89
2017-06-03 13:18:00,2017-06-03 17:51:00,7.54
2017-06-04 11:39:00,2017-06-04 12:56:00,4.72
2017-06-04 15:14:00,2017-06-04 16:04:00,3.1
2017-06-04 18:53:00,2017-06-05 06:25:00,7.42
2017-06-05 08:46:00,2017-06-05 15:41:00,7.53
2017-06-05 20:52:00,2017-06-06 08:42:00,7.53
2017-06-07 08:40:00,2017-06-07 12:35:00,1.72
2017-06-07 14:19:00,2017-06-07 15:27:00,4.07
2017-06-07 17:29:00,2017-06-08 07:04:00,7.71
2017-06-08 08:33:00,2017-06-08 12:07:00,7.49
2017-06-08 13:34:00,2017-06-08 15:41:00,4.19
2017-06-08 18:56:00,2017-06-09 08:13:00,7.62
2017-06-09 17:02:00,2017-06-09 18:22:00,2.67
2017-06-09 21:53:00,2017-06-10 10:11:00,7.54
