Start,End,Energy (kWh)
2018-02-12 20:49:00,2018-02-13 08:05:00,9.02
2018-02-13 16:41:00,2018-02-13 20:52:00,6.95
2018-02-13 21:40:00,2018-02-14 08:30:00,4.01
2018-02-14 18:43:00,2018-02-15 08:33:00,7.28
2018-02-15 14:26:00,2018-02-15 15:08:00,2.41
2018-02-15 15:35:00,2018-02-15 16:52:00,4.4
2018-02-15 20:18:00,2018-02-16 08:39:00,8.92
2018-02-16 16:37:00,2018-02-17 08:24:00,6.9
2018-02-17 11:40:00,2018-02-17 15:10:00,7
2018-02-17 16:37:00,2018-02-17 19:17:00,7.25
2018-02-17 20:04:00,2018-02-18 09:47:00,6.28
2018-02-18 14:09:00,2018-02-18 15:10:00,3.46
2018-02-20 14:46:00,2018-02-20 16:49:00,6.4
2018-02-20 20:24:00,2018-02-21 10:16:00,6.85
2018-02-21 12:13:00,2018-02-21 13:31:00,4.47
2018-02-21 16:12:00,2018-02-22 16:50:00,6.87
2018-02-22 20:43:00,2018-02-23 12:25:00,6.94
2018-02-23 17:54:00,2018-02-24 08:17:00,6.85
2018-02-24 11:25:00,2018-02-25 16:45:00,7.02
2018-02-25 17:00:00,2018-02-25 18:23:00,2.23
2018-02-25 18:41:00,2018-02-26 07:56:00,2.37
2018-02-26 17:31:00,2018-02-26 20:24:00,6.86
2018-02-26 21:25:00,2018-02-27 07:03:00,3.18
2018-02-27 15:39:00,2018-02-27 16:46:00,3.79
2018-02-27 20:18:00,2018-02-28 08:03:00,7.5
2018-02-28 17:13:00,2018-02-28 20:39:00,7.08
2018-02-28 21:30:00,2018-03-01 08:00:00,3.7
2018-03-01 08:56:00,2018-03-02 08:34:00,7.29
2018-03-02 16:47:00,2018-03-02 17:19:00,1.77
2018-03-02 18:06:00,2018-03-03 09:50:00,6.51
2018-03-03 10:52:00,2018-03-03 12:06:00,2.79
2018-03-03 12:36:00,2018-03-03 13:09:00,1.86
2018-03-03 18:31:00,2018-03-04 09:29:00,6.68
2018-03-04 12:29:00,2018-03-04 17:53:00,6.99
2018-03-04 18:42:00,2018-03-05 08:00:00,2.38
2018-03-05 17:56:00,2018-03-05 18:54:00,3.37
2018-03-05 19:10:00,2018-03-06 07:30:00,4.52
2018-03-06 20:15:00,2018-03-06 20:45:00,1.67
2018-03-06 21:39:00,2018-03-07 08:01:00,6.62
2018-03-07 16:48:00,2018-03-07 17:49:00,3.55
2018-03-07 18:48:00,2018-03-07 20:27:00,5.72
2018-03-07 21:19:00,2018-03-08 08:41:00,2.76
2018-03-08 16:15:00,2018-03-08 16:46:00,1.72
2018-03-08 19:17:00,2018-03-09 08:25:00,6.9
2018-03-09 17:16:00,2018-03-10 08:18:00,6.97
2018-03-10 11:35:00,2018-03-10 17:01:00,6.99
2018-03-10 17:51:00,2018-03-11 10:57:00,0.66
2018-03-11 12:03:00,2018-03-11 15:23:00,5.84
2018-03-11 16:21:00,2018-03-11 16:49:00,1.59
2018-03-11 17:05:00,2018-03-11 17:40:00,2
2018-03-11 18:41:00,2018-03-12 08:07:00,2.21
2018-03-12 16:51:00,2018-03-12 16:56:00,0.26
2018-03-12 17:46:00,2018-03-12 21:00:00,7.02
2018-03-12 22:01:00,2018-03-13 08:43:00,2.33
2018-03-13 13:36:00,2018-03-13 16:45:00,6.85
2018-03-13 20:27:00,2018-03-13 20:48:00,1.1
