Start,End,Energy (kWh)
2017-11-08 19:02:00,2017-11-08 19:38:00,2.1
2017-11-08 20:15:00,2017-11-09 07:20:00,1.4
2017-11-09 19:20:00,2017-11-10 07:22:00,6.4
2017-11-10 18:23:00,2017-11-11 14:05:00,6.76
2017-11-13 12:17:00,2017-11-14 07:19:00,4.69
2017-11-14 19:15:00,2017-11-15 07:17:00,6.74
2017-11-15 19:19:00,2017-11-16 07:19:00,6.84
2017-11-16 19:35:00,2017-11-17 07:19:00,6.8
2017-11-17 19:05:00,2017-11-18 12:44:00,6.77
2017-12-15 16:51:00,2017-12-15 17:09:00,1.03
2017-12-15 17:32:00,2017-12-16 11:49:00,6.57
2017-12-16 16:27:00,2017-12-16 16:28:00,0.05
2017-12-16 16:28:00,2017-12-17 16:36:00,7.09
2017-12-17 19:27:00,2017-12-18 07:19:00,6.67
2017-12-18 20:03:00,2017-12-19 07:25:00,6.75
2017-12-20 18:38:00,2017-12-21 08:00:00,5.67
2017-12-21 11:50:00,2017-12-22 08:34:00,5.41
2017-12-22 19:02:00,2017-12-23 13:02:00,5.21
2017-12-23 15:41:00,2017-12-24 13:01:00,5.26
2017-12-24 13:28:00,2017-12-26 14:18:00,2.37
2017-12-26 20:15:00,2017-12-27 08:46:00,4.98
2017-12-27 09:28:00,2017-12-28 14:39:00,5.73
2017-12-28 16:49:00,2017-12-29 14:34:00,5.42
2017-12-29 21:23:00,2017-12-30 12:12:00,4.92
2017-12-30 18:24:00,2017-12-31 17:58:00,5.11
2017-12-31 20:15:00,2018-01-01 15:05:00,4.18
2018-01-01 16:23:00,2018-01-02 07:13:00,5.7
2018-01-02 18:53:00,2018-01-03 07:18:00,4.99
2018-01-04 18:05:00,2018-01-05 07:22:00,5.09
2018-01-05 17:34:00,2018-01-06 14:52:00,4.84
2018-01-06 16:40:00,2018-01-07 14:10:00,1.79
2018-01-07 19:16:00,2018-01-08 07:21:00,5.96
2018-01-08 17:09:00,2018-01-09 07:22:00,5.2
2018-01-09 19:06:00,2018-01-10 07:23:00,4.86
2018-01-10 19:27:00,2018-01-11 07:19:00,5.04
2018-01-11 19:32:00,2018-01-12 07:19:00,5.24
2018-01-12 18:04:00,2018-01-15 07:19:00,4.9
2018-01-15 20:23:00,2018-01-15 20:24:00,0.02
2018-01-15 20:24:00,2018-01-16 07:50:00,4.86
2018-01-16 18:38:00,2018-01-17 07:17:00,6.58
2018-01-17 19:05:00,2018-01-18 07:15:00,5.77
2018-01-18 19:01:00,2018-01-19 07:28:00,6.5
2018-01-19 18:41:00,2018-01-19 18:54:00,0.77
2018-01-19 18:54:00,2018-01-20 17:20:00,5.08
2018-01-20 17:44:00,2018-01-21 18:31:00,5.07
2018-01-21 19:09:00,2018-01-22 07:13:00,5.81
2018-01-22 19:07:00,2018-01-23 07:14:00,5.88
2018-01-23 19:00:00,2018-01-24 07:16:00,5.47
2018-01-24 19:06:00,2018-01-25 07:15:00,4.98
2018-01-25 19:30:00,2018-01-26 07:18:00,6.14
2018-01-26 18:48:00,2018-01-27 09:55:00,5.87
2018-01-27 20:02:00,2018-01-29 07:07:00,5.25
2018-01-29 19:52:00,2018-01-30 07:11:00,6.11
2018-01-30 19:29:00,2018-01-31 07:07:00,5.56
2018-01-31 19:15:00,2018-02-01 07:12:00,6.2
2018-02-01 19:26:00,2018-02-02 08:27:00,6.1
2018-02-02 08:44:00,2018-02-02 12:19:00,3.46
2018-02-02 16:33:00,2018-02-03 15:17:00,5.19
2018-02-03 15:33:00,2018-02-04 12:58:00,1.74
2018-02-04 13:55:00,2018-02-04 18:30:00,4.68
2018-02-04 19:04:00,2018-02-05 07:21:00,5.34
2018-02-05 19:34:00,2018-02-06 07:15:00,6.21
2018-02-06 19:37:00,2018-02-07 07:23:00,5.19
2018-02-08 19:49:00,2018-02-09 07:15:00,5.73
2018-02-09 18:12:00,2018-02-10 14:59:00,4.91
2018-02-10 15:33:00,2018-02-11 10:40:00,5.21
2018-02-11 11:18:00,2018-02-12 07:10:00,6.15
2018-02-12 19:40:00,2018-02-13 07:17:00,6.34
2018-02-13 19:34:00,2018-02-14 07:14:00,5.99
2018-02-14 18:54:00,2018-02-15 13:58:00,5.87
2018-02-15 15:55:00,2018-02-15 17:34:00,6.21
2018-02-15 23:10:00,2018-02-16 07:18:00,5.95
2018-02-16 18:09:00,2018-02-17 11:03:00,4.86
2018-02-17 12:01:00,2018-02-17 16:38:00,5.23
2018-02-17 16:56:00,2018-02-19 07:13:00,3.12
2018-02-19 18:47:00,2018-02-20 07:21:00,5.89
2018-02-20 19:18:00,2018-02-21 07:21:00,6.01
2018-02-21 19:26:00,2018-02-22 07:21:00,5.62
2018-02-22 19:15:00,2018-02-23 07:21:00,6.19
2018-02-23 18:17:00,2018-02-24 12:52:00,4.96
2018-02-24 19:26:00,2018-02-25 11:37:00,4.95
2018-02-25 13:21:00,2018-02-27 07:19:00,5.53
2018-02-27 18:35:00,2018-02-28 07:10:00,6.04
2018-02-28 18:36:00,2018-03-01 07:19:00,6.04
2018-03-03 18:24:00,2018-03-04 13:30:00,6.49
2018-03-04 16:55:00,2018-03-05 07:09:00,5.79
2018-03-05 19:59:00,2018-03-06 07:16:00,5.7
2018-03-06 19:28:00,2018-03-07 07:18:00,4.91
2018-03-07 20:09:00,2018-03-08 07:24:00,6.65
2018-03-08 19:48:00,2018-03-09 07:18:00,5.68
2018-03-09 19:28:00,2018-03-10 09:56:00,5.29
2018-03-10 18:17:00,2018-03-11 18:33:00,5.66
2018-03-11 19:10:00,2018-03-12 07:15:00,5.68
2018-03-12 19:40:00,2018-03-13 07:12:00,5.76
2018-03-13 19:37:00,2018-03-14 07:17:00,4.99
2018-03-14 18:59:00,2018-03-15 07:21:00,5.74
2018-03-15 19:22:00,2018-03-16 08:29:00,4.71
2018-03-16 08:49:00,2018-03-16 17:52:00,2.83
2018-03-16 18:15:00,2018-03-17 11:29:00,1.74
2018-03-17 13:22:00,2018-03-18 09:57:00,5.54
2018-03-18 09:57:00,2018-03-18 10:02:00,0.31
2018-03-18 10:03:00,2018-03-18 10:05:00,0.11
2018-03-18 12:08:00,2018-03-19 07:14:00,6.8
2018-03-19 19:49:00,2018-03-20 07:50:00,5.21
2018-03-20 19:57:00,2018-03-21 07:21:00,5.02
2018-03-21 19:03:00,2018-03-22 07:20:00,6.03
2018-03-22 19:46:00,2018-03-23 07:18:00,5.43
2018-03-23 18:44:00,2018-03-24 09:29:00,4.84
2018-03-24 10:58:00,2018-03-24 13:56:00,3.29
2018-03-24 14:45:00,2018-03-25 18:35:00,4.77
2018-03-25 19:25:00,2018-03-26 07:10:00,6.22
2018-03-26 18:48:00,2018-03-27 07:21:00,5.51
2018-03-27 19:55:00,2018-03-28 08:13:00,5.28
2018-03-28 19:16:00,2018-03-29 07:21:00,5.91
2018-03-29 18:56:00,2018-03-30 11:56:00,4.68
2018-04-02 19:24:00,2018-04-05 18:16:00,5.4
2018-04-05 19:46:00,2018-04-06 11:52:00,3.35
2018-04-06 13:57:00,2018-04-08 12:27:00,2.66
2018-04-08 16:18:00,2018-04-09 07:16:00,5.71
2018-04-10 19:19:00,2018-04-11 07:19:00,5.16
2018-04-11 19:16:00,2018-04-12 07:19:00,5.56
2018-04-12 19:43:00,2018-04-13 09:19:00,5.84
2018-04-13 12:25:00,2018-04-13 12:26:00,0.02
2018-04-13 16:44:00,2018-04-14 13:54:00,5.36
2018-04-14 15:57:00,2018-04-16 07:11:00,4.98
2018-04-16 19:48:00,2018-04-17 07:14:00,5.2
2018-04-17 19:48:00,2018-04-18 07:19:00,5.32
2018-04-18 19:05:00,2018-04-19 07:20:00,4.79
2018-04-19 18:56:00,2018-04-20 07:19:00,4.91
2018-04-20 18:11:00,2018-04-21 09:57:00,4.8
2018-04-21 13:29:00,2018-04-23 07:16:00,5.25
2018-04-23 19:18:00,2018-04-24 07:19:00,5.61
2018-04-24 19:36:00,2018-04-25 07:15:00,5.52
