Start,End,Energy (kWh)
2017-07-09 00:41:00,2017-07-09 09:35:00,48.374
2017-07-09 10:38:00,2017-07-09 13:01:00,2.521
2017-07-11 19:56:00,2017-07-12 05:21:00,39.495
2017-07-12 14:25:00,2017-07-13 13:35:00,26.24
2017-07-18 15:57:00,2017-07-19 01:41:00,8.657
2017-07-26 00:37:00,2017-07-26 07:50:00,45.541
2017-07-27 09:00:00,2017-07-27 10:23:00,6.088
2017-07-27 17:37:00,2017-07-28 08:59:00,53.556
2018-02-07 21:52:00,2018-02-08 08:25:00,5.984
2018-02-08 14:59:00,2018-02-08 16:58:00,14.641
2018-02-08 20:54:00,2018-02-09 09:47:00,63.625
2018-02-09 21:37:00,2018-02-10 11:19:00,59.063
2018-02-10 21:27:00,2018-02-11 09:25:00,73.328
2018-02-11 16:05:00,2018-02-12 08:21:00,59.284
2018-02-12 15:23:00,2018-02-13 09:24:00,4.749
2018-02-13 13:41:00,2018-02-13 18:45:00,35.93
2018-02-14 16:50:00,2018-02-15 11:42:00,36.792
2018-02-15 13:44:00,2018-02-16 10:12:00,6.509
2018-02-16 17:32:00,2018-02-17 09:19:00,34.221
2018-02-17 14:40:00,2018-02-18 11:49:00,105.835
2018-03-11 20:28:00,2018-03-12 08:19:00,84.451
2018-03-13 16:00:00,2018-03-14 10:22:00,37.25
2018-03-14 11:44:00,2018-03-15 16:52:00,23.302
2018-03-19 15:29:00,2018-03-20 08:32:00,39.793
2018-03-20 18:50:00,2018-03-21 08:00:00,53.31
2018-03-21 16:01:00,2018-03-22 09:11:00,40.008
2018-03-22 16:13:00,2018-03-23 13:20:00,42.326
2018-03-23 15:21:00,2018-03-24 09:53:00,17.391
2018-03-24 19:08:00,2018-03-25 09:31:00,60.52
2018-03-25 15:00:00,2018-03-25 18:33:00,25.834
2018-03-25 19:07:00,2018-03-27 12:08:00,51.4
2018-03-27 17:38:00,2018-03-28 10:15:00,15.894
2018-03-28 14:49:00,2018-03-29 12:06:00,40.681
2018-03-29 18:55:00,2018-03-30 09:53:00,36.27
2018-03-30 13:35:00,2018-03-31 18:13:00,52.343
2018-03-31 23:44:00,2018-04-01 12:30:00,10.804
2018-04-01 17:07:00,2018-04-02 13:28:00,46.461
2018-04-02 16:51:00,2018-04-03 08:52:00,14.034
2018-04-04 18:00:00,2018-04-05 14:00:00,60.489
2018-04-05 16:45:00,2018-04-06 08:40:00,15.198
2018-04-06 17:53:00,2018-04-07 12:27:00,18.476
2018-04-07 16:28:00,2018-04-08 09:27:00,44.77
2018-04-08 18:01:00,2018-04-09 08:38:00,26.877
2018-04-09 20:53:00,2018-04-10 10:08:00,45.633
2018-04-10 17:59:00,2018-04-11 08:23:00,15.181
2018-04-11 19:22:00,2018-04-12 08:03:00,10.803
2018-04-12 19:18:00,2018-04-13 10:41:00,48.621
2018-04-13 17:02:00,2018-04-13 18:47:00,12.779
2018-04-13 21:03:00,2018-04-14 09:25:00,58.898
2018-04-14 16:56:00,2018-04-15 10:17:00,44.733
2018-04-15 18:50:00,2018-04-17 09:30:00,63.767
2018-04-17 13:18:00,2018-04-18 07:45:00,38.8
2018-04-18 14:17:00,2018-04-19 05:48:00,32.417
2018-04-19 20:38:00,2018-04-21 10:45:00,46.88
2018-04-27 15:43:00,2018-04-28 08:13:00,49.704
2018-04-28 15:33:00,2018-04-29 12:14:00,68.345
2018-04-29 17:22:00,2018-04-30 09:34:00,18.472
2018-04-30 15:32:00,2018-05-01 08:32:00,40.659
2018-05-01 14:35:00,2018-05-02 08:42:00,51.836
2018-05-02 18:49:00,2018-05-03 13:46:00,46.294
2018-05-03 16:22:00,2018-05-04 07:52:00,36.021
2018-05-04 18:23:00,2018-05-05 09:08:00,42.299
2018-05-05 15:26:00,2018-05-05 18:19:00,21.373
2018-05-05 19:50:00,2018-05-06 08:55:00,55.402
2018-05-06 10:20:00,2018-05-06 11:35:00,5.772
2018-05-06 15:03:00,2018-05-07 10:16:00,44.353
2018-05-07 10:26:00,2018-05-07 14:07:00,0.654
2018-05-07 15:52:00,2018-05-08 10:16:00,4.828
2018-05-08 16:48:00,2018-05-09 19:10:00,34.462
2018-05-09 20:25:00,2018-05-10 09:36:00,27.325
2018-05-10 15:45:00,2018-05-11 08:18:00,41.912
2018-05-11 15:13:00,2018-05-12 08:54:00,37.956
2018-05-12 16:05:00,2018-05-14 11:33:00,71.105
2018-05-14 14:26:00,2018-05-15 08:33:00,8.28
2018-05-15 13:33:00,2018-05-16 09:31:00,22.427
2018-05-16 15:37:00,2018-05-17 08:49:00,54.761
2018-05-17 18:10:00,2018-05-18 08:46:00,21.993
2018-05-18 16:52:00,2018-05-19 14:42:00,13.636
2018-05-19 20:14:00,2018-05-20 09:26:00,12.178
2018-05-20 16:29:00,2018-05-21 08:10:00,45.927
2018-05-21 16:25:00,2018-05-22 09:54:00,55.207
2018-05-22 13:01:00,2018-05-23 08:18:00,32.704
2018-05-23 16:29:00,2018-05-24 08:59:00,33.437
2018-05-24 18:00:00,2018-05-25 08:54:00,17.39
2018-05-25 13:15:00,2018-05-26 09:04:00,42.671
2018-05-26 13:00:00,2018-05-27 09:27:00,42.004
2018-05-28 19:03:00,2018-05-29 09:41:00,40.831
2018-05-29 18:27:00,2018-05-30 14:38:00,43.457
2018-05-30 22:36:00,2018-05-31 12:38:00,35.296
2018-05-31 16:56:00,2018-06-01 09:10:00,29.824
2018-06-01 15:37:00,2018-06-02 10:13:00,56.95
2018-06-02 22:27:00,2018-06-03 11:38:00,32.877
2018-06-03 15:13:00,2018-06-04 09:59:00,52.293
2018-06-04 17:47:00,2018-06-05 08:12:00,51.116
2018-06-05 14:51:00,2018-06-07 17:28:00,9.912
2018-06-07 18:34:00,2018-06-08 11:30:00,6.427
2018-06-08 16:13:00,2018-06-09 09:17:00,34.899
2018-06-09 18:19:00,2018-06-10 08:10:00,44.881
2018-06-10 18:32:00,2018-06-11 08:16:00,25.206
2018-06-11 15:09:00,2018-06-12 08:20:00,43.413
2018-06-12 15:15:00,2018-06-13 07:58:00,47.003
2018-06-13 19:01:00,2018-06-14 09:38:00,60.388
2018-06-14 16:30:00,2018-06-15 11:08:00,22.055
2018-06-15 19:58:00,2018-06-16 08:37:00,21.613
2018-06-16 18:23:00,2018-06-17 12:13:00,18.101
2018-06-17 20:38:00,2018-06-18 09:38:00,14.036
2018-06-18 20:22:00,2018-06-19 09:43:00,27.871
2018-06-27 20:34:00,2018-06-28 14:01:00,35.011
2018-06-28 19:59:00,2018-06-29 10:21:00,14.731
2018-06-29 16:33:00,2018-06-30 10:01:00,47.123
2018-07-01 14:36:00,2018-07-02 08:38:00,51.352
2018-07-03 17:25:00,2018-07-04 08:25:00,16.16
2018-07-04 20:13:00,2018-07-06 11:17:00,44.605
2018-07-06 18:33:00,2018-07-07 09:09:00,30.961
2018-07-07 21:13:00,2018-07-08 10:37:00,23.63
2018-07-08 18:31:00,2018-07-09 10:53:00,66.195
2018-07-09 16:14:00,2018-07-10 08:21:00,50.894
2018-07-10 16:02:00,2018-07-11 07:47:00,57.753
2018-07-11 09:35:00,2018-07-11 10:48:00,3.38
2018-07-13 09:03:00,2018-07-13 13:02:00,29.329
2018-07-13 16:29:00,2018-07-13 23:07:00,47.036
2018-07-13 23:54:00,2018-07-14 11:11:00,10.675
2018-07-14 22:45:00,2018-07-15 08:42:00,48.47
2018-07-15 15:23:00,2018-07-16 08:27:00,51.806
2018-07-16 10:49:00,2018-07-16 15:03:00,10.2
2018-07-20 13:37:00,2018-07-21 12:59:00,76.114
2018-07-21 18:09:00,2018-07-22 09:52:00,23.857
2018-07-22 16:51:00,2018-07-23 08:06:00,42.074
2018-07-24 17:04:00,2018-07-25 08:13:00,46.732
2018-07-25 19:38:00,2018-07-26 11:21:00,46.895
2018-07-26 16:39:00,2018-07-27 08:58:00,46.956
2018-07-27 16:01:00,2018-07-28 07:58:00,19.247
2018-07-28 19:26:00,2018-07-29 09:08:00,21.339
2018-07-29 12:38:00,2018-07-29 15:12:00,18.741
2018-07-29 16:38:00,2018-07-30 07:07:00,77.123
2018-07-30 17:23:00,2018-07-31 08:27:00,90.049
2018-08-01 22:52:00,2018-08-03 11:11:00,60.264
2018-08-04 21:35:00,2018-08-05 10:01:00,37.855
2018-08-08 21:12:00,2018-08-09 09:10:00,27.325
2018-08-09 20:31:00,2018-08-10 15:16:00,48.389
2018-08-10 18:17:00,2018-08-11 06:16:00,47.831
2018-08-18 15:48:00,2018-08-18 17:54:00,15.375
2018-08-18 18:12:00,2018-08-19 07:23:00,48.183
2018-08-20 16:23:00,2018-08-21 08:36:00,30.537
2018-08-21 13:38:00,2018-08-22 04:22:00,17.415
2018-08-23 00:22:00,2018-08-23 08:51:00,62.696
2018-08-23 14:39:00,2018-08-24 09:30:00,50.781
2018-08-28 21:54:00,2018-08-29 08:43:00,49.088
2018-08-29 21:46:00,2018-08-30 11:04:00,11.212
2018-08-30 16:04:00,2018-08-31 08:45:00,24.14
2018-08-31 21:47:00,2018-09-01 09:40:00,38.187
2018-09-01 18:41:00,2018-09-02 11:27:00,29.277
2018-09-02 22:29:00,2018-09-03 10:08:00,41.516
2018-09-03 19:10:00,2018-09-04 10:10:00,4.728
2018-09-04 20:11:00,2018-09-05 13:32:00,59.53
2018-09-05 22:33:00,2018-09-06 09:03:00,3.85
2018-09-06 22:05:00,2018-09-07 08:17:00,35.444
2018-09-07 16:05:00,2018-09-08 08:36:00,81.73
2018-09-09 10:29:00,2018-09-09 12:47:00,16.713
2018-09-09 15:31:00,2018-09-10 07:47:00,46.608
2018-09-10 18:49:00,2018-09-11 09:46:00,31.489
2018-09-11 16:25:00,2018-09-12 09:11:00,12.533
2018-09-12 14:31:00,2018-09-12 18:46:00,29.503
2018-09-13 02:45:00,2018-09-13 15:40:00,66.057
2018-09-13 18:40:00,2018-09-14 11:49:00,24.458
2018-09-14 13:49:00,2018-09-15 08:49:00,9.421
2018-09-15 15:49:00,2018-09-16 12:50:00,61.733
2018-09-21 13:27:00,2018-09-22 09:32:00,29.748
2018-09-23 16:42:00,2018-09-24 09:07:00,41.669
2018-09-24 15:49:00,2018-09-25 08:48:00,44.95
2018-09-25 17:02:00,2018-09-26 19:51:00,63.339
2018-09-27 20:52:00,2018-09-28 10:18:00,40.458
2018-09-28 21:23:00,2018-09-29 09:45:00,41.444
2018-09-29 18:48:00,2018-09-30 10:55:00,32.912
2018-09-30 15:57:00,2018-10-01 11:17:00,72.307
2018-10-01 20:07:00,2018-10-02 09:06:00,4.657
2018-10-02 21:12:00,2018-10-03 09:45:00,53.526
2018-10-03 14:45:00,2018-10-04 10:55:00,40.273
2018-10-04 18:55:00,2018-10-05 12:47:00,24.134
2018-10-06 10:50:00,2018-10-06 13:26:00,7.242
2018-10-06 17:22:00,2018-10-07 09:16:00,43.199
2018-10-07 21:12:00,2018-10-08 08:26:00,83.038
2018-10-08 14:05:00,2018-10-08 14:25:00,2.318
2018-10-08 19:29:00,2018-10-09 10:29:00,66.604
2018-10-09 17:30:00,2018-10-10 13:37:00,15.957
2018-10-10 21:39:00,2018-10-11 11:28:00,36.815
2018-10-11 18:29:00,2018-10-13 10:19:00,12.391
2018-10-13 18:22:00,2018-10-14 12:01:00,35.945
2018-10-14 17:02:00,2018-10-15 13:17:00,72.208
2018-10-15 14:11:00,2018-10-15 16:47:00,19.069
2018-10-16 22:55:00,2018-10-17 16:26:00,51.306
2018-10-17 17:26:00,2018-10-18 12:33:00,4.82
2018-10-19 00:36:00,2018-10-19 10:25:00,53.931
2018-10-19 21:25:00,2018-10-20 09:51:00,39.649
2018-10-20 23:54:00,2018-10-21 10:38:00,60.218
2018-10-21 16:40:00,2018-10-22 07:35:00,44.778
2018-10-22 16:59:00,2018-10-22 18:18:00,9.543
2018-10-22 18:58:00,2018-10-23 08:03:00,51.891
2018-10-23 18:03:00,2018-10-24 07:40:00,38.212
2018-10-24 18:04:00,2018-10-25 07:29:00,29.348
2018-10-25 19:09:00,2018-10-26 09:58:00,33.116
2018-10-26 17:01:00,2018-10-27 09:03:00,51.75
2018-10-27 19:06:00,2018-10-28 09:51:00,3.795
2018-10-28 11:07:00,2018-10-28 12:34:00,10.515
2018-10-28 15:28:00,2018-10-29 07:26:00,95.237
2018-10-29 15:19:00,2018-10-30 08:20:00,61.492
2018-10-30 21:09:00,2018-10-31 08:10:00,44.525
