Start,End,Energy (kWh)
2017-04-16 19:37:00,2017-04-17 11:57:00,6.26
2017-04-17 20:00:00,2017-04-17 22:27:00,6.27
2017-04-18 18:27:00,2017-04-18 22:00:00,5.01
2017-04-19 22:08:00,2017-04-20 08:05:00,6.32
2017-04-20 18:40:00,2017-04-20 20:04:00,4.98
2017-04-21 20:24:00,2017-04-21 22:13:00,4.08
2017-04-22 14:49:00,2017-04-22 17:53:00,6.16
2017-04-24 20:04:00,2017-04-24 22:18:00,5.79
2017-04-25 19:22:00,2017-04-25 21:05:00,5.96
2017-04-26 22:09:00,2017-04-27 07:50:00,6.38
2017-04-27 20:33:00,2017-04-28 07:28:00,6.43
2017-05-01 18:50:00,2017-05-01 21:12:00,6.44
2017-05-02 19:02:00,2017-05-02 22:07:00,5.88
2017-05-04 19:23:00,2017-05-04 22:12:00,6.54
2017-05-07 21:23:00,2017-05-08 08:07:00,6.34
2017-05-08 18:18:00,2017-05-08 18:59:00,2.54
2017-05-08 19:34:00,2017-05-08 21:07:00,3.99
2017-05-09 18:32:00,2017-05-09 21:59:00,4.65
2017-05-10 19:17:00,2017-05-10 23:11:00,6.05
2017-05-11 20:28:00,2017-05-12 08:02:00,4.44
2017-05-12 18:39:00,2017-05-12 21:46:00,6.02
2017-05-13 14:55:00,2017-05-13 20:42:00,6.12
2017-05-13 21:31:00,2017-05-14 13:48:00,0.61
2017-05-14 20:35:00,2017-05-15 08:03:00,6.18
2017-05-15 22:34:00,2017-05-16 08:09:00,5.44
2017-05-16 16:31:00,2017-05-16 19:07:00,6.4
2017-05-17 18:39:00,2017-05-18 08:08:00,6.58
2017-05-18 20:23:00,2017-05-18 21:44:00,3.95
2017-05-19 19:14:00,2017-05-20 10:04:00,6.03
2017-05-20 18:55:00,2017-05-21 13:20:00,6.2
2017-05-21 21:27:00,2017-05-22 08:04:00,6.54
2017-05-22 18:33:00,2017-05-22 22:29:00,5.95
2017-05-23 18:57:00,2017-05-23 22:15:00,4.92
2017-05-24 19:00:00,2017-05-24 21:53:00,3.2
2017-05-24 22:43:00,2017-05-25 08:15:00,0.48
2017-05-25 18:37:00,2017-05-25 21:40:00,5.39
2017-05-26 18:25:00,2017-05-26 21:21:00,6.37
2017-05-27 19:49:00,2017-05-28 09:04:00,2.6
2017-05-28 09:15:00,2017-05-28 10:25:00,0.77
2017-06-05 19:38:00,2017-06-05 21:32:00,5.22
2017-06-06 18:37:00,2017-06-07 08:05:00,5.88
2017-06-07 18:47:00,2017-06-08 08:00:00,6.62
2017-06-08 20:21:00,2017-06-09 07:53:00,6.45
2017-06-09 22:38:00,2017-06-10 10:42:00,2.12
2017-06-10 19:41:00,2017-06-11 12:58:00,3.5
2017-06-12 18:30:00,2017-06-12 22:32:00,4.9
2017-06-13 21:07:00,2017-06-14 08:03:00,4.69
2017-06-14 22:11:00,2017-06-15 08:05:00,5.62
2017-06-15 21:02:00,2017-06-16 08:04:00,6.38
2017-06-16 20:50:00,2017-06-17 09:34:00,6.2
2017-06-17 20:48:00,2017-06-18 09:17:00,4.28
2017-06-18 19:40:00,2017-06-18 22:10:00,6.29
2017-06-19 19:43:00,2017-06-20 08:02:00,4.41
2017-06-20 18:36:00,2017-06-20 22:15:00,5.53
2017-06-21 21:31:00,2017-06-22 08:09:00,6.3
2017-06-22 20:44:00,2017-06-23 08:12:00,6.38
2017-06-23 21:47:00,2017-06-24 11:34:00,6.28
2017-06-24 20:48:00,2017-06-25 10:59:00,6.13
2017-06-25 18:47:00,2017-06-25 21:46:00,6.46
2017-06-26 18:16:00,2017-06-26 20:00:00,5.15
2017-06-26 20:27:00,2017-06-26 21:58:00,0.78
2017-06-27 18:35:00,2017-06-27 22:27:00,5.56
2017-06-28 18:35:00,2017-06-28 18:54:00,1.15
2017-06-28 20:19:00,2017-06-29 08:03:00,6.02
2017-06-29 18:57:00,2017-06-30 08:05:00,6.18
2017-06-30 18:53:00,2017-06-30 20:32:00,6.02
