Start,End,Energy (kWh)
2017-05-19 19:29:00,2017-05-20 07:33:00,8.37
2017-05-20 21:19:00,2017-05-21 09:05:00,2.74
2017-05-21 19:48:00,2017-05-21 21:17:00,11.03
2017-05-21 21:23:00,2017-05-22 07:01:00,4.03
2017-05-22 20:09:00,2017-05-22 22:21:00,7.78
2017-05-22 22:22:00,2017-05-23 07:27:00,7.24
2017-05-23 19:28:00,2017-05-23 20:15:00,4.8
2017-05-23 20:15:00,2017-05-23 21:09:00,6.2
2017-05-23 21:09:00,2017-05-23 21:19:00,0.43
2017-05-24 20:05:00,2017-05-25 07:08:00,13.81
2017-05-25 19:50:00,2017-05-25 20:15:00,3.08
2017-05-25 20:25:00,2017-05-26 06:57:00,11.26
2017-05-26 17:52:00,2017-05-26 18:20:00,3.41
2017-05-26 18:54:00,2017-05-26 19:01:00,0.8
2017-05-28 20:04:00,2017-05-28 20:43:00,4.75
2017-05-28 20:57:00,2017-05-28 21:27:00,3.63
2017-05-31 19:22:00,2017-05-31 19:42:00,2.42
2017-06-01 17:50:00,2017-06-01 18:06:00,1.91
2017-06-01 18:24:00,2017-06-01 19:23:00,7.35
2017-06-02 15:08:00,2017-06-02 16:50:00,6.69
2017-06-02 17:24:00,2017-06-02 19:04:00,6.53
2017-06-02 19:55:00,2017-06-02 20:41:00,2.92
2017-06-02 21:39:00,2017-06-02 22:01:00,1.09
2017-06-05 15:29:00,2017-06-05 15:33:00,0.14
2017-06-05 17:58:00,2017-06-06 07:19:00,19.13
2017-06-06 18:09:00,2017-06-06 18:47:00,4.24
2017-06-06 19:03:00,2017-06-07 08:47:00,10.45
2017-06-07 17:15:00,2017-06-08 07:18:00,18.11
2017-06-08 19:04:00,2017-06-09 06:48:00,13.83
2017-06-09 14:47:00,2017-06-09 17:07:00,15.2
2017-06-09 18:53:00,2017-06-10 07:51:00,6.4
2017-06-10 12:57:00,2017-06-10 13:35:00,3.97
2017-06-10 16:40:00,2017-06-10 19:00:00,15.5
2017-06-10 19:10:00,2017-06-11 09:39:00,10.43
2017-06-11 17:46:00,2017-06-11 19:12:00,5.7
2017-06-12 18:28:00,2017-06-12 18:50:00,2.38
2017-06-12 18:56:00,2017-06-13 07:18:00,10.77
2017-06-13 20:14:00,2017-06-14 07:47:00,12.11
2017-06-14 19:01:00,2017-06-15 07:09:00,13.21
2017-06-15 19:59:00,2017-06-16 06:34:00,13.2
2017-06-16 19:45:00,2017-06-17 10:21:00,20.78
2017-06-17 22:37:00,2017-06-18 08:05:00,14.7
2017-06-18 13:26:00,2017-06-19 07:11:00,11.84
2017-06-19 19:06:00,2017-06-20 07:22:00,13.67
2017-06-20 18:10:00,2017-06-21 06:53:00,10.39
2017-06-21 20:12:00,2017-06-22 07:13:00,15.11
2017-06-22 17:54:00,2017-06-23 07:19:00,16.73
2017-06-23 17:59:00,2017-06-24 12:41:00,20.37
2017-06-24 16:59:00,2017-06-25 10:57:00,13.14
2017-06-25 13:34:00,2017-06-26 06:43:00,10.6
2017-06-26 19:45:00,2017-06-27 07:26:00,12.55
2017-06-27 18:08:00,2017-06-28 06:34:00,12.89
2017-06-28 18:41:00,2017-06-29 07:04:00,14.96
2017-06-29 17:15:00,2017-06-30 06:59:00,14.08
2017-06-30 14:15:00,2017-06-30 16:03:00,12.17
2017-06-30 17:28:00,2017-06-30 18:49:00,6.54
2017-06-30 19:09:00,2017-07-01 15:09:00,1.29
2017-07-02 19:32:00,2017-07-03 07:18:00,2.06
2017-07-03 20:34:00,2017-07-04 07:14:00,18.73
2017-07-04 18:10:00,2017-07-05 06:36:00,11.02
2017-07-05 17:54:00,2017-07-06 07:09:00,17.45
2017-07-06 17:30:00,2017-07-07 07:19:00,16.7
2017-07-07 12:41:00,2017-07-07 16:10:00,12.54
2017-07-07 16:54:00,2017-07-07 17:16:00,1.94
2017-07-07 17:22:00,2017-07-10 07:44:00,0.62
2017-07-10 19:19:00,2017-07-11 07:28:00,11.09
2017-07-11 17:45:00,2017-07-12 07:00:00,11.88
2017-07-12 18:14:00,2017-07-12 18:50:00,3.92
2017-07-12 19:07:00,2017-07-13 07:18:00,10.93
2017-07-13 17:35:00,2017-07-14 06:47:00,15.05
2017-07-14 18:37:00,2017-07-15 12:43:00,16.36
2017-07-15 18:16:00,2017-07-16 11:28:00,27.09
2017-07-16 14:43:00,2017-07-17 07:13:00,13
2017-07-17 17:40:00,2017-07-18 06:54:00,13.41
2017-07-18 17:16:00,2017-07-19 07:05:00,13.04
2017-07-19 18:46:00,2017-07-20 07:13:00,12.54
2017-07-20 17:47:00,2017-07-21 07:19:00,14.38
2017-07-21 19:00:00,2017-07-22 09:00:00,11.89
2017-07-22 17:43:00,2017-07-23 08:27:00,6.22
2017-07-23 15:37:00,2017-07-24 07:08:00,21.63
2017-07-24 16:48:00,2017-07-24 18:04:00,8.45
2017-07-24 21:32:00,2017-07-25 07:35:00,16.25
2017-07-25 16:40:00,2017-07-25 19:04:00,12.77
2017-07-25 19:24:00,2017-07-26 07:26:00,1.18
2017-07-26 17:21:00,2017-07-27 07:23:00,13.41
2017-07-27 17:26:00,2017-07-27 17:45:00,2.08
2017-07-27 19:20:00,2017-07-28 08:00:00,12.89
2017-07-28 20:06:00,2017-07-29 06:14:00,15.58
