Start,End,Energy (kWh)
2017-07-25 14:56:00,2017-07-25 14:58:00,0.08
2017-07-25 14:58:00,2017-07-25 15:02:00,0.24
2017-07-25 15:06:00,2017-07-25 16:11:00,1.94
2017-07-26 16:48:00,2017-07-26 19:54:00,4.27
2017-07-28 15:04:00,2017-07-29 09:34:00,3.48
2017-07-31 17:22:00,2017-08-01 07:30:00,3.76
2017-08-01 18:13:00,2017-08-02 07:12:00,14.03
2017-08-02 09:08:00,2017-08-02 15:42:00,12.58
2017-08-02 18:04:00,2017-08-03 08:02:00,13.19
2017-08-10 17:55:00,2017-08-11 07:33:00,12
2017-08-17 19:52:00,2017-08-18 09:07:00,7.35
2017-08-18 17:59:00,2017-08-19 10:33:00,9.6
2017-08-25 16:24:00,2017-08-25 19:59:00,12.91
2017-08-26 15:11:00,2017-08-27 12:14:00,2.93
2017-08-28 15:57:00,2017-08-29 07:53:00,15.04
2017-08-29 20:58:00,2017-08-30 07:41:00,12.43
2017-09-03 08:27:00,2017-09-03 09:29:00,3.64
2017-09-03 13:41:00,2017-09-04 07:37:00,12.81
2017-09-07 16:13:00,2017-09-08 10:11:00,11.49
2017-09-08 15:28:00,2017-09-09 11:10:00,14.12
2017-09-12 17:56:00,2017-09-13 07:26:00,4.64
2017-09-14 20:46:00,2017-09-15 09:08:00,10.05
2017-09-21 17:58:00,2017-09-22 08:02:00,7.49
2017-09-22 08:30:00,2017-09-22 09:31:00,2.37
2017-09-22 19:19:00,2017-09-23 10:40:00,15.06
2017-09-23 19:31:00,2017-09-24 11:40:00,11.26
2017-09-29 08:21:00,2017-09-29 15:59:00,11.28
2017-10-07 16:07:00,2017-10-08 11:31:00,12.92
2017-10-11 18:11:00,2017-10-12 07:58:00,14.88
2017-10-13 15:08:00,2017-10-14 11:38:00,6.25
2017-10-16 11:44:00,2017-10-17 10:23:00,4.35
2017-10-17 15:10:00,2017-10-18 08:10:00,11.69
2017-10-20 15:05:00,2017-10-21 11:39:00,12.86
2017-10-21 16:13:00,2017-10-21 18:01:00,6.36
2017-10-21 21:09:00,2017-10-22 11:48:00,12.04
2017-10-25 10:42:00,2017-10-25 17:26:00,9.07
2017-10-26 12:08:00,2017-10-27 15:15:00,4.41
2017-10-29 15:19:00,2017-10-30 09:59:00,10.16
2017-11-03 10:21:00,2017-11-03 10:43:00,1.27
2017-11-03 11:01:00,2017-11-03 14:27:00,7.13
2017-11-10 17:51:00,2017-11-11 13:55:00,6.72
2017-11-26 17:27:00,2017-11-27 10:21:00,10.88
2017-11-28 08:56:00,2017-11-28 10:23:00,5.17
2017-11-28 18:01:00,2017-11-29 08:13:00,6.62
2017-11-29 18:19:00,2017-11-30 08:14:00,9.33
2017-11-30 18:02:00,2017-12-01 10:10:00,17.04
2017-12-01 14:11:00,2017-12-02 14:04:00,3.38
2017-12-02 17:04:00,2017-12-03 09:53:00,1.8
2017-12-03 13:28:00,2017-12-04 10:24:00,8.72
2017-12-04 16:51:00,2017-12-05 08:15:00,8.88
2017-12-05 18:15:00,2017-12-06 08:16:00,12.93
2017-12-06 18:25:00,2017-12-07 08:19:00,11.45
2017-12-07 18:12:00,2017-12-08 09:25:00,9.41
2017-12-11 21:16:00,2017-12-12 08:16:00,5.47
2017-12-12 18:11:00,2017-12-13 08:14:00,12.97
2017-12-13 08:46:00,2017-12-13 09:24:00,2.21
2017-12-13 19:12:00,2017-12-14 08:17:00,12.16
2017-12-14 18:10:00,2017-12-15 10:52:00,14.57
2017-12-15 16:23:00,2017-12-16 12:24:00,11.74
2017-12-16 22:33:00,2017-12-17 12:05:00,12.92
2017-12-18 17:28:00,2017-12-19 07:55:00,6.4
2017-12-19 18:02:00,2017-12-20 08:15:00,8.02
2017-12-20 17:39:00,2017-12-21 08:13:00,8.53
2017-12-21 17:55:00,2017-12-23 14:06:00,6.45
2017-12-24 19:56:00,2017-12-26 11:04:00,12.8
2017-12-26 12:57:00,2017-12-27 11:20:00,6.69
2017-12-27 20:08:00,2017-12-28 11:04:00,4.59
2017-12-28 16:36:00,2017-12-28 16:58:00,1.29
2017-12-28 17:25:00,2017-12-30 11:11:00,11.77
2017-12-30 14:59:00,2018-01-01 11:19:00,9.66
2018-01-01 15:29:00,2018-01-02 08:09:00,12.41
2018-01-02 21:36:00,2018-01-03 08:20:00,7.48
2018-01-05 15:29:00,2018-01-05 20:27:00,2.7
2018-01-05 22:44:00,2018-01-06 12:08:00,16.28
2018-01-06 14:59:00,2018-01-06 20:01:00,12.04
2018-01-08 20:22:00,2018-01-09 08:11:00,13.94
2018-01-09 20:24:00,2018-01-10 08:23:00,15.02
2018-01-10 18:07:00,2018-01-11 09:41:00,6.06
2018-01-12 13:59:00,2018-01-13 13:13:00,7.08
2018-01-15 16:37:00,2018-01-16 08:10:00,5.13
2018-01-16 20:02:00,2018-01-17 08:24:00,9.36
2018-01-17 14:49:00,2018-01-17 19:46:00,11.79
2018-01-18 18:14:00,2018-01-18 19:45:00,5.42
2018-01-19 13:59:00,2018-01-22 10:19:00,10.34
2018-01-22 17:08:00,2018-01-22 19:47:00,5.82
2018-01-23 17:41:00,2018-01-24 08:27:00,7.86
2018-01-24 17:56:00,2018-01-25 09:15:00,7.33
2018-01-25 17:33:00,2018-01-26 08:23:00,5.7
2018-01-26 17:42:00,2018-01-27 10:35:00,14.56
2018-01-27 19:27:00,2018-01-28 12:33:00,15.35
2018-01-29 17:50:00,2018-01-29 20:18:00,6.04
2018-01-30 17:53:00,2018-01-31 08:17:00,7.67
2018-01-31 17:32:00,2018-02-01 07:59:00,8.1
2018-02-01 18:10:00,2018-02-01 20:50:00,6.56
2018-02-02 00:46:00,2018-02-02 12:23:00,11.58
2018-02-02 19:55:00,2018-02-03 11:36:00,1.15
