Start,End,Energy (kWh)
2017-05-03 18:56:00,2017-05-03 19:30:00,1.97
2017-05-03 19:49:00,2017-05-04 07:28:00,3.48
2017-05-04 09:37:00,2017-05-04 10:12:00,0.24
2017-05-04 17:35:00,2017-05-05 07:20:00,12.29
2017-05-05 18:53:00,2017-05-08 06:55:00,18.07
2017-05-08 17:48:00,2017-05-09 07:22:00,12.24
2017-05-09 17:07:00,2017-05-10 07:22:00,13.54
2017-05-10 19:46:00,2017-05-11 07:23:00,15.56
2017-05-11 17:26:00,2017-05-12 07:20:00,16.02
2017-05-12 19:06:00,2017-05-13 14:55:00,13.07
2017-05-14 12:52:00,2017-05-15 07:08:00,16.49
2017-05-15 17:31:00,2017-05-16 06:29:00,15.27
2017-05-17 18:11:00,2017-05-18 06:37:00,4.04
2017-05-18 17:42:00,2017-05-19 06:55:00,14.35
2017-05-20 18:45:00,2017-05-21 10:22:00,14.89
2017-05-21 20:07:00,2017-05-22 06:52:00,8.89
2017-05-22 17:19:00,2017-05-23 07:23:00,13.63
2017-05-23 17:43:00,2017-05-24 07:02:00,11.77
2017-05-24 17:24:00,2017-05-25 07:18:00,15.26
2017-05-25 18:31:00,2017-05-26 06:28:00,15.49
2017-05-26 18:48:00,2017-05-27 14:08:00,7.52
2017-05-29 11:48:00,2017-05-30 06:32:00,11.97
2017-05-30 17:55:00,2017-05-31 06:22:00,13.75
2017-05-31 17:51:00,2017-06-01 06:31:00,13.55
2017-06-01 17:52:00,2017-06-02 06:42:00,13.77
2017-06-02 18:22:00,2017-06-04 10:17:00,7.01
2017-06-04 13:16:00,2017-06-05 07:12:00,16.21
2017-06-05 17:16:00,2017-06-06 07:10:00,16.48
2017-06-06 17:47:00,2017-06-07 07:22:00,11.87
2017-06-07 17:31:00,2017-06-08 06:57:00,15.51
2017-06-08 21:25:00,2017-06-09 07:04:00,14.89
2017-06-09 19:02:00,2017-06-10 11:50:00,13.2
2017-06-11 13:10:00,2017-06-12 07:14:00,17.47
