Timestamp,Demand Total (kW),Heating Demand (kW),Cooling Demand (kW)
2018-01-01 00:15:00,0.481759594694347,0.0,0.0
2018-01-01 00:30:00,0.481759594694347,0.0,0.0
2018-01-01 00:45:00,0.481759594694347,0.0,0.0
2018-01-01 01:00:00,0.2877385223336475,0.0,0.0
2018-01-01 01:15:00,0.1367788561878826,0.0,0.0
2018-01-01 01:30:00,0.0836852637992181,0.0,0.0
2018-01-01 01:45:00,0.0836852637992181,0.0,0.0
2018-01-01 02:00:00,0.1143152089007562,0.0,0.0
2018-01-01 02:15:00,0.4106960801149326,0.0,0.0
2018-01-01 02:30:00,0.1418886329701984,0.0,0.0
2018-01-01 02:45:00,0.0809908624072194,0.0,0.0
2018-01-01 03:00:00,0.0809908624072194,0.0,0.0
2018-01-01 03:15:00,0.0798090036607102,0.0,0.0
2018-01-01 03:30:00,0.0798090036607102,0.0,0.0
2018-01-01 03:45:00,0.0798090036607102,0.0,0.0
2018-01-01 04:00:00,0.0798090036607102,0.0,0.0
2018-01-01 04:15:00,0.0789108698633773,0.0,0.0
2018-01-01 04:30:00,0.0789108698633773,0.0,0.0
2018-01-01 04:45:00,0.0789108698633773,0.0,0.0
2018-01-01 05:00:00,0.0789108698633773,0.0,0.0
2018-01-01 05:15:00,0.0781343324728342,0.0,0.0
2018-01-01 05:30:00,0.0781343324728342,0.0,0.0
2018-01-01 05:45:00,0.0781343324728342,0.0,0.0
2018-01-01 06:00:00,0.0781343324728342,0.0,0.0
2018-01-01 06:15:00,0.0773172629466945,0.0,0.0
2018-01-01 06:30:00,0.0773172629466945,0.0,0.0
2018-01-01 06:45:00,0.0773172629466945,0.0,0.0
2018-01-01 07:00:00,0.0773172629466945,0.0,0.0
2018-01-01 07:15:00,0.0905021813422764,0.0,0.0
2018-01-01 07:30:00,0.0980030225545888,0.0,0.0
2018-01-01 07:45:00,0.0980030225545888,0.0,0.0
2018-01-01 08:00:00,0.0980030225545888,0.0,0.0
2018-01-01 08:15:00,0.1050020335098621,0.0,0.0
2018-01-01 08:30:00,0.0975011922975498,0.0,0.0
2018-01-01 08:45:00,0.0975011922975498,0.0,0.0
2018-01-01 09:00:00,0.0975011922975498,0.0,0.0
2018-01-01 09:15:00,0.1172215035757048,0.0,0.0
2018-01-01 09:30:00,0.1172215035757048,0.0,0.0
2018-01-01 09:45:00,0.1172215035757048,0.0,0.0
2018-01-01 10:00:00,0.1172215035757048,0.0,0.0
2018-01-01 10:15:00,0.132706332963038,0.0,0.0
2018-01-01 10:30:00,0.132706332963038,0.0,0.0
2018-01-01 10:45:00,0.0800927286098865,0.0,0.0
2018-01-01 11:00:00,0.0800927286098865,0.0,0.0
2018-01-01 11:15:00,0.0803423482376735,0.0,0.0
2018-01-01 11:30:00,0.3206311735456121,0.0,0.0
2018-01-01 11:45:00,0.3789313465556125,0.0,0.0
2018-01-01 12:00:00,0.0803423482376735,0.0,0.0
2018-01-01 12:15:00,0.0798964947461106,0.0,0.0
2018-01-01 12:30:00,0.0798964947461106,0.0,0.0
2018-01-01 12:45:00,0.0798964947461106,0.0,0.0
2018-01-01 13:00:00,0.1338896202731875,0.0,0.0
2018-01-01 13:15:00,0.1325815428474455,0.0,0.0
2018-01-01 13:30:00,0.1325815428474455,0.0,0.0
2018-01-01 13:45:00,0.1325815428474455,0.0,0.0
2018-01-01 14:00:00,0.1325815428474455,0.0,0.0
2018-01-01 14:15:00,0.1335114642362549,0.0,0.0
2018-01-01 14:30:00,0.1335114642362549,0.0,0.0
2018-01-01 14:45:00,0.302059227596672,0.0,0.0
2018-01-01 15:00:00,0.4080813969459684,0.0,0.0
2018-01-01 15:15:00,0.0807135642722503,0.0,0.0
2018-01-01 15:30:00,0.0807135642722503,0.0,0.0
2018-01-01 15:45:00,0.0807135642722503,0.0,0.0
2018-01-01 16:00:00,0.0807135642722503,0.0,0.0
2018-01-01 16:15:00,0.0808756928146368,0.0,0.0
2018-01-01 16:30:00,0.0808756928146368,0.0,0.0
2018-01-01 16:45:00,0.0808756928146368,0.0,0.0
2018-01-01 17:00:00,0.0808756928146368,0.0,0.0
2018-01-01 17:15:00,0.0809972892214267,0.0,0.0
2018-01-01 17:30:00,0.0809972892214267,0.0,0.0
2018-01-01 17:45:00,0.0809972892214267,0.0,0.0
2018-01-01 18:00:00,0.2749612169292066,0.0,0.0
2018-01-01 18:15:00,0.4695911689503774,0.0,0.0
2018-01-01 18:30:00,0.375006945390545,0.0,0.0
2018-01-01 18:45:00,0.1398859512426642,0.0,0.0
2018-01-01 19:00:00,0.1398859512426642,0.0,0.0
2018-01-01 19:15:00,0.1516795860406475,0.0,0.0
2018-01-01 19:30:00,0.1516795860406475,0.0,0.0
2018-01-01 19:45:00,0.1516795860406475,0.0,0.0
2018-01-01 20:00:00,0.4551959029199132,0.0,0.0
2018-01-01 20:15:00,0.5028517079798898,0.0,0.0
2018-01-01 20:30:00,0.4237542794678361,0.0,0.0
2018-01-01 20:45:00,0.4237542794678361,0.0,0.0
2018-01-01 21:00:00,0.4237542794678361,0.0,0.0
2018-01-01 21:15:00,0.4257126756048884,0.0,0.0
2018-01-01 21:30:00,0.4182118343925761,0.0,0.0
2018-01-01 21:45:00,0.4182118343925761,0.0,0.0
2018-01-01 22:00:00,0.4182118343925761,0.0,0.0
2018-01-01 22:15:00,0.4168208881538764,0.0,0.0
2018-01-01 22:30:00,0.3687712209935585,0.0,0.0
2018-01-01 22:45:00,0.0871156704461633,0.0,0.0
2018-01-01 23:00:00,0.1839872653450551,0.0,0.0
2018-01-01 23:15:00,0.4162064793057199,0.0,0.0
2018-01-01 23:30:00,0.4162064793057199,0.0,0.0
2018-01-01 23:45:00,0.3680101816748402,0.0,0.0
2018-01-02 00:00:00,0.1705167388888975,0.0,0.0
2018-01-02 00:15:00,0.1555664569935714,0.0,0.0
2018-01-02 00:30:00,0.1555664569935714,0.0,0.0
2018-01-02 00:45:00,0.1555664569935714,0.0,0.0
2018-01-02 01:00:00,0.1555664569935714,0.0,0.0
2018-01-02 01:15:00,0.1394389589205551,0.0,0.0
2018-01-02 01:30:00,0.1394389589205551,0.0,0.0
2018-01-02 01:45:00,0.1394389589205551,0.0,0.0
2018-01-02 02:00:00,0.1394389589205551,0.0,0.0
2018-01-02 02:15:00,0.1135017364227196,0.0,0.0
2018-01-02 02:30:00,0.0809908624072194,0.0,0.0
2018-01-02 02:45:00,0.0809908624072194,0.0,0.0
2018-01-02 03:00:00,0.0809908624072194,0.0,0.0
2018-01-02 03:15:00,0.0798090036607102,0.0,0.0
2018-01-02 03:30:00,0.0798090036607102,0.0,0.0
2018-01-02 03:45:00,0.0798090036607102,0.0,0.0
2018-01-02 04:00:00,0.0798090036607102,0.0,0.0
2018-01-02 04:15:00,0.0789108698633773,0.0,0.0
2018-01-02 04:30:00,0.0789108698633773,0.0,0.0
2018-01-02 04:45:00,0.0789108698633773,0.0,0.0
2018-01-02 05:00:00,0.0789108698633773,0.0,0.0
2018-01-02 05:15:00,0.0781343324728342,0.0,0.0
2018-01-02 05:30:00,0.0781343324728342,0.0,0.0
2018-01-02 05:45:00,0.0781343324728342,0.0,0.0
2018-01-02 06:00:00,0.0781343324728342,0.0,0.0
2018-01-02 06:15:00,0.0773172629466945,0.0,0.0
2018-01-02 06:30:00,0.0773172629466945,0.0,0.0
2018-01-02 06:45:00,0.0773172629466945,0.0,0.0
2018-01-02 07:00:00,0.0773172629466945,0.0,0.0
2018-01-02 07:15:00,0.0764191291493616,0.0,0.0
2018-01-02 07:30:00,0.083919970361674,0.0,0.0
2018-01-02 07:45:00,0.083919970361674,0.0,0.0
2018-01-02 08:00:00,0.083919970361674,0.0,0.0
2018-01-02 08:15:00,0.0840415667684638,0.0,0.0
2018-01-02 08:30:00,0.0765407255561515,0.0,0.0
2018-01-02 08:45:00,0.0765407255561515,0.0,0.0
2018-01-02 09:00:00,0.0765407255561515,0.0,0.0
2018-01-02 09:15:00,0.1583680729088379,0.0,0.0
2018-01-02 09:30:00,0.4024674210792301,0.0,0.0
2018-01-02 09:45:00,0.0783775252864139,0.0,0.0
2018-01-02 10:00:00,0.0783775252864139,0.0,0.0
2018-01-02 10:15:00,0.0800927286098865,0.0,0.0
2018-01-02 10:30:00,0.0800927286098865,0.0,0.0
2018-01-02 10:45:00,0.0800927286098865,0.0,0.0
2018-01-02 11:00:00,0.0800927286098865,0.0,0.0
2018-01-02 11:15:00,0.1347793623422739,0.0,0.0
2018-01-02 11:30:00,0.1347793623422739,0.0,0.0
