Timestamp,Demand Total (kW),Heating Demand (kW),Cooling Demand (kW)
2018-01-01 00:15:00,0.3025231059930827,0.0002794514276239,0.0
2018-01-01 00:30:00,0.3025785477072308,0.000334893141772,0.0
2018-01-01 00:45:00,0.2694423843683568,0.0003841177861198,0.0
2018-01-01 01:00:00,0.2031318089747881,0.0004443183589947,0.0
2018-01-01 01:15:00,0.1845420302867739,0.0004905213575041,0.0
2018-01-01 01:30:00,0.1845249058411792,0.0004733969119094,0.0
2018-01-01 01:45:00,0.184506144711044,0.0004546357817743,0.0
2018-01-01 02:00:00,0.1844881455434388,0.0004366366141691,0.0
2018-01-01 02:15:00,0.1586356432944725,0.0005484624095155,0.0
2018-01-01 02:30:00,0.1587642431493384,0.0006770622643814,0.0
2018-01-01 02:45:00,0.2216333292407946,0.0008013828985694,0.0
2018-01-01 03:00:00,0.2375213304799232,0.0010031927733809,0.0
2018-01-01 03:15:00,0.2112106042156919,0.0004162812263177,0.0
2018-01-01 03:30:00,0.2112137105631241,0.00041938757375,0.0
2018-01-01 03:45:00,0.1380529095730583,0.0004608129504971,0.0
2018-01-01 04:00:00,0.1327773143534171,0.0004139481856282,0.0
2018-01-01 04:15:00,0.1284078373377765,0.0004303327417721,0.0
2018-01-01 04:30:00,0.2080895148371954,0.0004670790814586,0.0
2018-01-01 04:45:00,0.2279992225683909,0.000465554022721,0.0
2018-01-01 05:00:00,0.2279961063101721,0.0004624377645022,0.0
2018-01-01 05:15:00,0.2287431151812146,0.0034685781495858,0.0
2018-01-01 05:30:00,0.187378734320082,0.0010628992526514,0.0
2018-01-01 05:45:00,0.1343563569843365,0.0011371426900608,0.0
2018-01-01 06:00:00,0.1343026799750624,0.0010834656807867,0.0
2018-01-01 06:15:00,0.132320119650186,0.000746225056183,0.0
2018-01-01 06:30:00,0.1248090735347969,0.0007360201531063,0.0
2018-01-01 06:45:00,0.1248120647028532,0.0007390113211626,0.0
2018-01-01 07:00:00,0.124758670567195,0.0006856171855044,0.0
2018-01-01 07:15:00,0.1304171073372534,0.0004588405688495,0.014615945767665402
2018-01-01 07:30:00,0.1158946595183586,0.0005523385176202,0.0
2018-01-01 07:45:00,0.1157229429436448,0.0003806219429064,0.0
2018-01-01 08:00:00,0.1157735361999508,0.0004312151992124,0.0
2018-01-01 08:15:00,0.1159396524624875,0.0004811951396578,0.0
