Start,End,Energy (kWh)
2017-03-10 20:13:00,2017-03-10 21:00:00,5.79
2017-03-10 22:15:00,2017-03-11 07:03:00,13.94
2017-03-11 20:14:00,2017-03-12 15:29:00,52.17
2017-03-12 15:43:00,2017-03-13 08:29:00,2.12
2017-03-13 18:00:00,2017-03-14 07:02:00,51.51
2017-03-14 17:53:00,2017-03-15 08:31:00,68.89
2017-03-15 17:31:00,2017-03-16 07:12:00,54.97
2017-03-16 19:19:00,2017-03-17 09:01:00,56.64
2017-03-17 11:01:00,2017-03-17 17:44:00,2.38
2017-03-17 19:29:00,2017-03-18 09:42:00,22.45
2017-03-18 09:57:00,2017-03-18 12:26:00,2.34
2017-03-18 16:30:00,2017-03-19 11:49:00,31.46
2017-03-19 14:17:00,2017-03-20 08:12:00,11.09
2017-03-20 16:47:00,2017-03-21 08:27:00,59.14
2017-03-21 17:06:00,2017-03-22 06:09:00,61
2017-03-23 18:46:00,2017-03-24 09:32:00,43.24
2017-03-25 15:35:00,2017-03-26 15:21:00,20.99
2017-03-26 17:40:00,2017-03-27 12:00:00,6.77
2017-03-27 17:03:00,2017-03-27 17:42:00,4.74
2017-03-27 18:48:00,2017-03-28 10:03:00,24.07
2017-03-28 19:05:00,2017-03-29 08:35:00,63.74
2017-03-31 19:36:00,2017-04-01 10:40:00,46.03
2017-04-01 16:58:00,2017-04-02 10:17:00,55.44
2017-04-03 17:31:00,2017-04-04 07:28:00,36.55
2017-04-04 18:26:00,2017-04-05 13:28:00,57.79
2017-04-05 18:02:00,2017-04-06 08:13:00,27.98
2017-04-06 18:24:00,2017-04-07 17:40:00,31.59
2017-04-09 20:16:00,2017-04-10 08:36:00,14.77
2017-04-10 17:55:00,2017-04-11 08:47:00,32.85
2017-04-11 16:52:00,2017-04-12 07:08:00,41.67
2017-04-12 19:24:00,2017-04-13 07:59:00,10.62
2017-04-13 20:53:00,2017-04-14 09:57:00,16.5
2017-04-14 17:20:00,2017-04-15 09:29:00,52.53
2017-04-15 18:04:00,2017-04-16 23:44:00,52.63
2017-04-18 22:48:00,2017-04-19 09:28:00,26.83
2017-04-20 13:10:00,2017-04-21 09:44:00,18.37
2017-04-23 13:04:00,2017-04-24 07:08:00,17.06
2017-04-24 18:20:00,2017-04-25 08:53:00,43.09
2017-04-25 16:50:00,2017-04-26 07:55:00,36.29
2017-04-26 17:30:00,2017-04-26 18:48:00,9.58
2017-04-26 19:27:00,2017-04-27 09:21:00,34.95
2017-04-28 17:35:00,2017-04-29 10:06:00,38.82
2017-05-01 18:08:00,2017-05-02 07:43:00,27.65
2017-05-02 18:16:00,2017-05-03 08:11:00,22.01
2017-05-03 17:28:00,2017-05-04 08:22:00,16.91
2017-05-05 09:08:00,2017-05-05 16:07:00,38.53
2017-05-07 15:59:00,2017-05-08 08:38:00,22
2017-05-08 15:32:00,2017-05-09 07:48:00,31.27
2017-05-09 18:20:00,2017-05-10 07:52:00,42.5
2017-05-10 17:19:00,2017-05-11 08:25:00,37.45
2017-05-11 17:24:00,2017-05-12 14:49:00,34.24
2017-05-12 19:25:00,2017-05-13 09:36:00,27.69
2017-05-14 18:51:00,2017-05-15 08:03:00,25.16
2017-05-15 17:05:00,2017-05-16 06:48:00,42.81
2017-05-16 18:09:00,2017-05-17 06:52:00,44.7
2017-05-17 18:18:00,2017-05-18 07:31:00,33.54
2017-05-18 18:02:00,2017-05-19 08:37:00,33.78
2017-05-19 14:54:00,2017-05-19 18:15:00,4.9
2017-05-19 18:59:00,2017-05-20 07:05:00,4.81
2017-05-22 18:11:00,2017-05-23 09:34:00,40.56
