Start,End,Energy (kWh)
2017-03-23 15:06:00,2017-03-23 15:28:00,1.24
2017-03-23 15:28:00,2017-03-23 15:39:00,0.61
2017-03-23 17:04:00,2017-03-23 17:08:00,0.2
2017-03-23 17:09:00,2017-03-23 17:31:00,1.28
2017-03-24 21:33:00,2017-03-25 08:45:00,25.54
2017-03-26 07:12:00,2017-03-27 08:07:00,16.91
2017-03-27 19:11:00,2017-03-28 08:21:00,6.8
2017-03-28 12:44:00,2017-03-28 14:05:00,4.75
2017-05-03 10:25:00,2017-05-03 12:15:00,6.47
2017-05-03 12:17:00,2017-05-03 16:43:00,13.11
2017-05-03 16:45:00,2017-05-05 08:11:00,0.12
2017-05-05 16:47:00,2017-05-05 16:52:00,0.29
2017-05-06 20:00:00,2017-05-08 08:13:00,24.06
2017-05-08 15:37:00,2017-05-08 20:29:00,8.38
2017-05-09 16:21:00,2017-05-09 20:14:00,5.77
2017-05-09 21:09:00,2017-05-10 08:17:00,7.02
2017-05-10 17:55:00,2017-05-11 17:34:00,19.8
2017-05-31 17:50:00,2017-06-01 12:48:00,25.01
2017-06-02 08:27:00,2017-06-04 18:58:00,17
2017-06-05 21:40:00,2017-06-06 07:48:00,7.05
2017-06-06 21:06:00,2017-06-07 08:05:00,7.05
2017-06-08 09:18:00,2017-06-08 18:18:00,23.71
2017-06-09 08:53:00,2017-06-09 12:42:00,1.61
2017-06-09 12:48:00,2017-06-09 19:43:00,23.75
2017-06-11 09:36:00,2017-06-11 16:06:00,10.61
2017-06-18 19:05:00,2017-06-21 22:18:00,12.08
2017-06-22 14:37:00,2017-06-22 17:39:00,7.48
2017-06-23 16:12:00,2017-06-25 17:12:00,19.44
2017-06-26 17:25:00,2017-06-27 12:36:00,2.23
2017-06-27 16:41:00,2017-06-27 20:30:00,10.48
2017-06-27 21:06:00,2017-06-28 08:23:00,6.85
2017-06-30 07:44:00,2017-07-08 19:26:00,18.26
2017-07-10 11:25:00,2017-07-10 13:09:00,6.11
2017-07-10 13:17:00,2017-07-10 17:00:00,11.9
2017-07-13 10:56:00,2017-07-13 14:59:00,10.7
2017-07-13 15:30:00,2017-07-14 07:04:00,1.6
2017-07-14 14:38:00,2017-07-16 18:54:00,11.11
2017-07-20 12:54:00,2017-07-20 15:53:00,7.61
2017-07-21 15:35:00,2017-07-21 15:55:00,1.18
2017-07-21 15:56:00,2017-07-22 08:59:00,0.15
2017-07-22 12:48:00,2017-07-22 16:55:00,11.23
2017-07-23 17:47:00,2017-07-23 21:35:00,9.29
2017-07-24 19:59:00,2017-07-25 12:34:00,3.86
2017-07-25 18:32:00,2017-07-25 20:06:00,5.53
2017-07-25 20:50:00,2017-07-26 06:49:00,10.06
2017-07-26 17:34:00,2017-07-27 19:03:00,18.09
2017-07-27 19:54:00,2017-07-27 21:19:00,1.09
2017-07-31 12:36:00,2017-08-04 17:14:00,25
2017-08-07 13:06:00,2017-08-07 17:28:00,6.53
2017-08-09 14:49:00,2017-08-13 19:48:00,16.78
2017-08-14 17:56:00,2017-08-15 20:15:00,6.22
2017-08-15 21:22:00,2017-08-16 08:03:00,2.81
2017-08-17 11:12:00,2017-08-17 13:23:00,4.85
2017-08-17 14:01:00,2017-08-18 13:06:00,7.25
2017-08-18 15:48:00,2017-08-19 09:24:00,1.38
2017-08-20 22:37:00,2017-08-21 08:12:00,20.82
2017-08-30 14:26:00,2017-09-01 12:52:00,16.08
2017-09-05 18:33:00,2017-09-06 08:07:00,14.08
2017-09-06 17:41:00,2017-09-11 18:09:00,20.11
2017-09-13 13:57:00,2017-09-13 19:01:00,5.57
2017-09-15 09:31:00,2017-09-15 18:54:00,2.37
2017-09-16 14:42:00,2017-09-17 17:10:00,17.84
