Start,End,Energy (kWh)
2017-04-01 17:46:00,2017-04-02 09:12:00,9.39
2017-04-02 16:37:00,2017-04-03 08:34:00,13.01
2017-04-03 11:33:00,2017-04-03 12:48:00,4.34
2017-04-04 09:17:00,2017-04-04 11:30:00,8.14
2017-04-04 16:47:00,2017-04-05 08:18:00,7.4
2017-04-05 14:09:00,2017-04-05 16:52:00,9.59
2017-04-05 21:34:00,2017-04-06 08:19:00,15.31
2017-04-06 13:58:00,2017-04-06 17:48:00,6.09
2017-04-07 17:01:00,2017-04-07 20:31:00,12.15
2017-04-25 09:08:00,2017-04-25 11:37:00,9.08
2017-04-27 12:05:00,2017-04-27 16:33:00,12.36
2017-04-29 07:59:00,2017-04-29 09:03:00,3.94
2017-04-29 12:09:00,2017-04-29 15:07:00,9.37
2017-05-02 14:30:00,2017-05-02 21:36:00,13.78
2017-05-04 15:24:00,2017-05-04 19:52:00,8.76
2017-05-07 14:50:00,2017-05-07 17:51:00,11.06
2017-05-08 10:08:00,2017-05-08 12:36:00,9.03
2017-05-09 16:56:00,2017-05-09 21:33:00,11.95
2017-05-11 14:45:00,2017-05-11 17:25:00,8.69
2017-05-13 10:37:00,2017-05-13 10:47:00,0.59
2017-05-13 13:05:00,2017-05-13 17:49:00,11.17
2017-05-14 08:32:00,2017-05-14 09:57:00,2.01
2017-05-14 16:56:00,2017-05-14 17:48:00,3.21
2017-05-15 10:57:00,2017-05-15 12:44:00,6.59
2017-05-15 20:22:00,2017-05-16 08:17:00,14.62
2017-05-17 09:05:00,2017-05-17 11:31:00,8.64
2017-05-17 15:40:00,2017-05-17 16:51:00,8.1
2017-05-17 21:04:00,2017-05-18 07:09:00,28.01
2017-05-18 12:02:00,2017-05-18 14:43:00,7.08
2017-05-19 16:45:00,2017-05-19 17:41:00,3.45
2017-05-19 19:20:00,2017-05-20 09:40:00,8.46
2017-05-20 07:05:00,2017-05-20 08:52:00,6.57
2017-05-21 15:07:00,2017-05-21 17:47:00,9.76
2017-05-21 19:03:00,2017-05-22 07:36:00,29.8
2017-05-22 11:24:00,2017-05-22 12:42:00,4.77
2017-05-22 20:38:00,2017-05-23 08:28:00,13.49
2017-05-24 14:17:00,2017-05-24 16:10:00,6.9
2017-05-25 13:14:00,2017-05-25 17:17:00,7.76
2017-05-25 18:20:00,2017-05-26 07:08:00,13.72
2017-05-26 16:45:00,2017-05-26 17:35:00,3.07
2017-05-26 21:48:00,2017-05-27 14:19:00,20.84
2017-05-31 21:55:00,2017-06-01 07:38:00,27.65
2017-06-02 20:42:00,2017-06-02 20:55:00,1.16
2017-06-03 14:12:00,2017-06-03 17:31:00,17.86
2017-06-04 06:46:00,2017-06-04 11:02:00,12.97
2017-06-05 10:31:00,2017-06-05 12:42:00,7.96
2017-06-05 20:15:00,2017-06-06 08:15:00,13.58
2017-06-06 17:55:00,2017-06-07 08:30:00,8.72
2017-06-08 11:57:00,2017-06-09 08:27:00,7.37
2017-06-10 10:26:00,2017-06-10 13:28:00,11.15
2017-06-11 10:07:00,2017-06-11 10:56:00,3.03
2017-06-11 15:54:00,2017-06-11 17:41:00,6.58
2017-06-11 22:09:00,2017-06-12 08:33:00,8.56
2017-06-12 11:09:00,2017-06-12 12:36:00,5.23
2017-06-13 14:42:00,2017-06-13 17:55:00,10.48
2017-06-14 11:56:00,2017-06-14 14:24:00,7.04
2017-06-15 16:48:00,2017-06-15 19:47:00,9.33
2017-06-16 15:44:00,2017-06-16 17:43:00,7.31
2017-06-17 15:09:00,2017-06-17 17:46:00,9.59
2017-06-18 09:58:00,2017-06-18 11:09:00,1.9
2017-06-18 17:52:00,2017-06-19 08:04:00,17.72
2017-06-19 10:56:00,2017-06-19 15:32:00,5.15
2017-06-20 15:26:00,2017-06-20 18:41:00,8.15
2017-06-22 12:02:00,2017-06-22 18:27:00,9.08
2017-06-23 15:43:00,2017-06-23 17:49:00,7.7
2017-06-25 14:26:00,2017-06-25 17:54:00,9.17
2017-06-26 20:40:00,2017-06-27 08:18:00,15.05
2017-06-28 12:11:00,2017-06-28 18:59:00,11.3
2017-06-30 15:47:00,2017-07-01 08:45:00,12.13
2017-07-03 10:19:00,2017-07-03 12:45:00,8.93
2017-07-03 20:43:00,2017-07-04 08:22:00,12.02
2017-07-06 09:03:00,2017-07-06 11:27:00,8.82
2017-07-06 11:57:00,2017-07-07 08:31:00,6.66
2017-07-07 15:49:00,2017-07-07 17:51:00,7.45
2017-07-08 08:22:00,2017-07-08 08:53:00,1.9
2017-07-08 11:13:00,2017-07-08 13:09:00,5.49
2017-07-10 14:55:00,2017-07-10 16:05:00,4.26
2017-07-11 09:04:00,2017-07-11 11:28:00,8.85
2017-07-12 09:06:00,2017-07-12 11:29:00,8.72
2017-07-13 18:32:00,2017-07-13 20:12:00,6.16
2017-07-14 15:37:00,2017-07-14 20:13:00,13.39
2017-07-17 10:35:00,2017-07-17 12:47:00,6.68
2017-07-18 09:07:00,2017-07-18 11:31:00,8.82
2017-07-19 16:53:00,2017-07-19 17:48:00,3.37
2017-07-19 22:09:00,2017-07-20 06:44:00,12.51
2017-07-20 13:24:00,2017-07-20 16:32:00,5
2017-07-21 12:06:00,2017-07-21 12:38:00,1.99
2017-07-22 08:53:00,2017-07-22 11:04:00,8.04
2017-07-22 16:30:00,2017-07-23 08:07:00,11.33
2017-07-23 22:46:00,2017-07-24 07:41:00,15.28
2017-07-24 10:55:00,2017-07-24 16:20:00,7.92
2017-07-25 18:01:00,2017-07-25 18:21:00,1.24
2017-07-25 20:04:00,2017-07-26 08:00:00,9.71
2017-07-26 17:51:00,2017-07-27 08:36:00,10.48
2017-07-27 14:37:00,2017-07-28 07:49:00,14.95
2017-07-29 10:50:00,2017-07-29 13:22:00,8
2017-07-29 13:23:00,2017-07-29 15:33:00,7.77
2017-07-31 10:25:00,2017-07-31 12:17:00,6.86
2017-08-02 17:44:00,2017-08-03 07:52:00,10.25
2017-08-04 22:24:00,2017-08-05 18:33:00,13.25
2017-08-05 18:38:00,2017-08-06 11:27:00,10.28
2017-08-07 16:23:00,2017-08-07 16:49:00,1.59
2017-08-07 22:01:00,2017-08-08 08:08:00,16.52
2017-08-08 18:33:00,2017-08-09 09:25:00,8.82
2017-08-10 18:20:00,2017-08-10 19:06:00,2.78
2017-08-10 20:26:00,2017-08-11 08:04:00,9.64
2017-08-12 07:19:00,2017-08-12 11:09:00,8.08
2017-08-13 07:30:00,2017-08-13 12:52:00,7.32
2017-08-13 17:50:00,2017-08-14 09:47:00,14.36
2017-08-16 17:54:00,2017-08-16 18:41:00,2.91
2017-08-16 20:01:00,2017-08-17 06:47:00,11.64
2017-08-19 09:00:00,2017-08-19 12:54:00,13.45
2017-08-21 00:54:00,2017-08-21 10:37:00,18.51
2017-08-21 17:14:00,2017-08-21 20:59:00,7.74
2017-08-22 16:09:00,2017-08-23 08:38:00,21.32
2017-08-24 17:23:00,2017-08-24 21:31:00,9.65
2017-08-24 21:31:00,2017-08-25 07:32:00,7.02
2017-08-25 17:46:00,2017-08-26 09:02:00,14.56
2017-08-26 09:02:00,2017-08-26 13:36:00,2.65
2017-08-27 08:17:00,2017-08-27 09:11:00,3.2
2017-08-27 18:35:00,2017-08-28 10:24:00,15.3
2017-08-31 17:27:00,2017-08-31 17:51:00,1.47
2017-09-01 08:06:00,2017-09-01 11:42:00,7.93
2017-09-01 11:43:00,2017-09-01 18:06:00,11.93
2017-09-02 16:20:00,2017-09-02 21:53:00,7.6
