Start,End,Energy (kWh)
2017-06-12 15:37:00,2017-06-12 15:39:00,0.13
2017-06-12 20:07:00,2017-06-13 07:02:00,17
2017-06-15 12:14:00,2017-06-16 07:21:00,21.6
2017-06-16 19:38:00,2017-06-17 08:57:00,22.66
2017-06-18 20:29:00,2017-06-19 08:12:00,23.95
2017-06-20 16:37:00,2017-06-20 18:35:00,12.54
2017-06-20 19:41:00,2017-06-21 07:02:00,15.94
2017-06-23 08:51:00,2017-06-23 14:04:00,22.52
2017-06-24 19:56:00,2017-06-25 08:06:00,28.43
2017-06-27 19:39:00,2017-06-28 09:10:00,27.68
2017-06-30 15:11:00,2017-06-30 16:12:00,6.48
2017-06-30 17:04:00,2017-07-01 07:43:00,22.64
2017-07-03 08:48:00,2017-07-03 14:46:00,14.36
2017-07-04 19:38:00,2017-07-05 08:51:00,25.67
2017-07-07 07:45:00,2017-07-07 14:44:00,23.05
2017-07-10 07:04:00,2017-07-10 08:42:00,10.49
2017-07-10 08:51:00,2017-07-10 10:34:00,8.17
2017-07-12 08:50:00,2017-07-12 13:34:00,21.91
2017-07-13 19:41:00,2017-07-14 08:34:00,19.6
2017-07-15 16:19:00,2017-07-16 10:13:00,27.25
2017-07-17 08:02:00,2017-07-17 12:21:00,21.82
2017-07-18 08:57:00,2017-07-18 10:20:00,8.87
2017-07-18 11:48:00,2017-07-18 15:51:00,19.03
2017-07-19 19:47:00,2017-07-20 07:33:00,25.2
2017-07-21 19:35:00,2017-07-22 09:03:00,24.89
2017-07-23 13:51:00,2017-07-24 08:41:00,23.76
2017-07-25 19:42:00,2017-07-26 14:22:00,22.59
2017-07-28 09:54:00,2017-07-28 16:12:00,22.72
2017-07-31 09:40:00,2017-07-31 13:33:00,19.44
2017-07-31 21:58:00,2017-08-01 08:56:00,13.82
2017-08-02 07:54:00,2017-08-02 14:42:00,25.36
2017-08-04 10:03:00,2017-08-04 13:52:00,20.97
2017-08-05 11:52:00,2017-08-05 17:33:00,22.92
2017-08-07 22:00:00,2017-08-08 10:11:00,18.67
2017-08-09 09:59:00,2017-08-09 13:48:00,20.09
2017-08-10 19:39:00,2017-08-11 09:52:00,24.87
2017-08-12 06:31:00,2017-08-12 08:57:00,15.71
2017-08-13 10:49:00,2017-08-13 12:01:00,7.82
2017-08-13 14:12:00,2017-08-14 07:49:00,20.24
2017-08-15 11:10:00,2017-08-15 16:05:00,25.56
2017-08-17 13:22:00,2017-08-17 16:06:00,16.3
2017-08-29 18:54:00,2017-08-30 07:43:00,26.53
2017-09-02 11:45:00,2017-09-02 17:18:00,21.47
2017-09-04 21:37:00,2017-09-05 08:35:00,20.4
2017-09-06 13:18:00,2017-09-06 16:29:00,20.1
2017-09-16 13:53:00,2017-09-17 07:48:00,25.33
2017-09-20 08:58:00,2017-09-20 13:42:00,23.37
2017-09-22 08:57:00,2017-09-22 14:47:00,24.67
2017-09-25 16:08:00,2017-09-25 18:41:00,16.49
2017-09-27 08:53:00,2017-09-27 12:02:00,17.36
2017-09-28 06:13:00,2017-09-28 14:56:00,17.47
2017-09-29 17:58:00,2017-09-30 04:08:00,25.17
2017-10-02 14:27:00,2017-10-03 05:36:00,14.62
2017-10-03 19:44:00,2017-10-04 05:34:00,23.16
2017-10-06 07:51:00,2017-10-06 14:54:00,24.71
2017-10-09 20:08:00,2017-10-10 08:44:00,21.12
2017-10-10 21:56:00,2017-10-11 07:45:00,27.48
2017-10-12 08:55:00,2017-10-12 11:55:00,17.18
2017-10-17 10:50:00,2017-10-17 15:39:00,26.74
2017-10-19 16:46:00,2017-10-19 18:48:00,13.16
2017-10-20 13:11:00,2017-10-20 15:02:00,11.94
2017-10-21 10:46:00,2017-10-21 12:03:00,8.32
2017-10-22 07:55:00,2017-10-22 19:57:00,25.68
2017-10-24 08:43:00,2017-10-24 15:39:00,20.78
2017-10-27 08:31:00,2017-10-27 15:26:00,24.47
2017-10-28 13:22:00,2017-10-29 12:32:00,24.88
2017-10-31 08:50:00,2017-10-31 16:23:00,25.38
2017-11-02 08:41:00,2017-11-02 13:38:00,25.22
2017-11-03 15:42:00,2017-11-04 07:56:00,24.22
2017-11-06 11:15:00,2017-11-06 15:00:00,21.01
2017-11-07 08:51:00,2017-11-07 13:41:00,17.41
2017-11-09 11:09:00,2017-11-09 15:43:00,27.51
2017-11-12 07:45:00,2017-11-12 14:24:00,27.16
2017-11-13 16:14:00,2017-11-13 20:08:00,21.8
2017-11-15 08:51:00,2017-11-15 15:41:00,19.37
2017-11-16 11:49:00,2017-11-16 15:38:00,12.7
2017-11-17 12:38:00,2017-11-17 15:37:00,18.36
2017-11-18 13:53:00,2017-11-19 09:16:00,22.53
2017-11-20 16:18:00,2017-11-20 17:36:00,8.08
2017-11-21 10:42:00,2017-11-21 14:44:00,25.93
2017-11-23 09:09:00,2017-11-23 15:37:00,25.42
2017-11-24 09:24:00,2017-11-24 11:33:00,13.83
2017-11-24 19:42:00,2017-11-25 10:02:00,27.02
2017-11-27 13:42:00,2017-11-27 15:39:00,12.53
2017-11-27 16:05:00,2017-11-27 18:59:00,15
2017-11-28 10:08:00,2017-11-28 15:39:00,15.48
2017-11-29 14:18:00,2017-11-30 08:40:00,27.48
2017-12-01 15:41:00,2017-12-01 17:26:00,10.59
2017-12-01 19:43:00,2017-12-02 07:29:00,19.06
2017-12-03 10:12:00,2017-12-04 08:41:00,19.42
2017-12-05 11:21:00,2017-12-05 15:41:00,23.1
2017-12-06 21:47:00,2017-12-07 14:28:00,28.41
2017-12-08 08:44:00,2017-12-08 14:52:00,17.26
2017-12-09 11:33:00,2017-12-09 14:32:00,19.25
2017-12-09 15:30:00,2017-12-11 09:38:00,11
2017-12-11 14:13:00,2017-12-11 15:39:00,8.23
2017-12-12 09:13:00,2017-12-12 13:51:00,19.52
2017-12-13 16:19:00,2017-12-13 18:24:00,11.98
2017-12-14 09:44:00,2017-12-14 15:39:00,16.31
2017-12-14 20:12:00,2017-12-15 14:41:00,13.15
2017-12-16 11:10:00,2017-12-16 16:01:00,17.5
2017-12-18 11:43:00,2017-12-18 13:51:00,11.1
2017-12-19 10:18:00,2017-12-19 13:41:00,20.66
2017-12-20 09:37:00,2017-12-20 14:40:00,17.79
2017-12-21 12:28:00,2017-12-21 15:37:00,14.16
2017-12-22 09:48:00,2017-12-22 12:10:00,13.68
2017-12-22 13:15:00,2017-12-22 14:42:00,9.39
2017-12-24 12:01:00,2017-12-24 17:18:00,21.62
2017-12-26 16:46:00,2017-12-27 20:45:00,16.72
2017-12-31 12:55:00,2017-12-31 16:20:00,20.24
2018-01-03 08:55:00,2018-01-03 14:42:00,20.5
2018-01-05 08:46:00,2018-01-05 09:55:00,7.36
2018-01-05 12:35:00,2018-01-05 15:39:00,19.78
2018-01-05 19:43:00,2018-01-06 13:25:00,14.24
2018-01-10 08:54:00,2018-01-10 15:40:00,22.44
2018-01-12 11:51:00,2018-01-12 15:40:00,19.27
2018-01-13 09:02:00,2018-01-13 09:03:00,0.01
2018-01-13 09:03:00,2018-01-13 15:11:00,5.49
2018-01-18 08:58:00,2018-01-18 12:59:00,19.28
2018-01-19 13:32:00,2018-01-19 15:38:00,13.57
2018-01-19 19:43:00,2018-01-20 08:28:00,10.49
2018-01-22 16:13:00,2018-01-23 11:27:00,18.28
2018-01-25 08:52:00,2018-01-25 15:40:00,21.41
2018-01-29 10:32:00,2018-01-30 08:33:00,22.52
2018-01-31 08:55:00,2018-01-31 14:54:00,15.28
2018-02-02 06:46:00,2018-02-02 10:52:00,24.13
2018-02-04 11:23:00,2018-02-05 09:23:00,18.76
2018-02-07 08:53:00,2018-02-07 11:36:00,17.43
2018-02-09 09:07:00,2018-02-09 14:25:00,22.28
2018-02-11 10:08:00,2018-02-12 15:40:00,14.84
2018-02-14 16:15:00,2018-02-14 18:21:00,10.97
2018-02-15 10:22:00,2018-02-15 12:07:00,11.3
2018-02-15 12:33:00,2018-02-15 15:40:00,10.13
2018-02-16 16:15:00,2018-02-17 08:13:00,19.03
2018-02-18 16:04:00,2018-02-19 15:40:00,21.43
2018-02-20 08:30:00,2018-02-20 15:38:00,14.46
2018-02-22 15:39:00,2018-02-22 19:11:00,17.49
2018-02-23 11:24:00,2018-02-23 12:50:00,9.16
2018-02-23 20:00:00,2018-02-24 08:29:00,18.09
2018-02-24 13:22:00,2018-02-24 18:44:00,11.4
2018-02-26 19:25:00,2018-02-27 14:30:00,20.47
2018-03-01 09:45:00,2018-03-01 15:25:00,17.78
2018-03-02 15:59:00,2018-03-02 17:51:00,10.63
2018-03-02 21:42:00,2018-03-03 10:21:00,19.54
2018-03-03 20:15:00,2018-03-04 07:49:00,6.32
2018-03-04 09:45:00,2018-03-04 13:06:00,14.37
2018-03-05 10:57:00,2018-03-05 13:04:00,13.54
2018-03-06 19:44:00,2018-03-07 09:32:00,24.01
2018-03-08 13:51:00,2018-03-08 15:39:00,11.15
2018-03-09 10:29:00,2018-03-09 15:41:00,14.52
2018-03-12 10:38:00,2018-03-12 13:47:00,13.47
2018-03-13 15:46:00,2018-03-13 18:35:00,17.89
