Start,End,Energy (kWh)
2017-03-29 19:07:00,2017-03-30 06:47:00,6.43
2017-03-30 12:46:00,2017-03-30 13:38:00,2.92
2017-04-12 13:40:00,2017-04-13 06:30:00,6.64
2017-04-13 19:40:00,2017-04-14 10:24:00,5.37
2017-04-17 20:03:00,2017-04-18 06:43:00,1.24
2017-04-18 14:26:00,2017-04-18 14:46:00,1.08
2017-04-18 20:56:00,2017-04-19 08:06:00,5.71
2017-04-19 19:08:00,2017-04-20 06:44:00,6.2
2017-04-20 12:49:00,2017-04-20 13:16:00,1.52
2017-04-20 19:34:00,2017-04-21 06:45:00,6.15
2017-04-21 15:03:00,2017-04-21 16:00:00,3.21
2017-04-21 18:16:00,2017-04-22 12:18:00,6.14
2017-04-23 20:54:00,2017-04-24 06:39:00,5.55
2017-04-24 19:17:00,2017-04-25 06:46:00,5.23
2017-04-27 20:20:00,2017-04-28 06:44:00,6.26
2017-04-28 18:39:00,2017-04-29 10:52:00,4.59
2017-05-01 18:13:00,2017-05-02 08:31:00,6.17
2017-05-02 17:31:00,2017-05-03 06:30:00,3.97
2017-05-04 20:19:00,2017-05-05 06:49:00,5.87
2017-05-05 11:19:00,2017-05-05 13:33:00,5.57
2017-05-05 18:50:00,2017-05-06 10:59:00,3.53
2017-05-08 18:43:00,2017-05-09 06:47:00,4.02
2017-05-09 20:59:00,2017-05-10 06:50:00,4.25
2017-05-10 18:30:00,2017-05-11 06:47:00,5.2
2017-05-15 19:00:00,2017-05-16 06:36:00,3.61
2017-05-16 20:48:00,2017-05-17 06:43:00,6.21
2017-05-18 20:19:00,2017-05-19 06:27:00,5.98
2017-05-21 20:17:00,2017-05-22 06:52:00,5.4
2017-05-22 20:44:00,2017-05-23 06:33:00,3.63
2017-05-23 20:47:00,2017-05-25 06:51:00,6.15
2017-05-25 11:41:00,2017-05-25 13:27:00,5.95
2017-05-25 20:39:00,2017-05-26 06:43:00,4.03
2017-05-27 20:28:00,2017-05-28 09:54:00,5.5
2017-05-28 17:31:00,2017-05-28 17:54:00,1.3
2017-05-28 17:55:00,2017-05-28 18:10:00,0.84
2017-05-28 18:11:00,2017-05-28 18:18:00,0.4
2017-05-28 18:36:00,2017-05-29 10:44:00,5.23
2017-05-29 17:59:00,2017-05-30 06:50:00,5.85
2017-05-30 13:11:00,2017-05-30 13:39:00,1.58
2017-05-30 14:31:00,2017-05-30 14:57:00,1.47
2017-05-30 19:42:00,2017-05-30 20:26:00,2.45
2017-05-30 20:43:00,2017-05-31 07:00:00,5.17
2017-05-31 18:50:00,2017-06-01 07:33:00,6.01
2017-06-01 20:21:00,2017-06-02 06:52:00,5.06
2017-06-02 23:23:00,2017-06-03 12:21:00,5.03
2017-06-03 18:20:00,2017-06-04 16:37:00,4.83
2017-06-05 19:10:00,2017-06-06 06:41:00,4.57
2017-06-06 13:50:00,2017-06-06 14:15:00,1.38
2017-06-06 14:27:00,2017-06-06 15:17:00,2.75
2017-06-06 20:37:00,2017-06-07 06:43:00,5.8
2017-06-07 19:24:00,2017-06-08 06:42:00,4.17
2017-06-08 20:26:00,2017-06-09 08:19:00,5.78
2017-06-11 18:36:00,2017-06-12 06:43:00,0.99
2017-06-12 08:08:00,2017-06-12 11:56:00,4.66
2017-06-12 19:11:00,2017-06-13 06:46:00,3.61
2017-06-13 13:59:00,2017-06-13 14:18:00,0.93
2017-06-13 14:31:00,2017-06-13 15:00:00,1.47
2017-06-13 21:47:00,2017-06-14 06:55:00,6.19
2017-06-14 18:16:00,2017-06-15 06:47:00,3.75
2017-06-15 18:18:00,2017-06-16 06:47:00,3.6
2017-06-16 18:23:00,2017-06-17 15:06:00,6.12
2017-06-19 18:23:00,2017-06-20 07:23:00,6.03
2017-06-21 12:08:00,2017-06-21 13:10:00,3.46
2017-06-21 19:07:00,2017-06-22 10:58:00,6.38
2017-06-25 22:01:00,2017-06-26 07:54:00,3.59
2017-06-27 17:54:00,2017-06-28 05:50:00,3.71
2017-06-28 21:39:00,2017-06-29 08:31:00,6.05
2017-06-30 19:01:00,2017-07-01 11:03:00,6.07
2017-07-01 18:07:00,2017-07-02 20:11:00,5.33
2017-07-03 20:36:00,2017-07-04 06:39:00,4.43
2017-07-04 17:36:00,2017-07-05 08:18:00,2.97
2017-07-05 17:36:00,2017-07-06 07:08:00,3.07
2017-07-06 20:49:00,2017-07-07 06:52:00,3.92
2017-07-07 18:39:00,2017-07-08 11:10:00,4.53
2017-07-10 20:38:00,2017-07-11 06:42:00,6.24
2017-07-11 17:41:00,2017-07-12 06:33:00,4.12
2017-07-12 19:04:00,2017-07-13 06:38:00,3.75
2017-07-13 12:43:00,2017-07-13 13:40:00,3.17
2017-07-13 19:16:00,2017-07-15 07:19:00,6.19
2017-07-15 08:38:00,2017-07-15 13:08:00,4.96
2017-07-15 13:54:00,2017-07-15 16:02:00,1.26
2017-07-15 16:32:00,2017-07-17 10:04:00,1.91
2017-08-02 19:07:00,2017-08-03 06:29:00,4.49
2017-08-03 18:54:00,2017-08-04 10:36:00,4.59
2017-08-06 17:53:00,2017-08-07 06:42:00,2.98
2017-08-07 17:51:00,2017-08-08 06:45:00,6.02
2017-08-08 17:40:00,2017-08-09 06:40:00,4.12
2017-08-09 19:21:00,2017-08-10 06:43:00,5.84
2017-08-10 20:41:00,2017-08-11 06:58:00,4.11
2017-08-13 19:35:00,2017-08-14 06:48:00,4.22
2017-08-14 18:55:00,2017-08-15 06:46:00,4.29
2017-08-15 17:32:00,2017-08-16 12:35:00,3.83
2017-08-16 16:54:00,2017-08-17 06:28:00,6.11
2017-08-17 19:05:00,2017-08-18 06:40:00,5.82
2017-08-18 11:13:00,2017-08-18 11:59:00,2.51
2017-08-18 18:38:00,2017-08-19 11:07:00,5.49
2017-08-19 18:32:00,2017-08-20 12:32:00,4.98
2017-08-21 18:54:00,2017-08-22 06:38:00,4.05
2017-08-22 21:22:00,2017-08-23 06:44:00,6
2017-08-23 19:07:00,2017-08-24 07:03:00,6.06
2017-08-24 12:42:00,2017-08-24 13:39:00,3.18
2017-08-24 20:19:00,2017-08-25 08:26:00,6.09
2017-08-28 20:13:00,2017-08-29 06:37:00,1.78
2017-08-29 18:10:00,2017-08-30 06:37:00,4.83
2017-08-30 19:11:00,2017-08-31 06:44:00,6.33
2017-08-31 20:13:00,2017-09-01 08:37:00,4.73
2017-09-03 13:17:00,2017-09-04 06:40:00,5.9
2017-09-04 19:05:00,2017-09-05 06:38:00,4.2
2017-09-05 20:54:00,2017-09-06 06:46:00,5.94
2017-09-06 18:27:00,2017-09-07 06:46:00,5.83
2017-09-07 20:19:00,2017-09-08 06:15:00,5.09
2017-09-09 10:00:00,2017-09-09 15:19:00,5.14
2017-09-09 17:48:00,2017-09-10 17:17:00,0.4
2017-09-11 19:07:00,2017-09-12 06:35:00,4.78
2017-09-12 17:33:00,2017-09-13 05:44:00,4.37
2017-09-13 21:40:00,2017-09-14 06:41:00,4.93
2017-09-14 21:29:00,2017-09-15 06:33:00,5.37
2017-09-15 18:09:00,2017-09-16 10:47:00,5.79
2017-09-17 15:39:00,2017-09-18 06:39:00,5.61
2017-09-18 18:18:00,2017-09-19 06:49:00,5.23
2017-09-19 17:43:00,2017-09-20 06:25:00,4.6
2017-09-20 19:09:00,2017-09-21 19:00:00,6.27
2017-09-25 11:55:00,2017-09-25 19:08:00,4.52
2017-10-04 19:14:00,2017-10-05 06:33:00,5.83
2017-10-05 19:14:00,2017-10-06 06:36:00,4.76
2017-10-06 19:02:00,2017-10-07 10:56:00,5.89
2017-10-07 17:57:00,2017-10-08 16:27:00,5.92
2017-10-09 18:30:00,2017-10-10 11:38:00,6.01
2017-10-11 18:43:00,2017-10-12 07:05:00,4.46
2017-10-24 19:07:00,2017-10-25 06:21:00,6.64
2017-10-26 20:14:00,2017-10-27 06:51:00,5.31
2017-10-27 18:37:00,2017-10-28 10:53:00,6.01
2017-10-28 17:56:00,2017-10-29 14:25:00,6.13
2017-10-30 18:23:00,2017-10-31 06:32:00,6.77
2017-10-31 13:24:00,2017-11-01 06:31:00,5.54
2017-11-02 20:15:00,2017-11-03 09:25:00,6.79
2017-11-03 18:32:00,2017-11-04 10:09:00,6.15
2017-11-09 19:13:00,2017-11-10 06:34:00,6.09
2017-11-10 18:42:00,2017-11-11 09:46:00,5.6
2017-11-11 17:45:00,2017-11-12 07:54:00,6.28
2017-11-12 14:48:00,2017-11-13 06:33:00,6.02
2017-11-13 18:57:00,2017-11-14 06:32:00,6.92
2017-11-14 13:52:00,2017-11-15 06:31:00,5.44
2017-11-15 19:54:00,2017-11-16 06:22:00,6.45
2017-11-16 19:23:00,2017-11-17 06:31:00,6.56
2017-11-17 16:59:00,2017-11-18 09:56:00,5.52
2017-11-18 17:47:00,2017-11-19 11:22:00,6.14
2017-11-19 17:23:00,2017-11-20 08:20:00,1.48
2017-11-20 19:04:00,2017-11-21 06:27:00,6.94
2017-11-21 13:20:00,2017-11-22 06:53:00,5.23
2017-11-22 21:34:00,2017-11-23 07:06:00,7.06
2017-11-23 21:01:00,2017-11-24 06:32:00,6.71
2017-11-24 18:38:00,2017-11-25 07:40:00,6.22
2017-11-25 07:52:00,2017-11-25 10:00:00,2.48
2017-11-25 18:00:00,2017-11-26 07:56:00,7.45
2017-11-26 14:45:00,2017-11-27 06:37:00,6.36
2017-11-27 18:57:00,2017-11-28 06:48:00,6.43
2017-11-28 17:25:00,2017-11-29 06:24:00,5.43
2017-11-29 19:03:00,2017-11-30 06:35:00,6.02
2017-11-30 06:46:00,2017-11-30 08:19:00,2.33
2017-12-02 09:18:00,2017-12-02 10:02:00,2.41
2017-12-02 17:37:00,2017-12-04 06:32:00,6.97
2017-12-04 22:52:00,2017-12-05 06:33:00,5.17
2017-12-05 11:18:00,2017-12-05 12:02:00,2.38
2017-12-06 19:02:00,2017-12-07 11:04:00,5.55
2017-12-08 21:59:00,2017-12-12 06:31:00,8.72
2017-12-12 19:20:00,2017-12-13 06:35:00,5.4
2017-12-13 14:29:00,2017-12-15 06:16:00,5.88
2017-12-15 18:54:00,2017-12-16 09:59:00,6.32
2017-12-16 17:14:00,2017-12-18 08:52:00,5.56
2017-12-19 11:34:00,2017-12-19 11:37:00,0.16
2017-12-19 17:03:00,2017-12-20 06:22:00,5.69
2017-12-20 10:50:00,2017-12-20 11:16:00,1.29
2017-12-20 18:25:00,2017-12-21 06:20:00,5.69
2017-12-21 18:17:00,2017-12-22 06:27:00,6.36
2017-12-22 16:38:00,2017-12-23 13:18:00,6.16
2017-12-23 17:47:00,2017-12-24 11:16:00,6.5
2017-12-27 13:18:00,2017-12-28 11:32:00,5.86
2017-12-28 22:02:00,2017-12-29 06:34:00,7.02
2017-12-29 13:04:00,2018-01-02 06:49:00,5
2018-01-03 20:12:00,2018-01-04 06:31:00,6.14
2018-01-04 18:26:00,2018-01-06 08:27:00,6.85
2018-01-07 16:43:00,2018-01-08 06:47:00,5.27
2018-01-08 21:08:00,2018-01-09 06:31:00,5.58
2018-01-09 17:58:00,2018-01-10 06:32:00,7.32
2018-01-10 11:08:00,2018-01-10 12:10:00,3.45
2018-01-10 18:38:00,2018-01-11 06:28:00,7.59
2018-01-11 20:12:00,2018-01-12 12:32:00,7.93
2018-01-12 18:47:00,2018-01-13 09:33:00,5.75
2018-01-13 17:27:00,2018-01-17 06:39:00,8.55
2018-01-17 18:41:00,2018-01-18 06:34:00,7.31
2018-01-18 20:16:00,2018-01-19 13:51:00,7.22
2018-01-19 18:15:00,2018-01-22 06:34:00,6.5
2018-01-22 17:36:00,2018-01-23 08:20:00,6.28
2018-01-23 17:08:00,2018-01-24 06:38:00,6.99
2018-01-25 18:06:00,2018-01-26 06:26:00,6.3
2018-01-27 20:31:00,2018-01-29 06:17:00,6.55
2018-01-29 18:41:00,2018-01-30 06:28:00,7.18
2018-01-30 18:08:00,2018-01-31 06:41:00,6.93
2018-01-31 17:45:00,2018-02-01 06:38:00,7.71
2018-02-01 18:52:00,2018-02-02 09:19:00,6.76
2018-02-02 18:17:00,2018-02-04 12:46:00,5.41
2018-02-04 20:11:00,2018-02-05 06:30:00,1.58
2018-02-05 20:34:00,2018-02-06 16:36:00,7.79
2018-02-06 20:32:00,2018-02-07 06:24:00,4.41
2018-02-07 20:37:00,2018-02-08 06:47:00,8.03
2018-02-08 16:17:00,2018-02-08 17:05:00,2.6
2018-02-08 20:19:00,2018-02-09 08:39:00,7.85
2018-02-09 16:42:00,2018-02-10 10:06:00,5.82
2018-02-10 17:52:00,2018-02-10 18:03:00,0.55
2018-02-12 20:15:00,2018-02-13 07:54:00,7.36
2018-02-13 19:44:00,2018-02-14 06:36:00,7.52
2018-02-14 17:40:00,2018-02-15 06:39:00,7.46
2018-02-15 18:38:00,2018-02-16 06:31:00,6.64
2018-02-16 19:25:00,2018-02-17 09:58:00,6.27
2018-02-17 17:25:00,2018-02-20 06:39:00,8.43
2018-02-20 19:30:00,2018-02-21 06:31:00,7.12
2018-02-21 19:16:00,2018-02-22 09:53:00,7.97
2018-02-22 20:33:00,2018-02-23 06:41:00,8.09
2018-02-23 14:34:00,2018-02-24 11:04:00,5.38
2018-02-24 13:55:00,2018-02-25 10:37:00,3.56
2018-02-25 15:36:00,2018-02-26 06:31:00,4.37
2018-02-26 20:19:00,2018-02-27 06:23:00,7.4
2018-02-27 11:26:00,2018-02-27 12:10:00,2.42
2018-02-27 19:21:00,2018-02-28 06:25:00,7.64
2018-02-28 19:09:00,2018-03-01 06:35:00,8.28
2018-03-01 14:09:00,2018-03-05 06:41:00,5.36
2018-03-05 20:46:00,2018-03-06 06:36:00,6.17
2018-03-06 11:13:00,2018-03-06 11:30:00,0.89
2018-03-06 21:42:00,2018-03-07 08:56:00,6.27
2018-03-07 21:11:00,2018-03-08 02:13:00,3.21
2018-03-08 13:54:00,2018-03-08 16:22:00,2.89
2018-03-08 20:31:00,2018-03-09 06:44:00,5.88
2018-03-09 21:04:00,2018-03-10 09:25:00,6.03
2018-03-10 19:52:00,2018-03-12 11:24:00,3.02
2018-03-12 12:59:00,2018-03-12 17:37:00,5.15
2018-03-12 20:08:00,2018-03-13 09:30:00,5.96
2018-03-13 11:27:00,2018-03-16 09:47:00,5.9
2018-03-16 15:48:00,2018-03-17 09:30:00,3.77
2018-03-17 17:00:00,2018-03-19 06:41:00,6.43
2018-03-19 19:05:00,2018-03-20 06:29:00,6.23
2018-03-20 17:30:00,2018-03-20 17:41:00,0.6
2018-03-20 17:51:00,2018-03-20 18:29:00,2.05
2018-03-20 21:08:00,2018-03-21 06:25:00,6.61
2018-03-21 13:19:00,2018-03-21 13:32:00,0.69
2018-03-21 19:45:00,2018-03-22 17:58:00,7.61
2018-03-22 20:37:00,2018-03-23 06:22:00,3.78
2018-03-23 18:34:00,2018-03-26 06:45:00,8.11
2018-03-26 18:46:00,2018-03-27 06:28:00,5.53
2018-03-27 14:45:00,2018-03-27 15:00:00,0.79
2018-03-27 20:50:00,2018-03-28 06:33:00,6.37
2018-03-28 19:13:00,2018-03-30 09:48:00,9.77
2018-03-30 16:07:00,2018-04-03 06:54:00,8.79
2018-04-03 13:21:00,2018-04-04 08:40:00,6.04
2018-04-04 19:06:00,2018-04-05 05:33:00,5.42
2018-04-05 18:07:00,2018-04-06 09:29:00,6.96
2018-04-06 18:30:00,2018-04-07 09:46:00,4.76
2018-04-07 18:06:00,2018-04-09 06:16:00,5.44
2018-04-09 19:46:00,2018-04-10 06:29:00,6.34
2018-04-10 17:41:00,2018-04-11 06:24:00,6.23
2018-04-11 19:13:00,2018-04-12 06:30:00,6.77
2018-04-12 18:31:00,2018-04-13 06:30:00,5.92
