Start,End,Energy (kWh)
2017-06-06 20:34:00,2017-06-07 09:18:00,14.09
2017-06-24 09:59:00,2017-06-24 12:22:00,9.22
2017-07-01 16:47:00,2017-07-02 07:34:00,19.94
2017-07-03 17:29:00,2017-07-04 09:30:00,15.93
2017-07-16 16:40:00,2017-07-17 10:48:00,18.32
2017-07-20 20:11:00,2017-07-21 07:04:00,15.63
2017-07-21 17:35:00,2017-07-21 19:00:00,8.73
2017-07-22 00:01:00,2017-07-22 11:02:00,16.56
2017-07-22 18:44:00,2017-07-23 07:29:00,5.87
2017-07-23 19:03:00,2017-07-23 20:23:00,5.49
2017-07-25 18:10:00,2017-07-26 07:48:00,16.89
2017-07-27 19:29:00,2017-07-28 06:43:00,20.69
2017-07-31 18:21:00,2017-08-01 06:31:00,13.4
2017-08-01 18:14:00,2017-08-01 20:29:00,4.25
2017-08-01 20:30:00,2017-08-02 06:29:00,12.4
2017-08-06 14:42:00,2017-08-07 06:27:00,15.83
2017-08-28 20:03:00,2017-08-29 10:27:00,20.11
2017-09-15 07:52:00,2017-09-15 10:16:00,13.81
2017-09-17 21:44:00,2017-09-18 09:29:00,21.28
2017-09-18 10:46:00,2017-09-18 13:37:00,15.7
2017-09-19 20:53:00,2017-09-20 06:38:00,18.03
2017-09-20 06:44:00,2017-09-20 10:53:00,21.4
2017-09-25 21:05:00,2017-09-26 07:13:00,24.71
2017-09-27 20:37:00,2017-09-28 08:35:00,18.55
2017-09-28 12:40:00,2017-09-28 14:46:00,13.57
2017-10-01 17:25:00,2017-10-02 07:49:00,23.91
2017-10-03 13:14:00,2017-10-03 16:32:00,18.71
2017-10-04 00:07:00,2017-10-04 08:34:00,14.94
2017-10-05 13:40:00,2017-10-05 14:43:00,6.7
2017-10-05 16:50:00,2017-10-05 17:26:00,3.77
2017-10-09 07:55:00,2017-10-09 11:57:00,17.33
2017-10-09 17:54:00,2017-10-10 07:49:00,24.74
2017-10-10 16:29:00,2017-10-10 17:35:00,6.91
2017-10-10 21:26:00,2017-10-11 10:07:00,17.52
2017-10-11 21:30:00,2017-10-12 07:49:00,5.48
2017-10-16 17:32:00,2017-10-17 07:46:00,8.93
2017-10-17 21:13:00,2017-10-18 08:04:00,22.67
2017-10-18 20:53:00,2017-10-19 06:16:00,16.34
2017-10-19 06:20:00,2017-10-19 07:32:00,7.5
2017-10-19 21:56:00,2017-10-20 05:20:00,25.69
2017-10-20 05:22:00,2017-10-20 07:13:00,8.54
2017-10-20 18:22:00,2017-10-21 08:36:00,10.12
2017-10-21 18:06:00,2017-10-22 09:01:00,16.13
2017-10-22 21:22:00,2017-10-23 05:54:00,16.06
2017-10-23 05:56:00,2017-10-23 07:33:00,10.1
2017-10-23 20:43:00,2017-10-24 07:34:00,8.21
2017-10-24 19:49:00,2017-10-25 06:12:00,20.59
2017-10-25 06:14:00,2017-10-25 08:36:00,14.42
2017-10-30 18:04:00,2017-10-31 07:46:00,24.26
2017-10-31 16:44:00,2017-11-01 07:38:00,20.4
2017-11-01 20:31:00,2017-11-02 07:46:00,19.25
2017-11-02 20:15:00,2017-11-03 09:49:00,20.63
2017-11-03 19:50:00,2017-11-04 10:57:00,18.43
2017-11-05 17:03:00,2017-11-06 07:33:00,0.01
2017-11-06 17:34:00,2017-11-07 07:38:00,9.41
2017-11-07 16:28:00,2017-11-08 13:17:00,22.87
2017-11-08 20:44:00,2017-11-09 07:40:00,23.85
2017-11-09 20:17:00,2017-11-10 10:33:00,10.61
2017-11-11 14:45:00,2017-11-12 05:58:00,23.64
2017-11-12 06:02:00,2017-11-12 11:01:00,6.23
2017-11-12 19:06:00,2017-11-13 07:43:00,27.51
2017-11-13 18:10:00,2017-11-14 04:53:00,5.45
2017-11-14 04:54:00,2017-11-14 06:33:00,9.86
2017-11-14 06:34:00,2017-11-14 07:04:00,2.62
2017-11-14 17:52:00,2017-11-15 07:45:00,11.64
2017-11-15 20:57:00,2017-11-16 12:08:00,10.5
2017-11-16 20:12:00,2017-11-17 09:53:00,16.81
2017-11-18 14:24:00,2017-11-18 15:41:00,5.78
2017-11-19 00:11:00,2017-11-19 07:25:00,26.63
2017-11-19 19:20:00,2017-11-20 07:19:00,21.58
2017-11-20 17:57:00,2017-11-21 07:16:00,9.55
2017-11-21 21:24:00,2017-11-22 07:16:00,20.09
2017-11-22 20:31:00,2017-11-23 07:43:00,11.71
2017-11-23 20:14:00,2017-11-24 12:12:00,16.03
2017-11-24 19:37:00,2017-11-25 09:12:00,24.93
2017-11-26 16:19:00,2017-11-27 07:41:00,21.8
2017-11-27 20:17:00,2017-11-28 07:42:00,18.51
2017-11-28 21:25:00,2017-11-29 07:17:00,20.02
2017-11-29 20:52:00,2017-11-30 07:39:00,19.34
2017-11-30 18:18:00,2017-12-01 07:45:00,15.11
2017-12-01 17:48:00,2017-12-02 07:48:00,13.47
2017-12-02 15:58:00,2017-12-03 07:06:00,18.17
2017-12-03 19:19:00,2017-12-04 07:38:00,10.66
2017-12-04 18:04:00,2017-12-05 07:44:00,15.91
2017-12-05 16:28:00,2017-12-06 11:35:00,19.55
2017-12-06 20:16:00,2017-12-07 07:39:00,21.9
2017-12-07 20:22:00,2017-12-08 07:45:00,11.37
2017-12-08 17:36:00,2017-12-09 09:27:00,11.21
2017-12-09 15:46:00,2017-12-10 09:01:00,14.68
2017-12-10 17:49:00,2017-12-11 07:46:00,14.95
2017-12-11 17:48:00,2017-12-12 07:43:00,13.11
2017-12-12 17:31:00,2017-12-13 07:43:00,13.43
2017-12-13 17:47:00,2017-12-14 07:24:00,8.39
2017-12-14 17:56:00,2017-12-15 07:36:00,16.85
2017-12-15 17:41:00,2017-12-16 09:53:00,12.17
2017-12-16 20:15:00,2017-12-17 09:41:00,15.18
2017-12-17 20:02:00,2017-12-18 07:50:00,6.37
2017-12-18 17:43:00,2017-12-19 07:50:00,13.37
2017-12-19 17:56:00,2017-12-20 07:48:00,12.05
2017-12-20 16:10:00,2017-12-21 07:49:00,12.17
2017-12-21 20:12:00,2017-12-22 07:40:00,16.79
2017-12-23 19:10:00,2017-12-24 10:47:00,18.12
2017-12-26 17:46:00,2017-12-27 09:36:00,11.98
2017-12-29 16:12:00,2017-12-29 17:41:00,9.25
2017-12-29 20:35:00,2017-12-30 09:22:00,18.81
2018-01-01 14:51:00,2018-01-02 07:30:00,12.35
