Start,End,Energy (kWh)
2017-09-09 09:28:00,2017-09-09 12:39:00,18.34
2017-09-12 17:25:00,2017-09-12 22:04:00,22.41
2017-09-13 22:16:00,2017-09-14 07:29:00,16.84
2017-09-14 15:42:00,2017-09-14 21:03:00,8.97
2017-09-15 15:42:00,2017-09-15 17:44:00,9.98
2017-09-17 11:23:00,2017-09-17 14:07:00,13.64
2017-09-17 18:45:00,2017-09-17 21:01:00,14.13
2017-09-19 17:26:00,2017-09-19 21:26:00,21.59
2017-09-20 19:45:00,2017-09-20 22:07:00,11.12
2017-09-23 21:06:00,2017-09-24 09:48:00,13.07
2017-09-26 06:53:00,2017-09-26 07:20:00,3.22
2017-09-26 22:10:00,2017-09-27 07:31:00,20.59
2017-09-27 19:37:00,2017-09-28 04:26:00,10.58
2017-09-30 10:21:00,2017-09-30 11:41:00,9.44
2017-10-01 13:24:00,2017-10-02 06:52:00,15.9
2017-10-04 19:09:00,2017-10-05 07:34:00,19.13
2017-10-07 11:07:00,2017-10-07 11:58:00,6
2017-10-09 17:07:00,2017-10-09 19:29:00,13.25
2017-10-11 15:39:00,2017-10-11 17:52:00,15.4
2017-10-11 22:16:00,2017-10-12 07:31:00,11.35
2017-10-13 20:21:00,2017-10-14 09:53:00,20.68
2017-10-17 06:32:00,2017-10-17 07:24:00,6.05
2017-10-17 17:25:00,2017-10-18 07:29:00,16.7
2017-10-18 22:18:00,2017-10-19 07:25:00,13.39
2017-10-20 20:14:00,2017-10-21 09:20:00,19.73
2017-10-22 17:22:00,2017-10-23 07:27:00,21.47
2017-10-24 18:30:00,2017-10-25 07:31:00,19.87
2017-10-26 19:27:00,2017-10-27 08:23:00,21.08
2017-10-29 12:49:00,2017-10-29 13:05:00,1.79
2017-10-29 14:37:00,2017-10-30 07:32:00,14.31
2017-10-30 17:29:00,2017-10-31 07:28:00,12.77
2017-10-31 21:02:00,2017-11-01 07:27:00,12.45
2017-11-01 22:20:00,2017-11-02 07:22:00,14.14
2017-11-02 21:37:00,2017-11-03 07:36:00,19.41
2017-11-04 14:04:00,2017-11-05 11:22:00,15.85
2017-11-05 19:37:00,2017-11-06 07:38:00,9.45
2017-11-06 17:31:00,2017-11-07 07:33:00,13.38
2017-11-07 16:49:00,2017-11-08 07:26:00,15.01
2017-11-08 21:10:00,2017-11-09 07:34:00,13.7
2017-11-09 22:01:00,2017-11-10 07:34:00,15.03
2017-11-11 19:58:00,2017-11-12 14:41:00,18.09
2017-11-14 06:13:00,2017-11-14 07:12:00,3.35
2017-11-22 22:08:00,2017-11-23 07:34:00,6.22
2017-11-23 16:25:00,2017-11-24 07:29:00,12.61
2017-11-24 16:47:00,2017-11-25 10:14:00,13.04
2017-11-26 16:42:00,2017-11-27 07:25:00,6.15
2017-11-27 17:44:00,2017-11-28 07:30:00,14.47
2017-11-28 21:39:00,2017-11-29 07:32:00,12.74
2017-11-29 22:09:00,2017-11-30 07:29:00,18.87
2017-11-30 16:30:00,2017-12-01 07:27:00,13.41
2017-12-02 07:31:00,2017-12-02 09:46:00,11.11
2017-12-03 16:30:00,2017-12-04 07:30:00,16.93
2017-12-04 17:32:00,2017-12-05 07:30:00,13.97
2017-12-06 22:18:00,2017-12-07 07:27:00,21.47
2017-12-07 16:27:00,2017-12-08 07:31:00,12.26
2017-12-08 15:36:00,2017-12-11 10:20:00,12.55
