Start,End,Energy (kWh)
2017-11-07 18:51:00,2017-11-08 06:40:00,7.92
2017-11-08 12:42:00,2017-11-08 14:17:00,5.66
2017-11-10 19:52:00,2017-11-10 20:56:00,0.11
2017-11-10 21:47:00,2017-11-11 00:49:00,6.82
2017-11-11 12:49:00,2017-11-11 16:20:00,6.51
2017-11-12 15:31:00,2017-11-12 17:37:00,6.95
2017-11-12 19:39:00,2017-11-13 06:39:00,7
2017-11-14 17:58:00,2017-11-14 21:29:00,7.1
2017-11-15 18:48:00,2017-11-15 21:38:00,6.88
2017-11-16 18:50:00,2017-11-16 21:17:00,6.87
2017-11-17 17:20:00,2017-11-17 19:13:00,6.78
2017-11-17 22:04:00,2017-11-18 08:59:00,1.4
2017-11-18 17:04:00,2017-11-18 22:34:00,6.97
2017-11-19 22:35:00,2017-11-20 06:30:00,6.81
2017-11-21 17:09:00,2017-11-21 22:01:00,6.81
2017-11-22 23:11:00,2017-11-23 06:46:00,6.71
2017-11-27 18:52:00,2017-11-28 06:44:00,7.71
2017-11-28 18:15:00,2017-11-29 06:27:00,7.64
2017-11-29 17:56:00,2017-11-30 06:36:00,7.56
2017-11-30 18:33:00,2017-12-01 06:37:00,7.6
2017-12-01 17:03:00,2017-12-02 09:01:00,6.82
2017-12-02 12:37:00,2017-12-02 14:43:00,6.67
2017-12-02 17:15:00,2017-12-02 19:37:00,3.85
2017-12-03 16:36:00,2017-12-03 17:56:00,4.7
2017-12-03 18:29:00,2017-12-03 21:22:00,6.23
2017-12-04 18:12:00,2017-12-04 21:32:00,6.79
2017-12-05 18:27:00,2017-12-05 21:55:00,6.92
2017-12-06 18:10:00,2017-12-06 20:26:00,6.88
2017-12-07 18:02:00,2017-12-07 21:22:00,6.84
2017-12-08 20:11:00,2017-12-08 22:55:00,6.64
2017-12-10 15:15:00,2017-12-10 15:37:00,1.23
2017-12-10 16:16:00,2017-12-10 17:16:00,3.44
2017-12-10 17:59:00,2017-12-10 21:11:00,6.61
2017-12-12 18:15:00,2017-12-13 08:47:00,6.85
2017-12-13 18:11:00,2017-12-14 06:30:00,6.82
2017-12-14 18:36:00,2017-12-15 06:34:00,8.16
2017-12-15 18:18:00,2017-12-17 12:22:00,6.84
2017-12-17 13:23:00,2017-12-17 14:28:00,3.96
2017-12-17 18:03:00,2017-12-17 20:50:00,6.66
2017-12-18 18:31:00,2017-12-19 06:41:00,6.91
2017-12-19 17:56:00,2017-12-19 22:09:00,6.84
2017-12-21 17:03:00,2017-12-21 21:03:00,6.82
2017-12-22 11:21:00,2017-12-22 15:54:00,3.82
2017-12-22 17:25:00,2017-12-22 18:54:00,5.34
2017-12-22 19:27:00,2017-12-23 13:03:00,6.1
2017-12-24 15:30:00,2017-12-24 22:30:00,5.53
2017-12-26 08:58:00,2017-12-26 10:08:00,1.99
2017-12-26 13:52:00,2017-12-26 15:15:00,5
2017-12-26 15:43:00,2017-12-26 22:08:00,4.57
2017-12-27 16:21:00,2017-12-27 17:57:00,5.87
2017-12-27 18:30:00,2017-12-29 06:29:00,6.46
2017-12-29 16:37:00,2017-12-29 18:13:00,5.84
2017-12-29 18:40:00,2017-12-30 11:16:00,4.42
2017-12-30 16:15:00,2017-12-30 17:53:00,5.95
2017-12-30 18:25:00,2017-12-30 21:55:00,6.13
2017-12-31 14:31:00,2017-12-31 16:22:00,5.3
2018-01-01 12:43:00,2018-01-02 06:35:00,5.84
2018-01-02 17:47:00,2018-01-02 20:25:00,6.77
2018-01-03 17:16:00,2018-01-03 21:13:00,6.77
2018-01-04 17:45:00,2018-01-04 19:22:00,5.11
2018-01-04 21:29:00,2018-01-05 06:48:00,4.15
2018-01-05 18:03:00,2018-01-05 19:20:00,4.36
2018-01-05 19:52:00,2018-01-06 11:02:00,6.81
2018-01-06 21:37:00,2018-01-07 10:47:00,6.68
2018-01-07 12:54:00,2018-01-07 14:34:00,5.99
2018-01-08 17:57:00,2018-01-09 06:26:00,6.81
2018-01-09 18:07:00,2018-01-10 06:36:00,6.83
2018-01-10 17:54:00,2018-01-11 06:27:00,6.86
2018-01-11 18:41:00,2018-01-11 21:03:00,6.79
2018-01-12 18:50:00,2018-01-12 19:46:00,3.23
2018-01-12 20:18:00,2018-01-12 22:47:00,6.61
