Date,HH,Price
2021-01-30 00:00:00,3,31.76941
2021-01-30 00:00:00,4,30.87593
2021-01-30 00:00:00,5,31.57436
2021-01-30 00:00:00,6,34.3124
2021-01-30 00:00:00,7,39.09686
2021-01-30 00:00:00,8,37.15116
2021-01-30 00:00:00,9,28.58549
2021-01-30 00:00:00,10,21.05544
2021-01-30 00:00:00,11,16.44891
2021-01-30 00:00:00,12,11.66304
2021-01-30 00:00:00,13,7.73443
2021-01-30 00:00:00,14,6.0257
2021-01-30 00:00:00,15,10.09184
2021-01-30 00:00:00,16,23.00933
2021-01-30 00:00:00,17,35.07695
2021-01-30 00:00:00,18,48.12604
2021-01-30 00:00:00,19,49.31926
2021-01-30 00:00:00,20,44.0186
2021-01-30 00:00:00,21,40.49587
2021-01-30 00:00:00,22,38.4686
2021-01-30 00:00:00,23,34.31228
2021-01-30 00:00:00,24,32.29503
2021-01-31 00:00:00,1,32.51414
2021-01-31 00:00:00,2,31.15459
2021-01-31 00:00:00,3,32.71932
2021-01-31 00:00:00,4,32.79274
2021-01-31 00:00:00,5,32.84299
2021-01-31 00:00:00,6,34.51374
2021-01-31 00:00:00,7,39.53488
2021-01-31 00:00:00,8,35.64518
2021-01-31 00:00:00,9,25.07797
2021-01-31 00:00:00,10,19.788
2021-01-31 00:00:00,11,17.84048
2021-01-31 00:00:00,12,17.49841
2021-01-31 00:00:00,13,16.7193
2021-01-31 00:00:00,14,16.25552
2021-01-31 00:00:00,15,22.62784
2021-01-31 00:00:00,16,30.1407
2021-01-31 00:00:00,17,39.3067
2021-01-31 00:00:00,18,49.16494
2021-01-31 00:00:00,19,52.69897
2021-01-31 00:00:00,20,45.8855
2021-01-31 00:00:00,21,40.39424
2021-01-31 00:00:00,22,36.925
2021-01-31 00:00:00,23,33.2326
2021-01-31 00:00:00,24,32.2546
